row,shift,method,peak_height_frac,peak_fwhm_pts,xcorr_lag,stretched_flag
4595,13,zero_peak,0.1654757936311587,83,-1,False
4596,14,zero_peak,0.19583474667611506,79,-13,False
4597,9,zero_peak,0.12702504982918414,84,-2,False
4598,-19,zero_peak,0.1334230721113317,90,20,False
4599,-20,zero_peak,0.11154917812251236,101,17,False
4600,-14,zero_peak,0.09463054313579027,101,-7,False
4601,-3,zero_peak,0.09083982152715295,94,13,False
4602,-13,zero_peak,0.0373591858800255,96,-19,False
4603,-4,zero_peak,0.18378011124241014,84,14,False
4604,15,zero_peak,0.1687299251398471,87,-4,False
4605,-12,zero_peak,0.09568521914722877,92,11,False
4606,-4,zero_peak,0.1191400563316234,87,44,False
4607,-3,zero_peak,0.15186686262281185,85,7,False
4608,805,zero_peak,0.16161586648302562,120,-770,False
4609,-7,zero_peak,0.11844575473688587,100,9,False
4610,-25,zero_peak,0.12130408745626324,97,11,False
4611,-7,zero_peak,0.10414799401777901,98,4,False
4612,21,zero_peak,0.17480514608161574,83,-11,False
4613,-6,zero_peak,0.1517571460706171,85,26,False
4614,4,zero_peak,0.2171676240812216,78,11,False
4615,0,zero_peak,0.11893820809092456,94,14,False
4616,17,zero_peak,0.2093646889571202,81,7,False
4617,1,zero_peak,0.12395636389898629,95,11,False
4618,1,zero_peak,0.10475257190980679,94,1,False
4619,-2,zero_peak,0.1089478384231417,95,-2,False
4620,-6,zero_peak,0.1173315590449858,90,19,False
4621,806,zero_peak,0.6085285394433188,90,-782,False
4622,28,zero_peak,0.18329708352057436,79,-8,False
4623,829,zero_peak,0.9147821885257058,133,-797,False
4624,2,zero_peak,0.14988775278207217,86,9,False
4625,-2,zero_peak,0.11352286180918782,92,9,False
4626,13,zero_peak,0.10941773564747603,90,-6,False
4627,-2,zero_peak,0.1190819477956369,95,3,False
4628,-27,zero_peak,0.1000108750383821,102,5,False
4629,-6,zero_peak,0.1266970514584594,98,-5,False
4630,-10,zero_peak,0.16356827623786052,85,15,False
4631,-5,zero_peak,0.15602812551618284,95,1,False
4632,-9,zero_peak,0.10647665870588002,88,9,False
4633,0,zero_peak,0.10093820719306518,93,-5,False
4634,20,zero_peak,0.2380973291451536,101,6,False
4635,11,zero_peak,0.10980234743225382,93,-16,False
4636,-5,zero_peak,0.09781258281088351,99,4,False
4637,812,zero_peak,0.27661663664477176,114,-764,False
4638,1,zero_peak,0.10719286789751353,94,-1,False
4639,-25,zero_peak,0.11825590066214364,95,14,False
4640,-13,zero_peak,0.14208484234657287,96,8,False
4641,9,zero_peak,0.11642592532654074,88,0,False
4642,-9,zero_peak,0.12214775917005573,92,10,False
4643,-3,zero_peak,0.11296216036981166,88,14,False
4644,36,zero_peak,0.317146697684692,68,-1,False
4645,21,zero_peak,0.24728409404203058,72,2,False
4646,816,zero_peak,0.29262088207790976,114,-779,False
4647,756,zero_peak,0.3069566150307808,86,-786,False
4648,-1,zero_peak,0.13187582522223096,90,6,False
4649,3,zero_peak,0.14565920478356573,96,-3,False
4650,5,zero_peak,0.18800271670844285,85,10,False
4651,-2,zero_peak,0.11244518469062152,103,-27,False
4652,0,zero_peak,0.10595061331933765,88,8,False
4653,5,zero_peak,0.12373073080797768,89,8,False
4654,-3,zero_peak,0.08698848842234884,94,9,False
4655,-23,zero_peak,0.11219895787474675,100,21,False
4656,-6,zero_peak,0.1684358220019025,88,8,False
4657,-1,zero_peak,0.12171234928358696,101,-11,False
4658,16,zero_peak,0.07800713449258441,97,-11,False
4659,-18,zero_peak,0.06060687443838842,96,28,False
4660,3,zero_peak,0.11764164016244004,89,2,False
4661,-14,zero_peak,0.1295320110810731,98,8,False
4662,-14,zero_peak,0.14435749842209328,90,25,False
4663,-26,zero_peak,0.07915918102754022,106,8,False
4664,-4,zero_peak,0.1069755268411913,98,0,False
4665,-11,zero_peak,0.10854188181446504,98,2,False
4666,-12,zero_peak,0.08633963890184591,93,10,False
4667,5,zero_peak,0.14923258017773666,84,1,False
4668,9,zero_peak,0.16254361113154203,84,9,False
4669,18,zero_peak,0.22938110305947684,81,-44,False
4670,-8,zero_peak,0.1342053293600133,91,4,False
4671,-3,zero_peak,0.11164711231518229,98,7,False
4672,-5,zero_peak,0.0930890633893335,99,1,False
4673,-26,zero_peak,0.07567594357942489,104,15,False
4674,-14,zero_peak,0.11911110112797647,98,16,False
4675,-7,zero_peak,0.12105068136035879,96,7,False
4676,-7,zero_peak,0.07890620449018299,99,-1,False
4677,17,zero_peak,0.1062347359547438,96,-14,False
4678,-14,zero_peak,0.08543343587172268,98,33,False
4679,-6,zero_peak,0.14292939470841098,90,10,False
4680,15,zero_peak,0.2902740677989888,73,5,False
4681,27,zero_peak,0.2641149278876419,66,1,False
4682,-1,zero_peak,0.10473357996192292,92,0,False
4683,0,zero_peak,0.11293309126415867,88,8,False
4684,-3,zero_peak,0.11368233744871985,94,6,False
4685,-10,zero_peak,0.11779162730356443,92,2,False
4686,-23,zero_peak,0.08429644056261139,102,19,False
4687,53,zero_peak,0.3417755103193049,61,-16,False
4688,825,zero_peak,0.15934034412433068,108,-786,False
4689,1,zero_peak,0.1326367901957845,92,-2,False
4690,27,zero_peak,0.15367454216521148,79,-4,False
4691,-22,zero_peak,0.09948480754909401,111,4,False
4692,-7,zero_peak,0.09778931707727156,95,14,False
4693,28,zero_peak,0.13167808268921646,81,-3,False
4694,7,zero_peak,0.13641428403123784,93,-9,False
4695,-5,zero_peak,0.14553735250797578,91,-6,False
4696,53,zero_peak,0.32247783058310553,53,-1,False
4697,-1,zero_peak,0.11435018264661126,95,9,False
4698,-34,zero_peak,0.08779263693399918,103,17,False
4699,4,zero_peak,0.22441164824952806,80,7,False
4700,18,zero_peak,0.1253448719449249,93,-8,False
4701,21,zero_peak,0.1490768802967101,84,0,False
4702,1,zero_peak,0.12352328396512251,94,1,False
4703,-10,zero_peak,0.1260664903392047,93,7,False
4704,-1,zero_peak,0.13187037976807905,81,17,False
4705,-10,zero_peak,0.12529633654341493,96,9,False
4706,-6,zero_peak,0.1745419931324794,81,25,False
4707,11,zero_peak,0.11722433812245243,85,-3,False
4708,-9,zero_peak,0.16540697691875988,101,22,False
4709,-16,zero_peak,0.07694434919244154,105,11,False
4710,725,zero_peak,0.1417368157349739,142,-780,False
4711,-4,zero_peak,0.10678436690699836,96,0,False
4712,-19,zero_peak,0.13238680923783513,97,4,False
4713,-13,zero_peak,0.08853870540350642,90,18,False
4714,-24,zero_peak,0.11942721900768417,95,19,False
4715,22,zero_peak,0.08406751575732495,95,-28,False
4716,-7,zero_peak,0.11867592621724748,95,-20,False
4717,3,zero_peak,0.12283149722580802,89,-2,False
4718,798,zero_peak,0.13240155358313954,125,-763,False
4719,4,zero_peak,0.14298054985017847,83,9,False
4720,2,zero_peak,0.12885003298681955,90,-7,False
4721,-20,zero_peak,0.09190286264187367,102,21,False
4722,-3,zero_peak,0.10160557933161748,96,8,False
4723,-14,zero_peak,0.12996029692799962,93,14,False
4724,778,zero_peak,0.12227599678936378,162,-695,False
4725,-18,zero_peak,0.09537169630980574,102,8,False
4726,-27,zero_peak,0.10613805933134608,101,18,False
4727,9,zero_peak,0.13572558998330886,95,-29,False
4728,-2,zero_peak,0.10588766810511034,96,-8,False
4729,-7,zero_peak,0.08171168540701408,98,-5,False
4730,12,zero_peak,0.12280221363557461,85,-7,False
4731,4,zero_peak,0.13208556896466858,89,0,False
4732,5,zero_peak,0.1304635404571347,88,-1,False
4733,29,zero_peak,0.1924070360250613,87,-51,False
4734,10,zero_peak,0.1242232236334063,87,-4,False
4735,-21,zero_peak,0.10305978372593164,98,15,False
4736,-3,zero_peak,0.1067334884065021,95,3,False
4737,-3,zero_peak,0.08870704236425404,98,3,False
4738,25,zero_peak,0.18758438142520784,77,1,False
4739,-18,zero_peak,0.08249852642516008,97,16,False
4740,11,zero_peak,0.11664754321462538,86,4,False
4741,0,zero_peak,0.09918061035021375,89,9,False
4742,0,zero_peak,0.11554751536907674,97,-2,False
4743,755,zero_peak,0.37885932411592127,82,-788,False
4744,18,zero_peak,0.18440269880998642,77,9,False
4745,6,zero_peak,0.1341414119889866,93,2,False
4746,-13,zero_peak,0.09955898905458177,95,11,False
4747,-4,zero_peak,0.10219811420368045,93,2,False
4748,4,zero_peak,0.14486292794367908,94,-5,False
4749,-4,zero_peak,0.10476065777365712,98,-1,False
4750,7,zero_peak,0.13261112214077156,90,8,False
4751,-44,zero_peak,0.05879524718339976,104,44,False
4752,5,zero_peak,0.14235259892440794,86,10,False
4753,24,zero_peak,0.12127817419156281,75,-10,False
4754,-4574,xcorr_fallback,0.0,0,4574,True
4755,-20,zero_peak,0.12012496848549571,91,17,False
4756,1,zero_peak,0.09888473986757366,92,22,False
4757,-19,zero_peak,0.13961452741535804,93,0,False
4758,-33,zero_peak,0.1303281544055327,94,19,False
4759,5,zero_peak,0.137684070244814,91,8,False
4760,796,zero_peak,0.08029124782829607,125,-707,False
4761,-13,zero_peak,0.11555020047998912,98,8,False
4762,12,zero_peak,0.11087658406760839,80,2,False
4763,8,zero_peak,0.12764663027828504,88,-6,False
4764,-26,zero_peak,0.16939210409505526,91,9,False
4765,18,zero_peak,0.15164264459974872,89,-22,False
4766,-15,zero_peak,0.12377638196547751,93,18,False
4767,3,zero_peak,0.07811461092743037,106,-17,False
4768,933,zero_peak,0.9998980551634093,22,-819,False
4769,-20,zero_peak,0.15437877084400922,96,13,False
4770,-2,zero_peak,0.11786060257408423,93,-3,False
4771,778,zero_peak,0.05844822990373278,149,-769,False
4772,784,zero_peak,0.2092766418239096,99,-793,False
4773,713,zero_peak,0.11053361513080494,105,-600,False
4774,13,zero_peak,0.17770412531414037,80,8,False
4775,-13,zero_peak,0.13291330522783806,88,13,False
4776,-2,zero_peak,0.11909287372132046,95,3,False
4777,27,zero_peak,0.22397658596618827,63,15,False
4778,789,zero_peak,0.19560387801378634,138,-780,False
4779,4,zero_peak,0.12280307698105408,97,-30,False
4780,11,zero_peak,0.17501138330946167,84,-5,False
4781,-24,zero_peak,0.061706342663774186,108,2,False
4782,-8,zero_peak,0.1122916288357569,90,7,False
4783,13,zero_peak,0.11712499879503477,93,1,False
4784,10,zero_peak,0.201360244153406,86,-6,False
4785,0,zero_peak,0.12436691183560393,91,8,False
4786,789,zero_peak,0.22623891751941963,108,-782,False
4787,-3,zero_peak,0.104613221455862,93,12,False
4788,-12,zero_peak,0.10677607827827236,99,5,False
4789,805,zero_peak,0.21234049074440547,106,-784,False
4790,10,zero_peak,0.12370677595387733,94,-1,False
4791,1,zero_peak,0.12305161285577079,83,19,False
4792,787,zero_peak,0.9998025684135452,63,-778,False
4793,-13,zero_peak,0.0896587942456809,89,17,False
4794,-15,zero_peak,0.10220072045084623,92,18,False
4795,2,zero_peak,0.16624264884297688,94,-16,False
4796,21,zero_peak,0.0909564164079876,95,11,False
4797,12,zero_peak,0.10217177916653476,91,-15,False
4798,-5,zero_peak,0.08691015645136753,102,6,False
4799,-13,zero_peak,0.0621015078764336,94,25,False
4800,-9,zero_peak,0.09815099020521766,98,40,False
4801,8,zero_peak,0.12136038300203524,91,2,False
4802,-8,zero_peak,0.1305361745098606,93,19,False
4803,14,zero_peak,0.19210687220861516,77,11,False
4804,798,zero_peak,0.09623094927222242,129,-778,False
4805,-16,zero_peak,0.14896239069368516,96,1,False
4806,12,zero_peak,0.2097911621708109,79,4,False
4807,21,zero_peak,0.31880106812040515,69,3,False
4808,26,zero_peak,0.17060570263921623,84,-6,False
4809,16,zero_peak,0.1864393773314764,86,-5,False
4810,19,zero_peak,0.13933250126076666,79,2,False
4811,8,zero_peak,0.15457643861927076,87,4,False
4812,16,zero_peak,0.18345144565594085,81,-3,False
4813,7,zero_peak,0.11538417827919335,95,-4,False
4814,2,zero_peak,0.1362197932187967,87,5,False
4815,21,zero_peak,0.27394133420373923,87,-10,False
4816,802,zero_peak,0.3678669242319715,94,-760,False
4817,806,zero_peak,0.22471104544989814,109,-773,False
4818,2,zero_peak,0.09955781989394227,90,9,False
4819,-6,zero_peak,0.13915140174324822,90,8,False
4820,-22,zero_peak,0.08374962694758596,100,24,False
4821,-9,zero_peak,0.12945784776467054,90,5,False
4822,8,zero_peak,0.12346206328999863,88,-6,False
4823,20,zero_peak,0.2377324282527266,71,0,False
4824,-9,zero_peak,0.11164030958466441,99,4,False
4825,-4,zero_peak,0.12744913538094924,90,9,False
4826,42,zero_peak,0.2631929744343956,67,-4,False
4827,-6,zero_peak,0.1270137682729124,91,4,False
4828,10,zero_peak,0.13505484581776744,88,2,False
4829,15,zero_peak,0.14485805721561487,88,-3,False
4830,-17,zero_peak,0.16838770486357374,90,12,False
4831,4,zero_peak,0.12918645026226722,88,10,False
4832,793,zero_peak,0.16700631535724916,125,-765,False
4833,774,zero_peak,0.36752771624950126,125,-762,False
4834,815,zero_peak,0.2587148028692755,109,-780,False
4835,-5,zero_peak,0.16350470541406847,87,11,False
4836,6,zero_peak,0.11500845565016797,94,-8,False
4837,4,zero_peak,0.14367803040173718,89,7,False
4838,52,zero_peak,0.2580810162932118,57,-2,False
4839,-25,zero_peak,0.12736452295676556,102,2,False
4840,46,zero_peak,0.22251095133299104,71,-16,False
4841,1,zero_peak,0.19723363257935383,85,-48,False
4842,-23,zero_peak,0.09808383747550628,100,2,False
4843,1,zero_peak,0.1411621223691309,91,6,False
4844,-8,zero_peak,0.10860455412073056,93,9,False
4845,-17,zero_peak,0.0961760874550901,93,26,False
4846,5,zero_peak,0.10694945259082829,94,3,False
4847,-5,zero_peak,0.13895010112964729,87,20,False
4848,-4,zero_peak,0.13854784323313354,94,-8,False
4849,-1,zero_peak,0.12141041846868904,90,11,False
4850,9,zero_peak,0.13805570729673594,79,9,False
4851,-1,zero_peak,0.17456205795076696,96,0,False
4852,-27,zero_peak,0.08051101006048379,101,11,False
4853,13,zero_peak,0.1841460217474025,76,10,False
4854,811,zero_peak,0.17615161515758285,115,-770,False
4855,1,zero_peak,0.13749193790083858,86,5,False
4856,592,zero_peak,0.13270795538938787,129,-749,False
4857,-10,zero_peak,0.10146375421764035,101,13,False
4858,6,zero_peak,0.1043830366475309,95,-10,False
4859,18,zero_peak,0.29485087905564555,68,16,False
4860,-17,zero_peak,0.10354274224390334,101,18,False
4861,8,zero_peak,0.1832882929916467,82,8,False
4862,30,zero_peak,0.34182773458294136,64,-9,False
4863,-1,zero_peak,0.09163482023274631,92,15,False
4864,10,zero_peak,0.12487612624730647,93,-19,False
4865,-23,zero_peak,0.1357109664191792,93,11,False
4866,-8,zero_peak,0.1745418827859296,85,9,False
4867,4,zero_peak,0.11880965733331769,87,2,False
4868,-8,zero_peak,0.13006883544465092,84,12,False
4869,-10,zero_peak,0.1647750660412688,87,11,False
4870,0,zero_peak,0.16835930055498102,86,11,False
4871,12,zero_peak,0.15889352884939095,88,-5,False
4872,-7,zero_peak,0.12124682500514541,92,7,False
4873,3,zero_peak,0.15246819548328994,90,9,False
4874,-7,zero_peak,0.09627966716831526,97,2,False
4875,1,zero_peak,0.10367051036823789,93,2,False
4876,12,zero_peak,0.11819778681007236,86,-9,False
4877,-7,zero_peak,0.11824373155495313,94,17,False
4878,-11,zero_peak,0.11677026438352407,97,8,False
4879,-5,zero_peak,0.10273185384584516,97,7,False
4880,-6,zero_peak,0.1483905743322087,94,5,False
4881,-17,zero_peak,0.05201241267902477,91,27,False
4882,8,zero_peak,0.24217107815589767,73,15,False
4883,-6,zero_peak,0.11759492539893147,97,4,False
4884,4,zero_peak,0.13108194515550073,94,0,False
4885,819,zero_peak,0.6406603973319887,81,-764,False
4886,-12,zero_peak,0.1079012375448689,104,9,False
4887,766,zero_peak,0.144671389419287,95,-597,False
4888,-12,zero_peak,0.08543276819673634,99,8,False
4889,33,zero_peak,0.17922237879068223,73,-9,False
4890,8,zero_peak,0.136861074610951,90,-3,False
4891,807,zero_peak,0.15241817419586645,120,-750,False
4892,-12,zero_peak,0.148706383955922,91,-6,False
4893,-8,zero_peak,0.12800278709024457,95,6,False
4894,-12,zero_peak,0.1042046997190895,95,13,False
4895,783,zero_peak,0.31600302168810973,112,-760,False
4896,5,zero_peak,0.1655091062106526,83,-2,False
4897,-16,zero_peak,0.06570717071614904,106,6,False
4898,26,zero_peak,0.15265732897546608,82,-18,False
4899,1,zero_peak,0.08614856012085044,89,1,False
4900,-8,zero_peak,0.08842141543643112,94,4,False
4901,2,zero_peak,0.11028875461600761,100,1,False
4902,-17,zero_peak,0.11038349749045136,99,11,False
4903,1,zero_peak,0.1392443819344324,90,4,False
4904,-26,zero_peak,0.0715029272175232,105,20,False
4905,-11,zero_peak,0.0847286395391477,99,4,False
4906,-29,zero_peak,0.12458436885811648,93,2,False
4907,21,zero_peak,0.16509250016997806,83,-20,False
4908,-6,zero_peak,0.08655486045720827,97,12,False
4909,6,zero_peak,0.09711806557778442,93,-8,False
4910,-25,zero_peak,0.1727827866621281,86,14,False
4911,-7,zero_peak,0.09732869021735054,102,2,False
4912,-33,zero_peak,0.06759685738763237,112,13,False
4913,-19,zero_peak,0.162211154388682,89,18,False
4914,787,zero_peak,0.20613985468597518,110,-757,False
4915,-4,zero_peak,0.08028535786133982,90,14,False
4916,3,zero_peak,0.11281727292139615,96,1,False
4917,-47,zero_peak,0.06628227847003501,115,10,False
4918,27,zero_peak,0.21401215623517653,76,-7,False
4919,-32,zero_peak,0.06681176534648342,100,24,False
4920,-12,zero_peak,0.10236509137082665,100,2,False
4921,25,zero_peak,0.16669463557773767,83,-8,False
4922,-1,zero_peak,0.10793994490193158,92,10,False
4923,22,zero_peak,0.14866026784540234,86,-3,False
4924,-2360,zero_peak,0.9770084554277159,36,4528,True
4925,782,zero_peak,0.26857838898622927,98,-794,False
4926,-2,zero_peak,0.15154038724615174,97,-2,False
4927,810,zero_peak,0.20340529996066323,82,-761,False
4928,4,zero_peak,0.15559320406531865,90,-7,False
4929,-10,zero_peak,0.1267086466980516,95,10,False
4930,-39,zero_peak,0.1210370404529301,103,17,False
4931,791,zero_peak,0.15507723339340615,119,-768,False
4932,-37,zero_peak,0.0758927170839804,113,17,False
4933,-13,zero_peak,0.10862470179878728,99,-5,False
4934,-14,zero_peak,0.12304020687658895,96,5,False
4935,9,zero_peak,0.1498432574813103,93,-5,False
4936,-8,zero_peak,0.12469169659128085,95,-7,False
4937,679,zero_peak,0.123133151932084,113,-755,False
4938,-2365,zero_peak,0.12867289523815836,63,436,True
4939,-3,zero_peak,0.16370299970932092,85,25,False
4940,-8,zero_peak,0.11526333833631638,95,4,False
4941,8,zero_peak,0.12509575136211826,87,6,False
4942,-10,zero_peak,0.09825969773120585,96,13,False
4943,6,zero_peak,0.13549992997083068,88,-4,False
4944,7,zero_peak,0.18668531121065637,84,-2,False
4945,19,zero_peak,0.12090915809055033,87,-2,False
4946,-20,zero_peak,0.08878358901244167,107,7,False
4947,-9,zero_peak,0.12188412770082387,100,-2,False
4948,30,zero_peak,0.2042991304529942,69,-6,False
4949,-1,zero_peak,0.09771364505318016,91,3,False
4950,-2368,zero_peak,0.9670065397056469,53,4534,True
4951,-16,zero_peak,0.09422825087021741,94,10,False
4952,-4,zero_peak,0.10859716610539195,93,8,False
4953,-19,zero_peak,0.09994197280737793,102,15,False
4954,-19,zero_peak,0.0909658983491064,100,11,False
4955,46,zero_peak,0.2612176226296415,62,2,False
4956,784,zero_peak,0.22127689616798948,147,-784,False
4957,-25,zero_peak,0.11063706993793075,97,12,False
4958,22,zero_peak,0.1906817539038072,76,-1,False
4959,-11,zero_peak,0.08033734715443651,96,8,False
4960,832,zero_peak,0.3468952098053027,94,-785,False
4961,-38,zero_peak,0.10289685254276684,102,6,False
4962,20,zero_peak,0.16362410463728738,88,-12,False
4963,20,zero_peak,0.16031411825724926,86,-16,False
4964,-36,zero_peak,0.10080319464525934,100,20,False
4965,-3,zero_peak,0.14747249768461893,93,2,False
4966,4,zero_peak,0.2100265820000648,78,12,False
4967,19,zero_peak,0.1670996343794091,81,1,False
4968,-52,zero_peak,0.08377836895437892,109,51,False
4969,49,zero_peak,0.3272275578982042,58,-1,False
4970,0,zero_peak,0.1036035647146063,95,3,False
4971,4,zero_peak,0.09772676980793488,91,-13,False
4972,-4,zero_peak,0.10731915981097856,99,-2,False
4973,2,zero_peak,0.10879172096200254,89,12,False
4974,-7,zero_peak,0.086470188362779,94,20,False
4975,-10,zero_peak,0.09062241190387883,94,6,False
4976,46,zero_peak,0.23054524329980328,68,-21,False
4977,6,zero_peak,0.15268827107423752,87,2,False
4978,771,zero_peak,0.10666138268511996,113,-3586,False
4979,14,zero_peak,0.13588449971901392,88,0,False
4980,812,zero_peak,0.28013413140444626,67,-773,False
4981,6,zero_peak,0.14874924367346196,96,4,False
4982,-28,zero_peak,0.16830182191563625,82,26,False
4983,809,zero_peak,0.2590946179643761,88,-764,False
4984,9,zero_peak,0.0849970862173053,82,5,False
4985,-6,zero_peak,0.09758179940604018,93,17,False
4986,21,zero_peak,0.12251856441965142,85,-11,False
4987,20,zero_peak,0.14221144912893988,86,-10,False
4988,804,zero_peak,0.10287362381583319,124,-764,False
4989,-9,zero_peak,0.11380131478925898,98,-1,False
4990,788,zero_peak,0.22533391300879033,103,-684,False
4991,-3,zero_peak,0.11407400878205974,105,-10,False
4992,28,zero_peak,0.21181030214643853,72,5,False
4993,14,zero_peak,0.1794581769132427,85,0,False
4994,828,zero_peak,0.16902953857295094,110,-786,False
4995,-6,zero_peak,0.0886655263315706,97,8,False
4996,17,zero_peak,0.1452112363030592,86,-11,False
4997,-31,zero_peak,0.09101223156854503,106,18,False
4998,4,zero_peak,0.11460245582053309,88,8,False
4999,-4,zero_peak,0.1447451821211497,88,4,False
5000,-19,zero_peak,0.11044164833595631,99,4,False
5001,-10,zero_peak,0.12141406585330557,94,0,False
5002,8,zero_peak,0.1122931883237014,96,-12,False
5003,-8,zero_peak,0.11807732696181145,91,14,False
5004,-12,zero_peak,0.10567940179834864,95,9,False
5005,-20,zero_peak,0.1326526984241531,100,18,False
5006,725,zero_peak,0.17977901296774118,97,-553,False
5007,6,zero_peak,0.15361859000221736,99,-11,False
5008,36,zero_peak,0.23373172816477425,72,-9,False
5009,-10,zero_peak,0.11161027730836387,96,10,False
5010,22,zero_peak,0.13353286320850932,91,-14,False
5011,27,zero_peak,0.1701874906612555,78,-16,False
5012,2,zero_peak,0.17064656779724566,87,17,False
5013,-4,zero_peak,0.10667912239740505,97,-4,False
5014,-3,zero_peak,0.09597337902168572,96,-6,False
5015,-17,zero_peak,0.09948240094358393,99,16,False
5016,749,zero_peak,0.12478377397078864,187,-759,False
5017,-21,zero_peak,0.10116730848689533,97,18,False
5018,4,zero_peak,0.11889105492168396,99,-17,False
5019,-15,zero_peak,0.1029588576613669,95,7,False
5020,-15,zero_peak,0.12128233523648958,97,11,False
5021,-8,zero_peak,0.10364471884819898,99,2,False
5022,20,zero_peak,0.2521790866998751,71,0,False
5023,16,zero_peak,0.335732114780152,71,11,False
5024,804,zero_peak,0.11471813719918844,114,-779,False
5025,-2,zero_peak,0.12454889615139249,96,-7,False
5026,-20,zero_peak,0.09155358515964561,102,9,False
5027,10,zero_peak,0.11195999041595728,95,-56,False
5028,716,xcorr_fallback,0.0,0,-716,False
5029,735,zero_peak,0.5261521543352959,118,-766,False
5030,-24,zero_peak,0.11603062969408913,100,4,False
5031,-9,zero_peak,0.08637929587582141,94,23,False
5032,6,zero_peak,0.23152365918411918,82,1,False
5033,1,zero_peak,0.12679792966964723,97,-3,False
5034,-22,zero_peak,0.08129422611920174,98,3,False
5035,-12,zero_peak,0.08905579885820701,97,9,False
5036,805,zero_peak,0.19808082796466808,134,-779,False
5037,-7,zero_peak,0.130645032954403,97,3,False
5038,0,zero_peak,0.09870507101892999,105,-23,False
5039,-28,zero_peak,0.11167987364450319,98,28,False
5040,-24,zero_peak,0.0903611522746027,105,10,False
5041,-13,zero_peak,0.1318553323038435,97,11,False
5042,-14,zero_peak,0.10781005417019089,98,12,False
5043,14,zero_peak,0.18004196113343499,79,2,False
5044,-6,zero_peak,0.13362287529298614,97,2,False
5045,18,zero_peak,0.2600359765413503,71,1,False
5046,11,zero_peak,0.10412708650118307,95,-20,False
5047,48,zero_peak,0.237732599055516,124,-1,False
5048,695,zero_peak,0.1739684199993179,88,-511,False
5049,743,zero_peak,0.18006148641062755,94,7021,False
5050,-8,zero_peak,0.06490139482019383,92,22,False
5051,2,zero_peak,0.1261263843109095,90,9,False
5052,-12,zero_peak,0.08234442296065425,97,6,False
5053,-5,zero_peak,0.13020599366009505,98,-3,False
5054,67,zero_peak,0.3319328015680909,52,-3,False
5055,6,zero_peak,0.16398408985885057,86,0,False
5056,-15,zero_peak,0.08807068865018414,98,34,False
5057,-7,zero_peak,0.16043199520723558,92,0,False
5058,-2,zero_peak,0.16253554253789554,92,20,False
5059,3,zero_peak,0.0900668002675438,92,-6,False
5060,7,zero_peak,0.13714895319735163,90,11,False
5061,-7,zero_peak,0.07142251723949594,98,6,False
5062,23,zero_peak,0.2898972528180598,68,6,False
5063,26,zero_peak,0.1817614871391862,72,-4,False
5064,-7,zero_peak,0.10107505514288863,98,5,False
5065,6,zero_peak,0.11680422052970438,92,-4,False
5066,-28,zero_peak,0.1097674025148658,94,13,False
5067,2,zero_peak,0.10298916649874548,96,-7,False
5068,-11,zero_peak,0.13660203645728247,101,-1,False
5069,1,zero_peak,0.16559201267380957,92,7,False
5070,-13,zero_peak,0.13387176919615,99,9,False
5071,3,zero_peak,0.1538518703822539,104,14,False
5072,2,zero_peak,0.1377218850983154,91,2,False
5073,-26,zero_peak,0.09137969086674406,94,13,False
5074,786,zero_peak,0.3263193960877399,93,-776,False
5075,771,zero_peak,0.19277321351758603,129,-790,False
5076,22,zero_peak,0.13013784543510704,89,-16,False
5077,-1,zero_peak,0.1284303028035869,93,8,False
5078,-13,zero_peak,0.11149387524376857,99,-7,False
5079,833,zero_peak,1.000815242807303,69,-757,False
5080,-2,zero_peak,0.12760397529599854,87,12,False
5081,16,zero_peak,0.10085645843673542,94,-7,False
5082,28,zero_peak,0.21895609753912681,79,-13,False
5083,18,zero_peak,0.21212635504668964,101,9,False
5084,14,zero_peak,0.1487987203879737,86,0,False
5085,-9,zero_peak,0.15441930677890828,91,17,False
5086,1,zero_peak,0.15286399513753215,86,7,False
5087,-25,zero_peak,0.08246187358598292,102,18,False
5088,-1,zero_peak,0.11619879618017663,92,2,False
5089,25,zero_peak,0.2122884656650835,75,-4,False
5090,23,zero_peak,0.227197622054635,78,-8,False
5091,6,zero_peak,0.11324159699282475,91,-3,False
5092,2,zero_peak,0.10158633140732197,96,-1,False
5093,-13,zero_peak,0.08627280801269023,107,-8,False
5094,825,zero_peak,0.27635324928865324,93,-778,False
5095,8,zero_peak,0.20297409792902973,80,8,False
5096,3,zero_peak,0.1327430775624131,89,2,False
5097,774,zero_peak,0.9998556064850989,73,-776,False
5098,12,zero_peak,0.16984582919713076,84,-5,False
5099,-11,zero_peak,0.09444035603415875,100,2,False
5100,780,zero_peak,0.18352261081084864,126,-775,False
5101,-7,zero_peak,0.09766933837806539,86,21,False
5102,800,zero_peak,0.19120540802205724,108,-754,False
5103,746,zero_peak,0.21842060729218438,82,-647,False
5104,4,zero_peak,0.11568320671828036,94,-7,False
5105,-15,zero_peak,0.1156354036623888,96,8,False
5106,706,zero_peak,0.12417451400301886,104,-553,False
5107,-15,zero_peak,0.11228613265494476,98,7,False
5108,745,zero_peak,0.23434089838310798,62,-763,False
5109,789,zero_peak,0.14462139987099668,147,-785,False
5110,19,zero_peak,0.2661857477788826,72,6,False
5111,-22,zero_peak,0.10213332085979765,94,16,False
5112,18,zero_peak,0.09989756757697418,93,-13,False
5113,-20,zero_peak,0.11938752828746538,92,24,False
5114,16,zero_peak,0.13316565853696272,88,-12,False
