row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
6103,0.4475179519372462,0.2692141620313202,0.3004420531308384,81,0.5043730775412401,0.7887250922727721
6263,0.2604841679741092,0.12453690964550868,0.23819713906095374,76,0.3448271756235166,0.2889584174244744
6276,0.4638411776091943,0.37110419491974433,0.3085239580256812,50,0.5212515104289364,0.6155567000781466
6422,0.42998866468015096,0.3482892313944379,0.3131312714061355,82,0.4942492626779559,0.6322206942037782
6794,0.5686778855883624,0.20907392984239992,0.5434629871097783,83,0.6173361172416956,0.33742398927236283
6806,0.37897135137655147,0.2729901820219015,0.23238357756878447,73,0.4199356536013563,0.7799800652119179
7127,0.46758880327910723,0.25370906983087127,0.408561806592764,68,0.5141281026476201,0.4828566222836176
7137,0.32559516006852085,0.20646315693676276,0.2586297925744352,69,0.38801125101884604,0.44814693114088927
7514,0.6403913697365309,0.2000217398658255,0.611535658495589,59,0.6969426133761896,0.26267642577884925
7553,0.5567153083463248,0.2184121719885167,0.494450700371991,72,0.5948687200500968,0.4439390127874907
7587,0.4253356050486522,0.26282841711653926,0.3148517441300527,83,0.5060265727718762,0.495202987339999
7879,0.40734682273754497,0.18706945981510215,0.3558257004588655,48,0.525311780927903,0.38120527359990997
7891,0.6536310995718035,0.2791295169451351,0.6070809679782991,83,0.711373026976523,0.44473485230595167
7978,0.6870234124100691,0.28461939029515027,0.6221533929343359,57,0.7411102396137872,0.5246734193862724
8041,0.3475285500099511,0.20470910520358054,0.31412463997298223,57,0.42010919205537556,0.3766660242157957
8503,0.5418834673510717,0.3519040045535321,0.45383413031424746,83,0.6183507826425756,0.47911334019081947
8727,0.35302476131738003,0.2512865730492899,0.293589921072112,49,0.4489020608432355,0.28787034656241023
8917,0.6126055975635272,0.32427198665563006,0.539753550983699,80,0.6975744677143201,0.33258643885501676
9082,0.6411850057300343,0.2788145260255136,0.6095568147219435,86,0.7249268317615922,0.36605525511618736
9258,0.48445796026383403,0.3692432848218896,0.4038214890791719,80,0.5516765942378932,0.24764545562505186
9556,0.6270073592261897,0.2974544127580996,0.591391265977893,84,0.7245259997418758,0.2832750888527933
