row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
5234,0.3517250720101518,0.26932177218375397,0.21373766334333655,34,0.4296971739817591,0.5392894406641074
5341,0.31788611579283366,0.2517290924907787,0.21872040995488196,40,0.3749834282412676,0.5551083403093227
5391,0.3499004224704607,0.27046528565594874,0.2365758316319192,36,0.4083187615135708,0.6040445885088263
5838,0.4315918987109034,0.29565348259397173,0.32672769400223145,29,0.4945902143390277,0.5395321824167398
5944,0.25861357381479844,0.19586374806621343,0.1838950120822277,36,0.30663203097575953,0.6068515699615782
6086,0.3792839933553731,0.271295932460505,0.25564482489728246,34,0.459627926505792,0.4867534353024658
6122,0.4749340635794782,0.2630507461188307,0.389179681172109,37,0.5294267774889078,0.4575165073732723
6248,0.30488817670040425,0.2632697205594524,0.1724165601415042,33,0.3795068125888196,0.630950403304415
6250,0.4052440756499419,0.2821083503111874,0.29301018062086304,40,0.4765001443462805,0.5300882076215454
6289,0.35092518990689103,0.28542432539644,0.1889040451165659,40,0.45223344972706647,0.636639702284798
6462,0.383579632984834,0.27175083633193287,0.2736136981268117,33,0.45084241735158426,0.49140918772579373
6475,0.4345513814633707,0.2297812863683718,0.36963013870344086,37,0.48290145970235454,0.37673974482229616
6627,0.48281785082566386,0.19926388371008152,0.4472029299511352,38,0.5263399630496068,0.2672708529215019
7022,0.36143099344611596,0.24440750077535256,0.2592653339994383,37,0.42725877518069,0.4827523882226546
7033,0.4740575592599633,0.2541844399444676,0.39005243853461335,31,0.5183028342989515,0.4315168399739344
7372,0.429060449209414,0.25627805498015765,0.3411852676309697,38,0.49062944566586686,0.4440601059302532
7381,0.4767766791270066,0.2555146162628662,0.39962014628402776,38,0.5347037634587066,0.3563529644961558
7780,0.6232164452328497,0.37453892339919814,0.5998958070034752,38,0.6686347327005151,0.16523698785850105
7823,0.6217551801231954,0.3585839924900267,0.6096760495157196,39,0.6688135079298291,0.14750135841214085
7858,0.39608886285190326,0.225540026455887,0.386149494673103,34,0.41562592379685415,0.12954075282331937
8161,0.4314195340173004,0.25030702114760317,0.42406424001842324,30,0.4509487349362503,0.1080298312196551
8175,0.38097184789044947,0.19844132522536484,0.36126053299808725,40,0.4177195272163444,0.182410756790794
8261,0.6620479960441134,0.37095049925833523,0.6493006346836883,39,0.7154258011308804,0.1307832164832414
8324,0.5960589000955829,0.3578747720803994,0.5791770680312841,30,0.641163129537429,0.14085190653952703
8782,0.4807532677100913,0.3646409061570205,0.44234568868431756,37,0.508280990154945,0.2973582177034322
9004,0.1415321661525164,0.12306130731360587,0.07948934760778203,39,0.1935937814160621,0.5257242866667455
9186,0.2234251605893668,0.1748862267291762,0.1413171973176809,40,0.29220766746628535,0.499334465149771
9343,0.33251680777771386,0.21339973428183645,0.24471144428154812,39,0.3966507655456275,0.4623015150842657
9480,0.30112347821180363,0.24344680027108923,0.23774501105786428,35,0.34733074665275,0.14041327428667924
9637,0.20632866459462917,0.15233431110407747,0.17237293602811055,39,0.23625316738596935,0.20915562744108196
