bmse_id,simulation,name,inchi,inchi_skeleton,formula,ref_field_mhz,n_sim_points,roi_rmsd,ph,temperature_k,solvent,reference,sim_csv,has_field
bmse000105,simulation_1,Nicotine,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9,C10H14N2,400.13,32768,0.01151,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000105/simulation_1/B0s/sim_600MHz.csv,True
bmse000107,simulation_1,Phosphoenolpyruvic-acid,"InChI=1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8/h1H2,(H,4,5)(H2,6,7,8)","1S/C3H5O6P/c1-2(3(4)5)9-10(6,7)8",C3H5O6P,400.13,32768,0.01054,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000107/simulation_1/B0s/sim_600MHz.csv,True
bmse000108,simulation_1,Prephenic-acid,"InChI=1S/C10H10O6/c11-6-1-3-10(4-2-6,9(15)16)5-7(12)8(13)14/h1-4,6,11H,5H2,(H,13,14)(H,15,16)/t6-,10+","1S/C10H10O6/c11-6-1-3-10(4-2-6,9(15)16)5-7(12)8(13)14",C10H10O6,400.13,32768,0.01566,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000108/simulation_1/B0s/sim_600MHz.csv,True
bmse000109,simulation_1,Putrescine,InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2,1S/C4H12N2/c5-3-1-2-4-6,C4H12N2,499.84,32768,0.00776,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000109/simulation_1/B0s/sim_600MHz.csv,True
bmse000110,simulation_1,Pyridoxal,"InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5,C8H9NO3,400.13,32768,0.01694,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000110/simulation_1/B0s/sim_600MHz.csv,True
bmse000111,simulation_1,Pyridoxal-5-phosphate,"InChI=1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14/h2-3,11H,4H2,1H3,(H2,12,13,14)","1S/C8H10NO6P/c1-5-8(11)7(3-10)6(2-9-5)4-15-16(12,13)14",C8H10NO6P,400.13,32768,0.01525,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000111/simulation_1/B0s/sim_600MHz.csv,True
bmse000112,simulation_1,Pyruvic-acid,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)",1S/C3H4O3/c1-2(4)3(5)6,C3H4O3,499.84,32768,0.00374,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000112/simulation_1/B0s/sim_600MHz.csv,True
bmse000113,simulation_1,Scyllo-inositol,InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H,1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9,C6H12O6,400.13,32768,0.00335,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000113/simulation_1/B0s/sim_600MHz.csv,True
bmse000114,simulation_1,Shikimic-acid,"InChI=1S/C7H10O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1,4-6,8-10H,2H2,(H,11,12)/t4-,5-,6-/m1/s1",1S/C7H10O5/c8-4-1-3(7(11)12)2-5(9)6(4)10,C7H10O5,400.13,32768,0.01388,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000114/simulation_1/B0s/sim_600MHz.csv,True
bmse000118,simulation_1,Succinic acid disodium salt,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",1S/C4H6O4/c5-3(6)1-2-4(7)8,C4H6O4,400.13,32768,0.00270,,,,,/reboxitory/2023/12/GISSMO/bmse000118/simulation_1/B0s/sim_600MHz.csv,True
bmse000119,simulation_1,Sucrose,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12,C12H22O11,600.13,32768,0.00904,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000119/simulation_1/B0s/sim_600MHz.csv,True
bmse000120,simulation_1,Taurine,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)","1S/C2H7NO3S/c3-1-2-7(4,5)6",C2H7NO3S,499.84,32768,0.01243,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000120/simulation_1/B0s/sim_600MHz.csv,True
bmse000121,simulation_1,L-threitol,"InChI=1S/C4H10O4/c5-1-3(7)4(8)2-6/h3-8H,1-2H2/t3-,4+",1S/C4H10O4/c5-1-3(7)4(8)2-6,C4H10O4,400.13,32768,0.01341,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000121/simulation_1/B0s/sim_600MHz.csv,True
bmse000123,simulation_1,Trans-4-hydroxy-L-proline,"InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1",1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3,C5H9NO3,499.84,32768,0.02756,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000123/simulation_1/B0s/sim_600MHz.csv,True
bmse000124,simulation_1,Trans-Cinnamic acid,"InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)/b7-6+",1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8,C9H8O2,400.13,32768,0.00603,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000124/simulation_1/B0s/sim_600MHz.csv,True
bmse000127,simulation_1,Xanthine,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4,C5H4N4O2,400.13,32768,0.00269,10.5,298,,,/reboxitory/2023/12/GISSMO/bmse000127/simulation_1/B0s/sim_600MHz.csv,True
bmse000128,simulation_1,Xanthosine,"InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1",1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18,C10H12N4O6,400.13,32768,0.01905,10.5,298,,,/reboxitory/2023/12/GISSMO/bmse000128/simulation_1/B0s/sim_600MHz.csv,True
bmse000130,simulation_1,Pyridoxamine,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3",1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5,C8H12N2O2,400.13,32768,0.00805,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000130/simulation_1/B0s/sim_600MHz.csv,True
bmse000131,simulation_1,Pyridoxamine-5-phosphate,"InChI=1S/C8H13N2O5P/c1-5-8(11)7(2-9)6(3-10-5)4-15-16(12,13)14/h3,11H,2,4,9H2,1H3,(H2,12,13,14)","1S/C8H13N2O5P/c1-5-8(11)7(2-9)6(3-10-5)4-15-16(12,13)14",C8H13N2O5P,400.13,32768,0.03191,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000131/simulation_1/B0s/sim_600MHz.csv,True
bmse000132,simulation_1,Homovanillic-acid,"InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)",1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10,C9H10O4,400.13,32768,0.00850,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000132/simulation_1/B0s/sim_600MHz.csv,True
bmse000133,simulation_1,Isonicotinic-acid,"InChI=1S/C6H5NO2/c8-6(9)5-1-3-7-4-2-5/h1-4H,(H,8,9)",1S/C6H5NO2/c8-6(9)5-1-3-7-4-2-5,C6H5NO2,400.13,32768,0.01586,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000133/simulation_1/B0s/sim_600MHz.csv,True
bmse000134,simulation_1,Ethacrynic-acid,"InChI=1S/C13H12Cl2O4/c1-3-7(2)13(18)8-4-5-9(12(15)11(8)14)19-6-10(16)17/h4-5H,2-3,6H2,1H3,(H,16,17)",1S/C13H12Cl2O4/c1-3-7(2)13(18)8-4-5-9(12(15)11(8)14)19-6-10(16)17,C13H12Cl2O4,400.13,32768,0.00850,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000134/simulation_1/B0s/sim_600MHz.csv,True
bmse000137,simulation_1,Itaconic-acid,"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h1-2H2,(H,6,7)(H,8,9)",1S/C5H6O4/c1-3(5(8)9)2-4(6)7,C5H6O4,400.13,32768,0.00751,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000137/simulation_1/B0s/sim_600MHz.csv,True
bmse000142,simulation_1,(+-)-Acetylcarnitine,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/t8-/m0/s1","1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4",C9H17NO4,400.13,32768,0.01554,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000142/simulation_1/B0s/sim_600MHz.csv,True
bmse000143,simulation_1,5-Acetylamido-2-chloroaniline,"InChI=1S/C8H9ClN2O/c1-5(12)11-6-2-3-7(9)8(10)4-6/h2-4H,10H2,1H3,(H,11,12)",1S/C8H9ClN2O/c1-5(12)11-6-2-3-7(9)8(10)4-6,C8H9ClN2O,400.13,32768,0.01636,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000143/simulation_1/B0s/sim_600MHz.csv,True
bmse000144,simulation_1,Dihydroxyacetone,"InChI=1S/C3H6O3/c4-1-3(6)2-5/h4-5H,1-2H2",1S/C3H6O3/c4-1-3(6)2-5,C3H6O3,400.13,32768,0.00314,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000144/simulation_1/B0s/sim_600MHz.csv,True
bmse000145,simulation_1,N-acetyl-L-glutamine,"InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)",1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11,C7H12N2O4,499.84,32768,0.01252,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000145/simulation_1/B0s/sim_600MHz.csv,True
bmse000146,simulation_1,ADA,"InChI=1S/C6H10N2O5/c7-4(9)1-8(2-5(10)11)3-6(12)13/h1-3H2,(H2,7,9)(H,10,11)(H,12,13)",1S/C6H10N2O5/c7-4(9)1-8(2-5(10)11)3-6(12)13,C6H10N2O5,400.13,32768,0.00402,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000146/simulation_1/B0s/sim_600MHz.csv,True
bmse000147,simulation_1,4-Aminoantipyrine,"InChI=1S/C11H13N3O/c1-8-10(12)11(15)14(13(8)2)9-6-4-3-5-7-9/h3-7H,12H2,1-2H3",1S/C11H13N3O/c1-8-10(12)11(15)14(13(8)2)9-6-4-3-5-7-9,C11H13N3O,400.13,32768,0.01193,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000147/simulation_1/B0s/sim_600MHz.csv,True
bmse000150,simulation_1,4-Hydroxycinnamic-acid,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)/b6-3+",1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12,C9H8O3,400.13,32768,0.01145,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000150/simulation_1/B0s/sim_600MHz.csv,True
bmse000152,simulation_1,Trigonelline,"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3",1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10,C7H7NO2,400.13,32768,0.00562,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000152/simulation_1/B0s/sim_600MHz.csv,True
bmse000153,simulation_1,L-methionine-methylsulfonium-iodide,"InChI=1S/C6H13NO2S.HI/c1-10(2)4-3-5(7)6(8)9;/h5H,3-4,7H2,1-2H3;1H/t5-;/m0./s1",1S/C6H13NO2S.HI/c1-10(2)4-3-5(7)6(8)9;,C6H13NO2S.HI,400.13,32768,0.01632,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000153/simulation_1/B0s/sim_600MHz.csv,True
bmse000154,simulation_1,4-2-Aminoethyl-morpholine,InChI=1S/C6H14N2O/c7-1-2-8-3-5-9-6-4-8/h1-7H2,1S/C6H14N2O/c7-1-2-8-3-5-9-6-4-8,C6H14N2O,400.13,32768,0.01789,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000154/simulation_1/B0s/sim_600MHz.csv,True
bmse000155,simulation_1,Creatinine,"InChI=1S/C4H7N3O/c1-7-2-3(8)6-4(7)5/h2H2,1H3,(H2,5,6,8)",1S/C4H7N3O/c1-7-2-3(8)6-4(7)5,C4H7N3O,499.84,32768,0.01304,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000155/simulation_1/B0s/sim_600MHz.csv,True
bmse000156,simulation_1,Trimethyl phosphonoacetate,"InChI=1S/C5H11O5P/c1-8-5(6)4-11(7,9-2)10-3/h4H2,1-3H3","1S/C5H11O5P/c1-8-5(6)4-11(7,9-2)10-3",C5H11O5P,400.13,32768,0.00812,,,,,/reboxitory/2023/12/GISSMO/bmse000156/simulation_1/B0s/sim_600MHz.csv,True
bmse000157,simulation_1,N-acetyl-L-alanine,"InChI=1S/C5H9NO3/c1-3(5(8)9)6-4(2)7/h3H,1-2H3,(H,6,7)(H,8,9)/t3-/m0/s1",1S/C5H9NO3/c1-3(5(8)9)6-4(2)7,C5H9NO3,400.13,32768,0.01476,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000157/simulation_1/B0s/sim_600MHz.csv,True
bmse000158,simulation_1,Uridine,"InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1",1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16,C9H12N2O6,499.84,32768,0.00649,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000158/simulation_1/B0s/sim_600MHz.csv,True
bmse000159,simulation_1,Beta-alanine,"InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)",1S/C3H7NO2/c4-2-1-3(5)6,C3H7NO2,499.84,32768,0.00562,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000159/simulation_1/B0s/sim_600MHz.csv,True
bmse000160,simulation_1,Sarcosine,"InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)",1S/C3H7NO2/c1-4-2-3(5)6,C3H7NO2,400.13,32768,0.00426,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000160/simulation_1/B0s/sim_600MHz.csv,True
bmse000161,simulation_1,3-Hydroxybutyrate,"InChI=1S/C4H8O3/c1-3(5)2-4(6)7/h3,5H,2H2,1H3,(H,6,7)",1S/C4H8O3/c1-3(5)2-4(6)7,C4H8O3,499.84,32768,0.00653,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000161/simulation_1/B0s/sim_600MHz.csv,True
bmse000162,simulation_1,L-ornithine,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1",1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9,C5H12N2O2,400.13,32768,0.01571,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000162/simulation_1/B0s/sim_600MHz.csv,True
bmse000166,simulation_1,D-xylonate-cadmium,"InChI=1S/C5H10O6/c6-1-2(7)3(8)4(9)5(10)11/h2-4,6-9H,1H2,(H,10,11)/t2-,3+,4+/m1/s1",1S/C5H10O6/c6-1-2(7)3(8)4(9)5(10)11,C5H10O6,400.13,32768,0.01694,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000166/simulation_1/B0s/sim_600MHz.csv,True
bmse000167,simulation_1,L-tartaric-acid,"InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)",1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10,C4H6O6,400.13,32768,0.01278,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000167/simulation_1/B0s/sim_600MHz.csv,True
bmse000168,simulation_1,Acetylcholine,"InChI=1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4/h5-6H2,1-4H3/q+1","1S/C7H16NO2/c1-7(9)10-6-5-8(2,3)4",C7H16NO2,400.13,32768,0.02091,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000168/simulation_1/B0s/sim_600MHz.csv,True
bmse000169,simulation_1,L-selenomethionine,"InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1",1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8,C5H11NO2Se,400.13,32768,0.01443,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000169/simulation_1/B0s/sim_600MHz.csv,True
bmse000172,simulation_1,L-kynurenine,"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1",1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15,C10H12N2O3,400.13,32768,0.01257,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000172/simulation_1/B0s/sim_600MHz.csv,True
bmse000173,simulation_1,4-Hydroxyphenethyl-alcohol,"InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2",1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7,C8H10O2,400.13,32768,0.01502,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000173/simulation_1/B0s/sim_600MHz.csv,True
bmse000174,simulation_1,5-Acetylamino-2-nitrobenzoic-acid,"InChI=1S/C9H8N2O5/c1-5(12)10-6-2-3-8(11(15)16)7(4-6)9(13)14/h2-4H,1H3,(H,10,12)(H,13,14)",1S/C9H8N2O5/c1-5(12)10-6-2-3-8(11(15)16)7(4-6)9(13)14,C9H8N2O5,400.13,32768,0.00902,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000174/simulation_1/B0s/sim_600MHz.csv,True
bmse000175,simulation_1,Inosine-5-monophosphate,"InChI=1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,11,12,17)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1","1S/C10H13N4O8P/c15-6-4(1-21-23(18,19)20)22-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17",C10H13N4O8P,400.13,32768,0.02691,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000175/simulation_1/B0s/sim_600MHz.csv,True
bmse000176,simulation_1,"2-Amino-5-ethyl-1,3,4-thiadiazole","InChI=1S/C4H7N3S/c1-2-3-6-7-4(5)8-3/h2H2,1H3,(H2,5,7)",1S/C4H7N3S/c1-2-3-6-7-4(5)8-3,C4H7N3S,400.13,32768,0.02072,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000176/simulation_1/B0s/sim_600MHz.csv,True
bmse000177,simulation_1,Indole-3-acetic-acid,"InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)",1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9,C10H9NO2,400.13,32768,0.01586,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000177/simulation_1/B0s/sim_600MHz.csv,True
bmse000178,simulation_1,Alpha-naphthoic-acid,"InChI=1S/C11H8O2/c12-11(13)10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,(H,12,13)",1S/C11H8O2/c12-11(13)10-7-3-5-8-4-1-2-6-9(8)10,C11H8O2,400.13,32768,0.01899,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000178/simulation_1/B0s/sim_600MHz.csv,True
bmse000179,simulation_1,Propionic-acid,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",1S/C3H6O2/c1-2-3(4)5,C3H6O2,400.13,32768,0.01507,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000179/simulation_1/B0s/sim_600MHz.csv,True
bmse000180,simulation_1,Cytosine,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",1S/C4H5N3O/c5-3-1-2-6-4(8)7-3,C4H5N3O,400.13,32768,0.01002,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000180/simulation_1/B0s/sim_600MHz.csv,True
bmse000182,simulation_1,L-ascorbate,"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-8,10-11H,1H2/t2-,5+/m0/s1",1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5,C6H8O6,400.13,32768,0.01232,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000182/simulation_1/B0s/sim_600MHz.csv,True
bmse000183,simulation_1,Succinic-acid,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",1S/C4H6O4/c5-3(6)1-2-4(7)8,C4H6O4,499.84,32768,0.01078,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000183/simulation_1/B0s/sim_600MHz.csv,True
bmse000184,simulation_1,Glycerol,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",1S/C3H8O3/c4-1-3(6)2-5,C3H8O3,499.84,32768,0.01133,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000184/simulation_1/B0s/sim_600MHz.csv,True
bmse000185,simulation_1,L-Glutathione reduced,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1",1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16,C10H17N3O6S,499.84,32768,0.01986,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000185/simulation_1/B0s/sim_600MHz.csv,True
bmse000187,simulation_1,Uracil,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3,C4H4N2O2,499.84,32768,0.01065,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000187/simulation_1/B0s/sim_600MHz.csv,True
bmse000190,simulation_1,Cytidine,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8,C9H13N3O5,499.84,32768,0.00737,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000190/simulation_1/B0s/sim_600MHz.csv,True
bmse000191,simulation_1,Acetic-acid,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",1S/C2H4O2/c1-2(3)4,C2H4O2,400.13,32768,0.00796,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000191/simulation_1/B0s/sim_600MHz.csv,True
bmse000193,simulation_1,DL-alpha-glycerol-phosphate,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/t3-/m0/s1","1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8",C3H9O6P,400.13,32768,0.01098,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000193/simulation_1/B0s/sim_600MHz.csv,True
bmse000195,simulation_1,N-alpha-acetyl-DL-ornithine,"InChI=1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8/h6H,2-4,8H2,1H3,(H,9,10)(H,11,12)/t6-/m0/s1",1S/C7H14N2O3/c1-5(10)9-6(7(11)12)3-2-4-8,C7H14N2O3,400.13,32768,0.00678,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000195/simulation_1/B0s/sim_600MHz.csv,True
bmse000199,simulation_1,Citraconic-acid,"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/b3-2-",1S/C5H6O4/c1-3(5(8)9)2-4(6)7,C5H6O4,400.13,32768,0.00602,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000199/simulation_1/B0s/sim_600MHz.csv,True
bmse000200,simulation_1,Homogentisic-acid,"InChI=1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)",1S/C8H8O4/c9-6-1-2-7(10)5(3-6)4-8(11)12,C8H8O4,400.13,32768,0.01043,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000200/simulation_1/B0s/sim_600MHz.csv,True
bmse000202,simulation_1,HEPES,"InChI=1S/C8H18N2O4S/c11-7-5-9-1-3-10(4-2-9)6-8-15(12,13)14/h11H,1-8H2,(H,12,13,14)","1S/C8H18N2O4S/c11-7-5-9-1-3-10(4-2-9)6-8-15(12,13)14",C8H18N2O4S,499.84,32768,0.07981,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000202/simulation_1/B0s/sim_600MHz.csv,True
bmse000203,simulation_1,Formate,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",1S/CH2O2/c2-1-3,CH2O2,400.13,32768,0.00677,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000203/simulation_1/B0s/sim_600MHz.csv,True
bmse000206,simulation_1,Caffeine,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3",1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2,C8H10N4O2,400.13,32768,0.01212,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000206/simulation_1/B0s/sim_600MHz.csv,True
bmse000207,simulation_1,Tryptamine,"InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2",1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10,C10H12N2,400.13,32768,0.02010,7.4,298,,,/reboxitory/2023/12/GISSMO/bmse000207/simulation_1/B0s/sim_600MHz.csv,True
