path,extension,size_bytes,size_mb,shape,dtype,read_error
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/run_info.json,.json,894,0.00,,,
classification_results/Itr6Rerun_20260106_041031_bs16_mr0.50_ps1024_best/sample_metadata.csv,.csv,27581,0.03,,,
combine_unique_Water_EDTA_Suppressed.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
combined_unique.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
combined_unique.png,.png,223344,0.21,,,
combined_unique_WS625to680Zero.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
combined_unique_no_overlap.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
combined_unique_no_overlap_WS625to680Zero.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
combined_unique_rowMinMax.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
combined_unique_rowMinMax_noOverlapWith326_563.npy,.npy,9323937920,8892.00,"(8892, 131072)",float64,
docs/script_catalog.csv,.csv,47546,0.05,,,
edta_suppression_diagnostics.csv,.csv,1092530,1.04,,,
edta_suppression_preview.png,.png,497102,0.47,,,
fewshot_hparam_sweep_0.5/binned_1024_auc.npy,.npy,581760,0.55,"(142, 1024)",float32,
fewshot_hparam_sweep_0.5/binned_2048_auc.npy,.npy,1163392,1.11,"(142, 2048)",float32,
fewshot_hparam_sweep_0.5/comparison_accuracy_bar.png,.png,193150,0.18,,,
fewshot_hparam_sweep_0.5/comparison_accuracy_boxplot.png,.png,190515,0.18,,,
fewshot_hparam_sweep_0.5/comparison_embeddings.npy,.npy,9306240,8.88,"(142, 16384)",float32,
fewshot_hparam_sweep_0.5/comparison_episode_trend_by_group.png,.png,304757,0.29,,,
fewshot_hparam_sweep_0.5/comparison_macro_f1_bar.png,.png,191306,0.18,,,
fewshot_hparam_sweep_0.5/fewshot_ml_best_hyperparams.csv,.csv,820,0.00,,,
fewshot_hparam_sweep_0.5/fewshot_ml_comparison_episode_metrics.csv,.csv,134163,0.13,,,
fewshot_hparam_sweep_0.5/fewshot_ml_comparison_summary.csv,.csv,1781,0.00,,,
fewshot_hparam_sweep_0.5/fewshot_ml_comparison_summary.json,.json,8281,0.01,,,
fewshot_hparam_sweep_0.5/fewshot_ml_used_metadata_rows.csv,.csv,3467,0.00,,,
fewshot_masking_comparison_plots/accuracy_mean_all_methods_bar.png,.png,199429,0.19,,,
fewshot_masking_comparison_plots/accuracy_mean_best_by_masking.png,.png,61977,0.06,,,
fewshot_masking_comparison_plots/accuracy_mean_heatmap.png,.png,128422,0.12,,,
fewshot_masking_comparison_plots/accuracy_mean_trend_top10.png,.png,184393,0.18,,,
fewshot_masking_comparison_plots/macro_f1_mean_all_methods_bar.png,.png,195644,0.19,,,
fewshot_masking_comparison_plots/macro_f1_mean_best_by_masking.png,.png,66103,0.06,,,
fewshot_masking_comparison_plots/macro_f1_mean_heatmap.png,.png,123657,0.12,,,
fewshot_masking_comparison_plots/macro_f1_mean_trend_top10.png,.png,180315,0.17,,,
fewshot_masking_comparison_plots/masking_comparison_combined_summary.csv,.csv,9903,0.01,,,
fewshot_masking_comparison_plots/masking_comparison_overall_ranking.csv,.csv,1766,0.00,,,
fewshot_masking_comparison_plots/masking_comparison_ranked_by_ratio.csv,.csv,10016,0.01,,,
fewshot_results/binned_1024_max.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_results/binned_1024_mean.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_results/binned_2048_max.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_results/binned_2048_mean.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_results/embeddings.npy,.npy,21632,0.02,"(42, 128)",float32,
fewshot_results/embeddings_projected.npy,.npy,290944,0.28,"(142, 512)",float32,
fewshot_results/embeddings_raw.npy,.npy,9306240,8.88,"(142, 16384)",float32,
fewshot_results/episode_metrics.csv,.csv,16140,0.02,,,
fewshot_results/pretrain_precision.npz,.npz,1073743470,1024.00,,,Object arrays cannot be loaded when allow_pickle=False
fewshot_results/pretrain_precision_pca256.npz,.npz,17107626,16.32,,,Object arrays cannot be loaded when allow_pickle=False
fewshot_results/pretrain_precision_pca512.npz,.npz,34671274,33.07,,,Object arrays cannot be loaded when allow_pickle=False
fewshot_results/pretrain_precision_pca64_sanity.npz,.npz,4279054,4.08,,,Object arrays cannot be loaded when allow_pickle=False
fewshot_results/summary.json,.json,1710,0.00,,,
fewshot_results/used_metadata_rows.csv,.csv,3467,0.00,,,
fewshot_results_0.2/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_results_0.2/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_results_0.2/comparison_accuracy_bar.png,.png,175118,0.17,,,
fewshot_results_0.2/comparison_accuracy_boxplot.png,.png,171182,0.16,,,
fewshot_results_0.2/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_results_0.2/comparison_episode_trend_by_group.png,.png,300900,0.29,,,
fewshot_results_0.2/comparison_macro_f1_bar.png,.png,173059,0.17,,,
fewshot_results_0.2/fewshot_ml_comparison_episode_metrics.csv,.csv,120596,0.12,,,
fewshot_results_0.2/fewshot_ml_comparison_summary.csv,.csv,1687,0.00,,,
fewshot_results_0.2/fewshot_ml_comparison_summary.json,.json,6139,0.01,,,
fewshot_results_0.2/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_0.3/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_results_0.3/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_results_0.3/comparison_accuracy_bar.png,.png,176740,0.17,,,
fewshot_results_0.3/comparison_accuracy_boxplot.png,.png,171393,0.16,,,
fewshot_results_0.3/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_results_0.3/comparison_episode_trend_by_group.png,.png,283756,0.27,,,
fewshot_results_0.3/comparison_macro_f1_bar.png,.png,173080,0.17,,,
fewshot_results_0.3/fewshot_ml_comparison_episode_metrics.csv,.csv,120814,0.12,,,
fewshot_results_0.3/fewshot_ml_comparison_summary.csv,.csv,1694,0.00,,,
fewshot_results_0.3/fewshot_ml_comparison_summary.json,.json,6170,0.01,,,
fewshot_results_0.3/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_0.4/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_results_0.4/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_results_0.4/comparison_accuracy_bar.png,.png,175160,0.17,,,
fewshot_results_0.4/comparison_accuracy_boxplot.png,.png,171238,0.16,,,
fewshot_results_0.4/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_results_0.4/comparison_episode_trend_by_group.png,.png,273340,0.26,,,
fewshot_results_0.4/comparison_macro_f1_bar.png,.png,173205,0.17,,,
fewshot_results_0.4/fewshot_ml_comparison_episode_metrics.csv,.csv,120977,0.12,,,
fewshot_results_0.4/fewshot_ml_comparison_summary.csv,.csv,1698,0.00,,,
fewshot_results_0.4/fewshot_ml_comparison_summary.json,.json,6174,0.01,,,
fewshot_results_0.4/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_0.5/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_results_0.5/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_results_0.5/comparison_accuracy_bar.png,.png,175072,0.17,,,
fewshot_results_0.5/comparison_accuracy_boxplot.png,.png,171043,0.16,,,
fewshot_results_0.5/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_results_0.5/comparison_episode_trend_by_group.png,.png,293294,0.28,,,
fewshot_results_0.5/comparison_macro_f1_bar.png,.png,173195,0.17,,,
fewshot_results_0.5/fewshot_ml_comparison_episode_metrics.csv,.csv,120495,0.11,,,
fewshot_results_0.5/fewshot_ml_comparison_summary.csv,.csv,1685,0.00,,,
fewshot_results_0.5/fewshot_ml_comparison_summary.json,.json,6161,0.01,,,
fewshot_results_0.5/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_cli_563_quick/embeddings.npy,.npy,72832,0.07,"(142, 128)",float32,
fewshot_results_cli_563_quick/episode_metrics.csv,.csv,232,0.00,,,
fewshot_results_cli_563_quick/summary.json,.json,1110,0.00,,,
fewshot_results_cli_563_quick/used_metadata_rows.csv,.csv,3467,0.00,,,
fewshot_results_ide_quick/embeddings.npy,.npy,21632,0.02,"(42, 128)",float32,
fewshot_results_ide_quick/episode_metrics.csv,.csv,309,0.00,,,
fewshot_results_ide_quick/summary.json,.json,877,0.00,,,
fewshot_results_ide_quick/used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_mtbls326_sanity/embeddings.npy,.npy,21632,0.02,"(42, 128)",float32,
fewshot_results_mtbls326_sanity/episode_metrics.csv,.csv,473,0.00,,,
fewshot_results_mtbls326_sanity/summary.json,.json,877,0.00,,,
fewshot_results_mtbls326_sanity/used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_mtbls326_sanity_mahal/embeddings.npy,.npy,21632,0.02,"(42, 128)",float32,
fewshot_results_mtbls326_sanity_mahal/episode_metrics.csv,.csv,312,0.00,,,
fewshot_results_mtbls326_sanity_mahal/summary.json,.json,880,0.00,,,
fewshot_results_mtbls326_sanity_mahal/used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_results_new_sanity/embeddings_projected.npy,.npy,10880,0.01,"(42, 64)",float32,
fewshot_results_new_sanity/embeddings_raw.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_results_new_sanity/episode_metrics.csv,.csv,225,0.00,,,
fewshot_results_new_sanity/summary.json,.json,1481,0.00,,,
fewshot_results_new_sanity/used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_sandbox/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep/mask_0.20/support_1/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep/mask_0.20/support_1/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep/mask_0.20/support_1/comparison_accuracy_bar.png,.png,172603,0.16,,,
fewshot_support_sweep/mask_0.20/support_1/comparison_accuracy_boxplot.png,.png,170800,0.16,,,
fewshot_support_sweep/mask_0.20/support_1/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep/mask_0.20/support_1/comparison_episode_trend_by_group.png,.png,307204,0.29,,,
fewshot_support_sweep/mask_0.20/support_1/comparison_macro_f1_bar.png,.png,170574,0.16,,,
fewshot_support_sweep/mask_0.20/support_1/fewshot_ml_comparison_episode_metrics.csv,.csv,127541,0.12,,,
fewshot_support_sweep/mask_0.20/support_1/fewshot_ml_comparison_summary.csv,.csv,1651,0.00,,,
fewshot_support_sweep/mask_0.20/support_1/fewshot_ml_comparison_summary.json,.json,6259,0.01,,,
fewshot_support_sweep/mask_0.20/support_1/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep/mask_0.20/support_2/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep/mask_0.20/support_2/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep/mask_0.20/support_2/comparison_accuracy_bar.png,.png,174468,0.17,,,
fewshot_support_sweep/mask_0.20/support_2/comparison_accuracy_boxplot.png,.png,171689,0.16,,,
fewshot_support_sweep/mask_0.20/support_2/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep/mask_0.20/support_2/comparison_episode_trend_by_group.png,.png,304310,0.29,,,
fewshot_support_sweep/mask_0.20/support_2/comparison_macro_f1_bar.png,.png,173460,0.17,,,
fewshot_support_sweep/mask_0.20/support_2/fewshot_ml_comparison_episode_metrics.csv,.csv,124065,0.12,,,
fewshot_support_sweep/mask_0.20/support_2/fewshot_ml_comparison_summary.csv,.csv,1718,0.00,,,
fewshot_support_sweep/mask_0.20/support_2/fewshot_ml_comparison_summary.json,.json,6326,0.01,,,
fewshot_support_sweep/mask_0.20/support_2/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep/mask_0.20/support_4/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep/mask_0.20/support_4/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep/mask_0.20/support_4/comparison_accuracy_bar.png,.png,174742,0.17,,,
fewshot_support_sweep/mask_0.20/support_4/comparison_accuracy_boxplot.png,.png,171235,0.16,,,
fewshot_support_sweep/mask_0.20/support_4/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep/mask_0.20/support_4/comparison_episode_trend_by_group.png,.png,288716,0.28,,,
fewshot_support_sweep/mask_0.20/support_4/comparison_macro_f1_bar.png,.png,173327,0.17,,,
fewshot_support_sweep/mask_0.20/support_4/fewshot_ml_comparison_episode_metrics.csv,.csv,120979,0.12,,,
fewshot_support_sweep/mask_0.20/support_4/fewshot_ml_comparison_summary.csv,.csv,1645,0.00,,,
fewshot_support_sweep/mask_0.20/support_4/fewshot_ml_comparison_summary.json,.json,6253,0.01,,,
fewshot_support_sweep/mask_0.20/support_4/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep/mask_0.20/support_6/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep/mask_0.20/support_6/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep/mask_0.20/support_6/comparison_accuracy_bar.png,.png,175118,0.17,,,
fewshot_support_sweep/mask_0.20/support_6/comparison_accuracy_boxplot.png,.png,171182,0.16,,,
fewshot_support_sweep/mask_0.20/support_6/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep/mask_0.20/support_6/comparison_episode_trend_by_group.png,.png,300900,0.29,,,
fewshot_support_sweep/mask_0.20/support_6/comparison_macro_f1_bar.png,.png,173059,0.17,,,
fewshot_support_sweep/mask_0.20/support_6/fewshot_ml_comparison_episode_metrics.csv,.csv,120596,0.12,,,
fewshot_support_sweep/mask_0.20/support_6/fewshot_ml_comparison_summary.csv,.csv,1687,0.00,,,
fewshot_support_sweep/mask_0.20/support_6/fewshot_ml_comparison_summary.json,.json,6295,0.01,,,
fewshot_support_sweep/mask_0.20/support_6/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/comparison_accuracy_bar.png,.png,189008,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/comparison_accuracy_boxplot.png,.png,187471,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/comparison_episode_trend_by_group.png,.png,320750,0.31,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/comparison_macro_f1_bar.png,.png,186904,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/fewshot_ml_best_hyperparams.csv,.csv,818,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/fewshot_ml_comparison_episode_metrics.csv,.csv,132644,0.13,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/fewshot_ml_comparison_summary.csv,.csv,1701,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/fewshot_ml_comparison_summary.json,.json,8331,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_1/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/comparison_accuracy_bar.png,.png,190790,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/comparison_accuracy_boxplot.png,.png,188065,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/comparison_episode_trend_by_group.png,.png,311684,0.30,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/comparison_macro_f1_bar.png,.png,189936,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/fewshot_ml_best_hyperparams.csv,.csv,800,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/fewshot_ml_comparison_episode_metrics.csv,.csv,129307,0.12,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/fewshot_ml_comparison_summary.csv,.csv,1774,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/fewshot_ml_comparison_summary.json,.json,8386,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_2/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/comparison_accuracy_bar.png,.png,191395,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/comparison_accuracy_boxplot.png,.png,187620,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/comparison_episode_trend_by_group.png,.png,296063,0.28,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/comparison_macro_f1_bar.png,.png,189492,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/fewshot_ml_best_hyperparams.csv,.csv,781,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/fewshot_ml_comparison_episode_metrics.csv,.csv,125696,0.12,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/fewshot_ml_comparison_summary.csv,.csv,1728,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/fewshot_ml_comparison_summary.json,.json,8321,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_4/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/comparison_accuracy_bar.png,.png,191682,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/comparison_accuracy_boxplot.png,.png,187842,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/comparison_episode_trend_by_group.png,.png,276303,0.26,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/comparison_macro_f1_bar.png,.png,189640,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/fewshot_ml_best_hyperparams.csv,.csv,789,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/fewshot_ml_comparison_episode_metrics.csv,.csv,126051,0.12,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/fewshot_ml_comparison_summary.csv,.csv,1747,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/fewshot_ml_comparison_summary.json,.json,8348,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.20/support_6/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/comparison_accuracy_bar.png,.png,188752,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/comparison_accuracy_boxplot.png,.png,187186,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/comparison_episode_trend_by_group.png,.png,288001,0.27,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/comparison_macro_f1_bar.png,.png,186770,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/fewshot_ml_best_hyperparams.csv,.csv,818,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/fewshot_ml_comparison_episode_metrics.csv,.csv,132709,0.13,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/fewshot_ml_comparison_summary.csv,.csv,1698,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/fewshot_ml_comparison_summary.json,.json,8328,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_1/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/comparison_accuracy_bar.png,.png,190741,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/comparison_accuracy_boxplot.png,.png,187974,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/comparison_episode_trend_by_group.png,.png,315529,0.30,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/comparison_macro_f1_bar.png,.png,189763,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/fewshot_ml_best_hyperparams.csv,.csv,799,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/fewshot_ml_comparison_episode_metrics.csv,.csv,129206,0.12,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/fewshot_ml_comparison_summary.csv,.csv,1771,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/fewshot_ml_comparison_summary.json,.json,8382,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_2/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/comparison_accuracy_bar.png,.png,191323,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/comparison_accuracy_boxplot.png,.png,187765,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/comparison_episode_trend_by_group.png,.png,306081,0.29,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/comparison_macro_f1_bar.png,.png,189431,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/fewshot_ml_best_hyperparams.csv,.csv,771,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/fewshot_ml_comparison_episode_metrics.csv,.csv,125959,0.12,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/fewshot_ml_comparison_summary.csv,.csv,1716,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/fewshot_ml_comparison_summary.json,.json,8299,0.01,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_4/fewshot_ml_used_metadata_rows.csv,.csv,402,0.00,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/binned_1024_auc.npy,.npy,172160,0.16,"(42, 1024)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/binned_2048_auc.npy,.npy,344192,0.33,"(42, 2048)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/comparison_accuracy_bar.png,.png,191641,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/comparison_accuracy_boxplot.png,.png,187617,0.18,,,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/comparison_embeddings.npy,.npy,2752640,2.63,"(42, 16384)",float32,
fewshot_support_sweep_EDTA_Suppressed_MTBLS326/mask_0.30/support_6/comparison_episode_trend_by_group.png,.png,279570,0.27,,,
