group_id,reason,path,size_bytes,shape,dtype
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.20/support_8/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_10/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.30/support_8/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_10/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.40/support_8/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_1/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_10/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_2/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_4/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_6/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_018,"same extension, byte size, shape, and dtype; content not hash-verified",fewshot_support_sweep_MTBLS563/mask_0.50/support_8/comparison_embeddings.npy,9306240,"(142, 16384)",float32
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",aligned_128K_WS625to680Zero_Normalized.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combine_unique_Water_EDTA_Suppressed.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combined_unique.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combined_unique_WS625to680Zero.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combined_unique_no_overlap.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combined_unique_no_overlap_WS625to680Zero.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combined_unique_rowMinMax.npy,9323937920,"(8892, 131072)",float64
candidate_019,"same extension, byte size, shape, and dtype; content not hash-verified",combined_unique_rowMinMax_noOverlapWith326_563.npy,9323937920,"(8892, 131072)",float64
