family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,12,0.461038961038961,0.04252572013936904,0.43386876281613124,0.032606339489946394,0.41822204466522345,0.027906060918773325,0.482719987129268,0.036595146383913264,0.43742667370927724,0.028213583745917228,0.43386876281613124,0.032606339489946394,0.6228962900858156,0.04714430249526195,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,14,0.5394366197183098,0.05517181049923977,0.4646825396825397,0.03356911730817112,0.4553356005240111,0.033743346734367054,0.5533354318013707,0.04251051336254097,0.4732614449318301,0.03338560953565964,0.4646825396825397,0.03356911730817112,0.6618912222767325,0.03343998451627749,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,16,0.5076923076923077,0.06607230116269293,0.47333333333333333,0.029227596557854285,0.439099491375804,0.03336312475217126,0.5319479288649374,0.0577922513158593,0.4707308515134859,0.03626467644777348,0.47333333333333333,0.029227596557854285,0.6501333333333333,0.02732010217926771,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,18,0.5186440677966102,0.05489246463950788,0.44335357624831306,0.04228017504429399,0.41900905566905466,0.040615098087343315,0.5493857287255894,0.04821282656270864,0.4358660424736862,0.03839741421709075,0.44335357624831306,0.04228017504429399,0.6566095771759388,0.04371994342764084,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,20,0.5018867924528302,0.08991731321087555,0.45210437710437706,0.12697172748298188,0.40970119730964294,0.09717112100059586,0.540925667002402,0.07877586936834066,0.4330260133481363,0.08650123559736124,0.45210437710437706,0.12697172748298188,0.6493770772869646,0.08904731535673481,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,22,0.48936170212765956,0.06802597905408113,0.4817538126361655,0.07383930590362707,0.3993197323388308,0.05300892166847074,0.5384408530864442,0.07479760300241733,0.4318934850552497,0.04772016117747166,0.4817538126361655,0.07383930590362707,0.6862500741019713,0.04376092186083067,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,24,0.5195121951219512,0.08215003628662847,0.5165178571428571,0.11049033378069557,0.39014706231138907,0.05141998842417149,0.5852743964112669,0.07807257842065564,0.43409216553078445,0.03581792118701114,0.5165178571428571,0.11049033378069557,0.6999063300533888,0.08936637705607656,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,2,0.4196261682242991,0.0759830901838424,0.39319391230310774,0.05021017539164234,0.376686966266197,0.06094516319838563,0.420699250118333,0.07497843084158698,0.40549480758996675,0.0468824796555633,0.39319391230310774,0.05021017539164234,0.5844480290635765,0.0542340067184397,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,4,0.4267326732673268,0.04133984493761515,0.3979582146248813,0.042138014168961076,0.3755023317744265,0.0469262185988938,0.4250953879157885,0.05036662930769611,0.4040578304064478,0.04684433403971999,0.3979582146248813,0.042138014168961076,0.6045580185875544,0.034635279363130836,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,6,0.43894736842105264,0.08348370551115096,0.41600000000000004,0.05325920774736087,0.4013143438256307,0.06052211804994961,0.4441650664132849,0.08453479471094771,0.4218560740188207,0.045706012475440504,0.41600000000000004,0.05325920774736087,0.6063259259259259,0.038447533547653776,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,8,0.4943820224719101,0.06421883220779868,0.44585346215780997,0.03959243069059286,0.43230805947437145,0.04485441746377774,0.49941496605818897,0.05670063600906331,0.4457236330844829,0.04180098649919221,0.44585346215780997,0.03959243069059286,0.6438650267932563,0.03345851553167944,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,10,0.47951807228915666,0.027707933029173216,0.41476449275362315,0.03663331759028287,0.4119331543842447,0.03380244541291303,0.4931384369615615,0.024732261304864184,0.42261749455152176,0.030764966524688672,0.41476449275362315,0.03663331759028287,0.6188259706968756,0.032724474336602735,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,12,0.4675324675324675,0.05840146131269279,0.4314194577352472,0.04197675951424634,0.41812981979605224,0.039596465282411196,0.48642504090360345,0.049465166409687567,0.43432718679587207,0.03517424682223963,0.4314194577352472,0.04197675951424634,0.6235277127621626,0.04814193817239512,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,14,0.532394366197183,0.0636145903697815,0.4496265172735761,0.03331253421350473,0.44145136397592655,0.03707670306512545,0.5449096664472588,0.05008107860353989,0.4578404208104,0.03813743360950321,0.4496265172735761,0.03331253421350473,0.658231954383156,0.03380288201262042,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,16,0.48923076923076925,0.06559293109874662,0.45111111111111113,0.05015750227327464,0.4221093351895159,0.04529386383039115,0.5153775157408831,0.057878398727775,0.45414380043366265,0.041322668263096995,0.45111111111111113,0.05015750227327464,0.6484575757575758,0.02712262724981115,10
