lag_bins,lag_points,lag_ppm,across_spectra_signed,across_spectra_absmean,within_spectrum_autocorr
2251,72032,6.5947265625,0.46473161141460345,0.5106408543771042,-0.019153809482803017
2252,72064,6.59765625,0.4650233381083522,0.5109690223610365,-0.019121608040970652
2253,72096,6.6005859375,0.4653772668274898,0.5113026694495036,-0.01908236488857402
2254,72128,6.603515625,0.46585532871727514,0.5118084962932448,-0.019015961434751948
2255,72160,6.6064453125,0.46626257585864,0.5122184839648657,-0.01895083469937684
2256,72192,6.609375,0.4659020718234425,0.5119090502032753,-0.018882676053738574
2257,72224,6.6123046875,0.46541007137596446,0.5114636525491455,-0.018832517394465023
2258,72256,6.615234375,0.46557892967878345,0.5116959426071108,-0.0187726032532381
2259,72288,6.6181640625,0.46578820930208,0.5118949220417578,-0.018727492696932937
2260,72320,6.62109375,0.46566851614906585,0.5117439140070054,-0.01868399206450542
2261,72352,6.6240234375,0.46602942056119695,0.5120928875934023,-0.018652685013437895
2262,72384,6.626953125,0.4668136532931296,0.512890404792859,-0.018594849302366975
2263,72416,6.6298828125,0.46686758369492826,0.5129533449631333,-0.018537195509481536
2264,72448,6.6328125,0.4668636449539205,0.5129883168105532,-0.018460495066465635
2265,72480,6.6357421875,0.4676560525934222,0.5138071398089614,-0.018379456001124728
2266,72512,6.638671875,0.4688753999692577,0.5150438507950742,-0.0183314793122889
2267,72544,6.6416015625,0.46921387648330226,0.5153719561596608,-0.01825049123882501
2268,72576,6.64453125,0.469069877138684,0.5153055289136296,-0.018134018000455235
2269,72608,6.6474609375,0.46928508429744975,0.5155518749936402,-0.018063128996056384
2270,72640,6.650390625,0.4697077587357209,0.5159800555979507,-0.01802903831118571
2271,72672,6.6533203125,0.47019826260144854,0.5164851051839521,-0.017964667065836586
2272,72704,6.65625,0.47068229832736713,0.5169866303220383,-0.01791760325846203
2273,72736,6.6591796875,0.47116227884328776,0.5175129671956127,-0.017884291919286758
2274,72768,6.662109375,0.4716185376423399,0.517999574717386,-0.01784704219757569
2275,72800,6.6650390625,0.47193332467653326,0.5183368331521854,-0.01780185606151231
2276,72832,6.66796875,0.47211187268832544,0.5185697630791808,-0.01775166674405096
2277,72864,6.6708984375,0.47224363576371636,0.518774223273935,-0.01770132944225188
2278,72896,6.673828125,0.47234527505296536,0.5188796082050824,-0.017634786762264543
2279,72928,6.6767578125,0.4725189446762901,0.5190770746394743,-0.017566193501058605
2280,72960,6.6796875,0.4728206228310569,0.5194119819258296,-0.017518756960516284
2281,72992,6.6826171875,0.473056173894771,0.5196990094976021,-0.017463702028725447
2282,73024,6.685546875,0.4732827362411868,0.5199363267690065,-0.017397631843461124
2283,73056,6.6884765625,0.4735928382414378,0.5202961414645055,-0.017335989240402097
2284,73088,6.69140625,0.4739688054543407,0.5207283878199582,-0.017288419461864137
2285,73120,6.6943359375,0.4742730515257707,0.5210968968236399,-0.017233048916679834
2286,73152,6.697265625,0.47453768160235116,0.5214419593241557,-0.01717770333714924
2287,73184,6.7001953125,0.47485703158474285,0.5218045605356646,-0.017140940149614474
2288,73216,6.703125,0.47522797961087665,0.5222163443969738,-0.017104868172323928
2289,73248,6.7060546875,0.4755297642541871,0.5224817272277017,-0.017017532123385155
2290,73280,6.708984375,0.4757297682675556,0.5226736204295115,-0.01692000020039114
2291,73312,6.7119140625,0.47600724725902055,0.522963919263881,-0.016870658280350788
2292,73344,6.71484375,0.47624650649842,0.5233487550666295,-0.01680859613727316
2293,73376,6.7177734375,0.4764992084628784,0.5237082424751789,-0.016739263239720633
2294,73408,6.720703125,0.47662531788416757,0.5239045279537684,-0.016696108241710483
2295,73440,6.7236328125,0.47678291223722313,0.5241555108766225,-0.01664404961667833
2296,73472,6.7265625,0.4769994152553321,0.5245156869200466,-0.01657140028819564
2297,73504,6.7294921875,0.4772069384898003,0.5249690931429027,-0.016509690951014254
2298,73536,6.732421875,0.4775727755737894,0.5253858229437575,-0.01644954849117585
2299,73568,6.7353515625,0.4780876368966094,0.5257833683584626,-0.01640362308376307
2300,73600,6.73828125,0.4785803185004242,0.5260314112657002,-0.01636467086583847
2301,73632,6.7412109375,0.4790225964985212,0.5263928733390976,-0.016336120472103227
2302,73664,6.744140625,0.4793929307559695,0.526751275890655,-0.01626773822328474
2303,73696,6.7470703125,0.4797224132833449,0.527014227237208,-0.016197156839318595
2304,73728,6.75,0.47999449609965095,0.5271912097868273,-0.016101960612962336
2305,73760,6.7529296875,0.4803284722292883,0.5273358343536819,-0.016020218268569017
2306,73792,6.755859375,0.48086155625787697,0.5276880428407013,-0.015939914184422862
2307,73824,6.7587890625,0.4814049529035031,0.5281453409798536,-0.015840396294625983
2308,73856,6.76171875,0.48170040454189395,0.5284636859185441,-0.01578712052854981
2309,73888,6.7646484375,0.4820706535800722,0.5289413107885137,-0.0157573273525705
2310,73920,6.767578125,0.4824949160842506,0.529522625442194,-0.01571334250897644
2311,73952,6.7705078125,0.48278549581482166,0.5298514203301258,-0.015647801822916477
2312,73984,6.7734375,0.4829838034373886,0.5300795128034359,-0.015624375849790428
2313,74016,6.7763671875,0.48324207162469096,0.5302261490803821,-0.015576331189784005
2314,74048,6.779296875,0.4835314187471174,0.5303996207817773,-0.015475181929731931
2315,74080,6.7822265625,0.48378167266512184,0.530775378733077,-0.015453288295704491
2316,74112,6.78515625,0.48411817747743036,0.5311936773349807,-0.015406019332872365
2317,74144,6.7880859375,0.4846499468246496,0.5318193481789876,-0.015290652418744522
2318,74176,6.791015625,0.4856078088344904,0.5328214234508933,-0.015240593025380134
2319,74208,6.7939453125,0.4865423101224119,0.5336295524922897,-0.01518517601457825
2320,74240,6.796875,0.4867513279590828,0.5338405153239688,-0.015122740377136434
2321,74272,6.7998046875,0.48701813902253727,0.5340936775372784,-0.01507700765313261
2322,74304,6.802734375,0.4877135646269377,0.5348636819801258,-0.015025200020559234
2323,74336,6.8056640625,0.4877780829791922,0.5350381270936378,-0.015006488415853234
2324,74368,6.80859375,0.48761871652828415,0.5348769307775398,-0.015002740208318965
2325,74400,6.8115234375,0.48782084110037816,0.5351393950017254,-0.014997232256826688
2326,74432,6.814453125,0.4882456874507148,0.535706309028135,-0.014964645395992534
2327,74464,6.8173828125,0.4884649639544949,0.5359006297442579,-0.014940514877266015
2328,74496,6.8203125,0.4887092149118379,0.5360447416875497,-0.014866763487912701
2329,74528,6.8232421875,0.4892826964781023,0.5366170995071443,-0.014773511111345233
2330,74560,6.826171875,0.4900112591699158,0.5372487854890643,-0.014713770639113628
2331,74592,6.8291015625,0.4904237084977138,0.537655324190112,-0.014640928229753282
2332,74624,6.83203125,0.4907556292349547,0.5379738181394059,-0.014544589509109567
2333,74656,6.8349609375,0.49120876732128615,0.5383935341813998,-0.014497967327760966
2334,74688,6.837890625,0.4917660987307858,0.5389209943470591,-0.014468758062794138
2335,74720,6.8408203125,0.4921791232766178,0.5393388791864396,-0.014425076259132323
2336,74752,6.84375,0.4924640906271935,0.5396337955108274,-0.014395514042021048
2337,74784,6.8466796875,0.49269084372901223,0.5398685807076592,-0.014339029535333092
2338,74816,6.849609375,0.4928540941689839,0.5400852371612068,-0.01430385387703642
2339,74848,6.8525390625,0.49300011897102824,0.5403000251295081,-0.014254536017636401
2340,74880,6.85546875,0.49314280968757646,0.5405246302659248,-0.014164731116615868
2341,74912,6.8583984375,0.49327970754842976,0.5407239599893011,-0.014084991725078731
2342,74944,6.861328125,0.49349034247947515,0.5409780503729055,-0.014023383309296087
2343,74976,6.8642578125,0.4936930032756723,0.5412296190460276,-0.013921596879140064
2344,75008,6.8671875,0.49388698033669165,0.5416658972247766,-0.013813981185622565
2345,75040,6.8701171875,0.4941701398353514,0.5421053312820833,-0.013667250697604627
2346,75072,6.873046875,0.4943851191367618,0.5424744594298309,-0.01350611527992099
2347,75104,6.8759765625,0.49454679939286134,0.5428584659336186,-0.013379113098867386
2348,75136,6.87890625,0.49476497929813285,0.5431328029037501,-0.013279123441594978
2349,75168,6.8818359375,0.4950635366602598,0.5435516662986186,-0.013189970261551975
2350,75200,6.884765625,0.4954812612475997,0.5441142865490187,-0.013097071038007634
2351,75232,6.8876953125,0.49586342932472194,0.54470834115687,-0.012998497139509964
2352,75264,6.890625,0.4965593915776717,0.5455076029217385,-0.012916196466707287
2353,75296,6.8935546875,0.4976056019502677,0.546682111664134,-0.0128568118804871
2354,75328,6.896484375,0.4982087358462383,0.5473765308509825,-0.012813774028088129
2355,75360,6.8994140625,0.498083039411406,0.5472398768784652,-0.012783209468673827
2356,75392,6.90234375,0.4983592083813212,0.5473618094606312,-0.012756032282971761
2357,75424,6.9052734375,0.4989005994894891,0.5478087317125855,-0.012720574775563891
2358,75456,6.908203125,0.4989901470825812,0.54775664177884,-0.012675851261498864
2359,75488,6.9111328125,0.4988566544930278,0.5474470249720477,-0.012629004424397608
2360,75520,6.9140625,0.49923637430748574,0.5476226750530148,-0.012573206607628588
2361,75552,6.9169921875,0.4997768548001929,0.548052913013604,-0.012461109429903623
2362,75584,6.919921875,0.49996825354158175,0.5484063294747069,-0.012357993380459554
2363,75616,6.9228515625,0.500203814482258,0.5488569092562924,-0.012264661181864167
2364,75648,6.92578125,0.5009639577237851,0.5497706735025287,-0.012118585097943196
2365,75680,6.9287109375,0.5018358318205941,0.550701595881176,-0.012032225518460915
2366,75712,6.931640625,0.5022011262665013,0.5509720590876743,-0.011914285935399366
2367,75744,6.9345703125,0.5026225496959345,0.5511775691567504,-0.011597158456554275
2368,75776,6.9375,0.5031142308741937,0.5515431723592448,-0.011247640236246149
2369,75808,6.9404296875,0.503620383072425,0.5518578407696015,-0.010820364980366011
2370,75840,6.943359375,0.5044436030742232,0.552462759775143,-0.010179196303179946
2371,75872,6.9462890625,0.50552989399649,0.5533898887120925,-0.009813744798059977
2372,75904,6.94921875,0.5062507182997449,0.5539430275508251,-0.009668632488619036
2373,75936,6.9521484375,0.5062992819522143,0.5538345282650206,-0.009584229876772956
2374,75968,6.955078125,0.506682388464183,0.553966465597441,-0.009524499919433516
2375,76000,6.9580078125,0.5073540454384805,0.5544289105500272,-0.009479749274479955
2376,76032,6.9609375,0.5075913758474818,0.5545273956238185,-0.00944349706065203
2377,76064,6.9638671875,0.5076298194273673,0.5544109932715261,-0.00941876819277537
2378,76096,6.966796875,0.5081783713622214,0.554707587827443,-0.009394339555241557
2379,76128,6.9697265625,0.509080761167458,0.5553572984813079,-0.009350117030723894
2380,76160,6.97265625,0.5097734505241309,0.5557469152797909,-0.009277086228951237
2381,76192,6.9755859375,0.5101927285819717,0.555862567598112,-0.009215147234430244
2382,76224,6.978515625,0.5109379033272486,0.5563052405548095,-0.00915291246239864
2383,76256,6.9814453125,0.5118545428914948,0.5569277245220895,-0.00909273679466429
2384,76288,6.984375,0.5123755345477602,0.5571230037421245,-0.009030884576387411
2385,76320,6.9873046875,0.5127299608638627,0.5573115332406156,-0.008902294146210321
2386,76352,6.990234375,0.5133372859636447,0.5578277693141294,-0.008710866355812181
2387,76384,6.9931640625,0.51389567288047,0.5583214179238308,-0.008621240515636097
2388,76416,6.99609375,0.5142397354663186,0.5586361449069983,-0.008576090395051965
2389,76448,6.9990234375,0.514741518143843,0.5591769390042881,-0.008562608368714579
2390,76480,7.001953125,0.5156220791882835,0.559991361735616,-0.008539361304976628
2391,76512,7.0048828125,0.5163442469461212,0.5607045640830516,-0.008447026378651946
2392,76544,7.0078125,0.516867113911499,0.5611664466460947,-0.008259485044107935
2393,76576,7.0107421875,0.517476808997241,0.5618263159111966,-0.008176859940661512
2394,76608,7.013671875,0.5181867140288634,0.5625717245889966,-0.00814525600403344
2395,76640,7.0166015625,0.5187649753962816,0.5630600350528072,-0.008122224454214734
2396,76672,7.01953125,0.5192133222336279,0.5635861335383793,-0.008091269536460811
2397,76704,7.0224609375,0.5198687306554947,0.564276858692475,-0.008036028747662105
2398,76736,7.025390625,0.5207946458617154,0.5653763410842851,-0.00798379200667536
2399,76768,7.0283203125,0.5215772373396654,0.5662844537943965,-0.007960474608134826
2400,76800,7.03125,0.5222352461623714,0.5669757950768739,-0.007946463153055555
2401,76832,7.0341796875,0.5229806289829004,0.5677074531372547,-0.007933178450105424
2402,76864,7.037109375,0.5238135985820355,0.568430972429701,-0.00792298357087982
2403,76896,7.0400390625,0.5247971747984604,0.5692421772847924,-0.007911249544387672
2404,76928,7.04296875,0.5256932860717447,0.570144820748938,-0.007899138847539589
2405,76960,7.0458984375,0.526495921809399,0.5710140866202142,-0.007886138600773295
2406,76992,7.048828125,0.5272671513451033,0.5717851983446571,-0.007855596087969773
2407,77024,7.0517578125,0.5279941542555605,0.5724785905595984,-0.007832952500192876
2408,77056,7.0546875,0.5287347580945245,0.573174924197027,-0.007820151887000446
2409,77088,7.0576171875,0.5294018944562332,0.573886286549432,-0.007805118991113608
2410,77120,7.060546875,0.5299732730847266,0.5744225344575966,-0.007786953542345773
2411,77152,7.0634765625,0.5304817172993059,0.5748900532573851,-0.007768780681973205
2412,77184,7.06640625,0.5309956718995994,0.575327621631308,-0.0077486264385008665
2413,77216,7.0693359375,0.5315274270109892,0.575821496107904,-0.007720716210959023
2414,77248,7.072265625,0.5322189132036507,0.5763817419164587,-0.007693305231269164
2415,77280,7.0751953125,0.5329332447371498,0.5769469620678669,-0.007665759904321157
2416,77312,7.078125,0.533957526232552,0.577712058603423,-0.007648542576742803
2417,77344,7.0810546875,0.5351215425622216,0.5785468680721553,-0.007630437432423645
2418,77376,7.083984375,0.5359101876514187,0.5790585779448811,-0.007609903862322277
2419,77408,7.0869140625,0.5366601346473904,0.5794201963732876,-0.0075825577182698275
2420,77440,7.08984375,0.5376071509161516,0.5800463050424284,-0.007547755521708268
2421,77472,7.0927734375,0.5386578947109878,0.5809024184701721,-0.0075175082853328485
2422,77504,7.095703125,0.5396747550709938,0.5817454789445154,-0.007510680158159647
2423,77536,7.0986328125,0.5406287591298934,0.5825343551518486,-0.007519978571546804
2424,77568,7.1015625,0.5414520206390685,0.5832124940956077,-0.007522043865334784
2425,77600,7.1044921875,0.5421935469597814,0.5838880725395905,-0.007501144370682453
2426,77632,7.107421875,0.542896028555836,0.584425777051525,-0.007455286182979221
2427,77664,7.1103515625,0.5435658993663695,0.5849246116624797,-0.007445920195357223
2428,77696,7.11328125,0.5441850350587066,0.5854669217255386,-0.007457392540443781
2429,77728,7.1162109375,0.544779795559444,0.5861463150052928,-0.0074193551824893005
2430,77760,7.119140625,0.5453242891715454,0.586757844630224,-0.007363692132237753
2431,77792,7.1220703125,0.5457552496182354,0.5871802519195479,-0.007314418580463295
2432,77824,7.125,0.5462157683521014,0.587641217477634,-0.007108502497718631
2433,77856,7.1279296875,0.5466235133184353,0.5879857237238807,-0.00673711592355856
2434,77888,7.130859375,0.5468754223475606,0.588098601580768,-0.006763333725764632
2435,77920,7.1337890625,0.5471980262358841,0.5882445411811381,-0.006988247858895054
2436,77952,7.13671875,0.5476858045604501,0.588596608781696,-0.006895400266885927
2437,77984,7.1396484375,0.5483531426670962,0.5890705348994811,-0.006584535168982084
2438,78016,7.142578125,0.5491861701786158,0.5896562304829235,-0.006682294568709879
2439,78048,7.1455078125,0.5500289179314115,0.5902616679863704,-0.006990679868129966
2440,78080,7.1484375,0.5508168464487233,0.5909243477874617,-0.007127845153323668
2441,78112,7.1513671875,0.5515593204550826,0.5915842222935157,-0.007174424794189675
2442,78144,7.154296875,0.5521329155990479,0.5920507390899613,-0.007187590799034528
2443,78176,7.1572265625,0.5527265429017788,0.5926069167963028,-0.007188340827965282
2444,78208,7.16015625,0.5531924775017313,0.59302901440876,-0.00717889802152813
2445,78240,7.1630859375,0.5535053069266763,0.5933160964603199,-0.0071694363272414826
2446,78272,7.166015625,0.5537993052424603,0.5935647745488695,-0.007161742648251497
2447,78304,7.1689453125,0.5540003919273903,0.5937490792044596,-0.007155840409845582
2448,78336,7.171875,0.554247408107984,0.5939529061147237,-0.007143285557161617
2449,78368,7.1748046875,0.554498021523894,0.5941292908879645,-0.007126917272755341
2450,78400,7.177734375,0.5546708579206807,0.5942655341197224,-0.007109466677264262
2451,78432,7.1806640625,0.5547884169068656,0.5944098562945236,-0.0070764478338488646
2452,78464,7.18359375,0.5548894949571358,0.5946501915834096,-0.007036240940886376
2453,78496,7.1865234375,0.5549268702941521,0.594932068095643,-0.007012351545435495
2454,78528,7.189453125,0.5549752461171386,0.5952381486395553,-0.006994029224020765
2455,78560,7.1923828125,0.5550290855932627,0.5956037900773488,-0.006977632920167592
2456,78592,7.1953125,0.555166353618251,0.5960186827244953,-0.006963391413444672
2457,78624,7.1982421875,0.5553768639798735,0.5963956599390533,-0.006946683853069056
2458,78656,7.201171875,0.555572026190802,0.5966755428309504,-0.006923364418865438
2459,78688,7.2041015625,0.5557789221393182,0.5969103412686204,-0.006901887144495731
2460,78720,7.20703125,0.5559884998141071,0.5970976180527415,-0.006895739218926771
2461,78752,7.2099609375,0.5561629874972867,0.5972045126070803,-0.006900681694376921
2462,78784,7.212890625,0.5563456378044012,0.5973196088786816,-0.006897337205578555
2463,78816,7.2158203125,0.5565260111362613,0.597400292285613,-0.006885721723872668
2464,78848,7.21875,0.556596691073265,0.5975602920127445,-0.006884612559245815
2465,78880,7.2216796875,0.556619099752876,0.5977359245610432,-0.006899017122055301
2466,78912,7.224609375,0.556707090624153,0.5979622777785562,-0.00691492376518243
2467,78944,7.2275390625,0.5567872932345966,0.5982606171700033,-0.006926678500781668
2468,78976,7.23046875,0.5568791476039003,0.5986925816632778,-0.006932520499036146
2469,79008,7.2333984375,0.5569469783758932,0.599079225881909,-0.006931801292986328
2470,79040,7.236328125,0.5570870417619846,0.5993936576383114,-0.0069267396527302755
2471,79072,7.2392578125,0.5573326315211602,0.5997193798356364,-0.006921217706625141
2472,79104,7.2421875,0.5577535233875759,0.5999483724506244,-0.006918609888052852
2473,79136,7.2451171875,0.5582279771154293,0.600234622547916,-0.006911666673940508
2474,79168,7.248046875,0.5587281857710961,0.6004784966632876,-0.006901130435054837
2475,79200,7.2509765625,0.5591920599506446,0.6007531994359391,-0.006867031871669844
2476,79232,7.25390625,0.5596300374676704,0.6009735358243249,-0.006775991935456501
2477,79264,7.2568359375,0.5600326888524038,0.60124134651738,-0.006735922196744362
2478,79296,7.259765625,0.5604115684765364,0.6015177065428347,-0.006713119331596348
2479,79328,7.2626953125,0.5608005461613165,0.6017884224162632,-0.006687669402989119
2480,79360,7.265625,0.5612241025740976,0.6021706177810872,-0.006617502819706845
2481,79392,7.2685546875,0.5616776714949653,0.6025542870874995,-0.006549836011381372
2482,79424,7.271484375,0.5620229593126665,0.6029194282648718,-0.00652504127414351
2483,79456,7.2744140625,0.5623639420965814,0.6033390957819293,-0.0065157671312458835
2484,79488,7.27734375,0.5627190797730518,0.6037974626951484,-0.006511476794135611
2485,79520,7.2802734375,0.5630670857331768,0.6041944048657643,-0.006510519617135802
2486,79552,7.283203125,0.5634207276034663,0.6046188387666162,-0.0065128961846181496
2487,79584,7.2861328125,0.5638378208655681,0.6050633847222792,-0.006507423773345278
2488,79616,7.2890625,0.5642780722732929,0.6055976460142434,-0.0065005989488833085
2489,79648,7.2919921875,0.5647870931630549,0.6061618495710049,-0.006496549347032276
2490,79680,7.294921875,0.5653297225404442,0.6068425047446783,-0.006486748482666795
2491,79712,7.2978515625,0.565908299365067,0.6076111629852733,-0.0064840727749659105
2492,79744,7.30078125,0.5664461892583844,0.608304452900088,-0.00648551784008075
2493,79776,7.3037109375,0.5669616867379504,0.6089592398710433,-0.006484339368088349
2494,79808,7.306640625,0.5674888907896384,0.6096106004011378,-0.0064856523847020685
2495,79840,7.3095703125,0.5680645029548236,0.6102724876800512,-0.00647578218180795
2496,79872,7.3125,0.5685973282701219,0.6109440899206053,-0.006453905534444825
2497,79904,7.3154296875,0.5691479405805099,0.6115844243244222,-0.006433230996024295
2498,79936,7.318359375,0.5697200216088223,0.6122222144971511,-0.0064302208429779205
2499,79968,7.3212890625,0.57038621266753,0.6128807767186972,-0.006427094932325325
2500,80000,7.32421875,0.5710651463414032,0.613480727401527,-0.006398917937750922
2501,80032,7.3271484375,0.5717385126004854,0.6141103958939582,-0.006356776875791457
2502,80064,7.330078125,0.5725188932797723,0.6147230998898269,-0.006332061186867549
2503,80096,7.3330078125,0.5733429672516434,0.6152614549290731,-0.006280727121205442
2504,80128,7.3359375,0.574174553709427,0.6157311370851731,-0.006105683986104933
2505,80160,7.3388671875,0.5749573521752387,0.6161891897868559,-0.005885735524586491
2506,80192,7.341796875,0.5757837527653056,0.6167582221342516,-0.005796903205422691
2507,80224,7.3447265625,0.5766941886114227,0.6174856528406736,-0.005758110152827916
2508,80256,7.34765625,0.5776083352658146,0.6182711479459406,-0.005740313395519183
2509,80288,7.3505859375,0.5784228657599306,0.6189182617522941,-0.005720224451257064
2510,80320,7.353515625,0.57916322648317,0.6195206522103972,-0.005696466711500231
2511,80352,7.3564453125,0.5799140509257303,0.6201505044888023,-0.005685491598049952
2512,80384,7.359375,0.5807089177165687,0.6207952879039181,-0.005690279618608036
2513,80416,7.3623046875,0.5814480229225154,0.6214010901916392,-0.005696715981763836
2514,80448,7.365234375,0.5821782028687928,0.6219690061338236,-0.005697335800296298
2515,80480,7.3681640625,0.5829762088025117,0.6224928096592194,-0.00569461937273875
2516,80512,7.37109375,0.5837324278845158,0.6229793692500898,-0.005687180497285942
2517,80544,7.3740234375,0.5845289204477505,0.623501271419318,-0.005675470169012681
2518,80576,7.376953125,0.585343236511943,0.6239720822707652,-0.005665011762707048
2519,80608,7.3798828125,0.5861774504258465,0.6243441711375852,-0.005647797106311901
2520,80640,7.3828125,0.5869932686798206,0.624641290663504,-0.005624245665500572
2521,80672,7.3857421875,0.5878478369180623,0.6248995720913032,-0.005604879765821952
2522,80704,7.388671875,0.5887155113875553,0.6251433355031655,-0.005583680254812788
2523,80736,7.3916015625,0.5895411197426884,0.6253770901065863,-0.005563298589628851
2524,80768,7.39453125,0.590355863710315,0.6255864653250081,-0.005545766299428219
2525,80800,7.3974609375,0.591091640607838,0.6259039775538086,-0.005517496973123242
2526,80832,7.400390625,0.5918498302816975,0.6262393710768008,-0.005504366740243172
2527,80864,7.4033203125,0.5925106505339713,0.6267005264730331,-0.00549261640330109
2528,80896,7.40625,0.5931229038582974,0.6270684517047167,-0.005474576628307537
2529,80928,7.4091796875,0.5937041946609264,0.6274323957592307,-0.005474699335228375
2530,80960,7.412109375,0.5943273572762454,0.6279250615011929,-0.00547518841567767
2531,80992,7.4150390625,0.5949038107432462,0.6283609144630954,-0.005469983228327674
2532,81024,7.41796875,0.5954431287346458,0.628761977313708,-0.00546005679768698
2533,81056,7.4208984375,0.596028240859818,0.6293248083363306,-0.005457048179013412
2534,81088,7.423828125,0.5967169832018461,0.6297501019460197,-0.005459279665456061
2535,81120,7.4267578125,0.5973542352072735,0.6301387736181705,-0.0054451525827303145
2536,81152,7.4296875,0.597952235049648,0.6305125112362611,-0.005417959037063186
2537,81184,7.4326171875,0.5985399955595452,0.6308442886041893,-0.005396643693246445
2538,81216,7.435546875,0.5990925503880672,0.631193959269052,-0.005387711179710894
2539,81248,7.4384765625,0.5996778353372682,0.6315907985321857,-0.005375899693537125
2540,81280,7.44140625,0.6002438888256781,0.6320765728520011,-0.005363442854656335
2541,81312,7.4443359375,0.6007724859094026,0.632532821537629,-0.0053431356960065065
2542,81344,7.447265625,0.601298522441734,0.6329946576518157,-0.00532098145789172
2543,81376,7.4501953125,0.6018069611143528,0.6332953544964501,-0.005306559237316389
2544,81408,7.453125,0.6022903542194468,0.6335478659600706,-0.005310805445274769
2545,81440,7.4560546875,0.6027746815344138,0.6337893531418461,-0.005311561390330055
2546,81472,7.458984375,0.603369466798541,0.6340680676421079,-0.005300875734135927
2547,81504,7.4619140625,0.6039612753082916,0.6343272735976326,-0.005290327940078728
2548,81536,7.46484375,0.6045463845819273,0.6345910810850459,-0.005276115000710317
2549,81568,7.4677734375,0.6051708163925476,0.6348625196636024,-0.00525392929243626
2550,81600,7.470703125,0.6058061043798127,0.6350716839067803,-0.005232704276430139
2551,81632,7.4736328125,0.6064422864185048,0.6352266834867418,-0.005219966765911258
2552,81664,7.4765625,0.6070571850279892,0.6352736362849801,-0.005222820610543111
2553,81696,7.4794921875,0.607738935557812,0.6354413334816725,-0.0052180556235304505
2554,81728,7.482421875,0.6084360105250998,0.6356831353777269,-0.005206091225217246
2555,81760,7.4853515625,0.6091214334330056,0.6359971517376966,-0.005202009494311968
2556,81792,7.48828125,0.6098039591957282,0.6364535893855692,-0.0052103154496113855
2557,81824,7.4912109375,0.6105540684416636,0.6368651105788594,-0.005212151872586329
2558,81856,7.494140625,0.6112025635300167,0.6373092988106089,-0.005208605285125616
2559,81888,7.4970703125,0.6119348575282523,0.6377844421680648,-0.005208997269440091
2560,81920,7.5,0.6125937540813357,0.6383688085475859,-0.005203648869344759
2561,81952,7.5029296875,0.6132580775733886,0.6388341847226313,-0.005190152684544936
2562,81984,7.505859375,0.6139032519399309,0.6393595103580192,-0.0051777029797786525
2563,82016,7.5087890625,0.6144912263730692,0.6397435664916864,-0.005167858918061534
2564,82048,7.51171875,0.6150731131374663,0.6401029192753906,-0.005149858857471059
2565,82080,7.5146484375,0.6156280955681589,0.6403990759198773,-0.00512986582707092
2566,82112,7.517578125,0.6160873811184199,0.6406111958737366,-0.005113245615388985
2567,82144,7.5205078125,0.6165199111986702,0.6407826298860102,-0.00509541586879248
2568,82176,7.5234375,0.6169985585929878,0.6409173175187003,-0.0050736803635232286
2569,82208,7.5263671875,0.617436233077154,0.6410174872535878,-0.005045186353790055
2570,82240,7.529296875,0.6178820516519612,0.6411635176095744,-0.005023158107896369
2571,82272,7.5322265625,0.6184013810033091,0.6413754723970351,-0.005001242708395081
2572,82304,7.53515625,0.6189388391957029,0.6416131998701474,-0.004970822922394102
2573,82336,7.5380859375,0.6194526961347823,0.6418145709043477,-0.0049325464103641406
2574,82368,7.541015625,0.6200063898966313,0.6420491745804259,-0.004896712463808302
2575,82400,7.5439453125,0.6206040526090938,0.6423297685812636,-0.0048642928236317775
2576,82432,7.546875,0.6211715208599166,0.6426144948587805,-0.00483405670958016
2577,82464,7.5498046875,0.6217174614799773,0.6429309100186028,-0.004801488446447166
2578,82496,7.552734375,0.622298700829637,0.6432243207279968,-0.004764664495870721
2579,82528,7.5556640625,0.6228730718203649,0.6436254339844146,-0.004714515119252077
2580,82560,7.55859375,0.6234220736358974,0.6439544986335612,-0.00466216698277955
2581,82592,7.5615234375,0.6239283316379003,0.6441899039292259,-0.004618810391814623
2582,82624,7.564453125,0.6244468646396021,0.6444063231755897,-0.004581019856464133
2583,82656,7.5673828125,0.624974758544648,0.6445880384866307,-0.004543348410612571
2584,82688,7.5703125,0.6256354741621615,0.6449309429807333,-0.004496240045995088
2585,82720,7.5732421875,0.6262496627689893,0.6452909171083885,-0.004428860645509632
2586,82752,7.576171875,0.6268946400716686,0.6456285698686336,-0.004328062390851959
2587,82784,7.5791015625,0.627599741436174,0.6460631703815395,-0.004202086810632234
2588,82816,7.58203125,0.6282551688705575,0.6464315000975156,-0.004088136410802082
2589,82848,7.5849609375,0.6289068761013612,0.6468208418500463,-0.0040113417300905166
2590,82880,7.587890625,0.6296081516935157,0.6471992478715044,-0.003949113986973333
2591,82912,7.5908203125,0.6303041456062176,0.6475990153374727,-0.003884452655690359
2592,82944,7.59375,0.6309573914530677,0.6480138617616154,-0.0038209002379313447
2593,82976,7.5966796875,0.6316489845937843,0.6485506578426657,-0.003760153777084571
2594,83008,7.599609375,0.632348604571349,0.6490598444598695,-0.003701906235418735
2595,83040,7.6025390625,0.6330033525229176,0.6495199121782166,-0.0036504210735685953
2596,83072,7.60546875,0.6336040130842592,0.6499463303258756,-0.0036067646781284936
