row,votes,corr_to_median,pca_resid,iso_score
8041,1,0.23118046,0.2181139,0.5586672695547539
7764,1,0.23760426,0.2181067,0.5737384990786006
373,1,0.01846695,0.2175759,0.4485770014718505
1340,1,0.20609972,0.2172349,0.5844163283702515
6834,1,0.46884182,0.21530654,0.5521714747383338
307,1,0.035096683,0.21508083,0.4691247899214832
235,1,0.027181651,0.21502809,0.4762585507474228
336,1,0.038224794,0.21410279,0.46610854121750195
501,1,0.036507167,0.21319109,0.45493261256400663
2195,1,0.2242214,0.21309577,0.5704388894441953
8961,1,0.20645615,0.21272434,0.583835518724594
11,1,0.033425245,0.21161391,0.4606783399299569
31,1,0.031023402,0.21077588,0.4633572947598973
3763,1,0.209853,0.21055979,0.5690606018528443
139,1,0.025491666,0.21037419,0.47617162806635394
411,1,0.1602627,0.20835438,0.5713013860814924
333,1,0.022710737,0.20765088,0.4814423408816177
8677,1,0.18492424,0.20481113,0.5783034137961313
126,1,0.03918197,0.20390515,0.45529539870716873
8245,1,0.19218706,0.20266472,0.5676820162645608
8823,1,0.20851398,0.20218116,0.5784488924786095
9628,1,0.18140861,0.20164052,0.5641137000385489
8509,1,0.21448867,0.2005491,0.5659141911090791
359,1,0.037628744,0.19701791,0.47194875396827557
4950,1,0.15417787,0.19652942,0.5759768436703622
9624,1,0.17452343,0.19629455,0.5711888177358743
92,1,0.032396182,0.19595627,0.4482954709245308
598,1,0.17549464,0.1957273,0.5718302633234511
6961,1,0.1828111,0.19560353,0.5729895160997294
394,1,0.026761431,0.19421844,0.46962017707735043
8957,1,0.23785982,0.19254664,0.5688633447259523
71,1,0.02972376,0.19180986,0.4502624108448397
7754,1,0.2259111,0.19173251,0.5709313543556178
165,1,0.041175324,0.19093348,0.4663242804532046
8216,1,0.22581865,0.18993075,0.5698357604322094
8039,1,0.17833245,0.18987708,0.5809191464556857
8425,1,0.20274892,0.18972576,0.5788671711340286
9441,1,0.18815264,0.18888956,0.5750323610378167
8875,1,0.18874606,0.1882547,0.560162958535563
298,1,0.021467015,0.1880251,0.4511715956498524
6372,1,0.17703491,0.18632218,0.56453506743277
231,1,0.023763219,0.18599261,0.46044064620990954
4924,1,0.1989121,0.18551676,0.5779676779680711
300,1,0.033412203,0.18481551,0.4769852054589349
83,1,0.022157367,0.18478027,0.47070969855932293
319,1,0.02253887,0.18416463,0.45231079061402896
408,1,0.02401842,0.18405974,0.4541685415888697
9078,1,0.18891856,0.18253525,0.5791290295582789
