family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,xgboost,-,20,3,60,53,ok,,0.6415094339622641,0.5168350168350168,0.4947738252086078,0.6531583264971288,0.48484848484848486,0.5168350168350168,0.7114727042762086,"[[3, 1, 2], [2, 28, 6], [4, 4, 3]]"
classical,logistic_regression,-,20,4,60,53,ok,,0.7547169811320755,0.6144781144781145,0.632929292929293,0.7451457975986278,0.6586894586894586,0.6144781144781145,0.776000664611428,"[[3, 2, 1], [1, 32, 3], [1, 5, 5]]"
classical,svm_rbf,-,20,4,60,53,ok,,0.41509433962264153,0.2878787878787879,0.274356467904855,0.44471495232298647,0.2913752913752914,0.2878787878787879,0.6391206600843646,"[[0, 4, 2], [2, 18, 16], [3, 4, 4]]"
classical,xgboost,-,20,4,60,53,ok,,0.660377358490566,0.521885521885522,0.521885521885522,0.660377358490566,0.521885521885522,0.521885521885522,0.6714178256731448,"[[2, 3, 1], [3, 28, 5], [1, 5, 5]]"
classical,logistic_regression,-,20,5,60,53,ok,,0.7358490566037735,0.7188552188552189,0.6528197576790927,0.7512074857536423,0.6292929292929293,0.7188552188552189,0.8465140408194225,"[[5, 0, 1], [3, 28, 5], [3, 2, 6]]"
classical,svm_rbf,-,20,5,60,53,ok,,0.5094339622641509,0.4478114478114478,0.4150030248033878,0.5638461801869672,0.44690494690494686,0.4478114478114478,0.7913845529615241,"[[2, 0, 4], [7, 20, 9], [4, 2, 5]]"
classical,xgboost,-,20,5,60,53,ok,,0.5471698113207547,0.5841750841750842,0.4814792603698151,0.5840807897937824,0.4963076139546727,0.5841750841750842,0.7570359112912305,"[[5, 0, 1], [7, 20, 9], [5, 2, 4]]"
classical,logistic_regression,-,20,6,60,53,ok,,0.6792452830188679,0.6405723905723906,0.5839951273221355,0.7107249743746825,0.578088578088578,0.6405723905723906,0.7861928781828657,"[[3, 0, 3], [6, 25, 5], [2, 1, 8]]"
classical,svm_rbf,-,20,6,60,53,ok,,0.660377358490566,0.5471380471380471,0.5219932085603728,0.6923156007920863,0.5582181259600615,0.5471380471380471,0.7532497632622789,"[[3, 1, 2], [7, 28, 1], [5, 2, 4]]"
classical,xgboost,-,20,6,60,53,ok,,0.5849056603773585,0.46801346801346805,0.42843137254901964,0.6205327413984462,0.46551724137931033,0.46801346801346805,0.7627921144817265,"[[3, 0, 3], [9, 26, 1], [6, 3, 2]]"
classical,logistic_regression,-,20,7,60,53,ok,,0.5094339622641509,0.4057239057239057,0.3864274212100299,0.5511777803820461,0.4025573192239859,0.4057239057239057,0.5736270867685135,"[[2, 2, 2], [7, 22, 7], [5, 3, 3]]"
classical,svm_rbf,-,20,7,60,53,ok,,0.4716981132075472,0.41245791245791247,0.3671497584541063,0.5184577522559475,0.39215686274509803,0.41245791245791247,0.6432206022318664,"[[3, 2, 1], [7, 20, 9], [7, 2, 2]]"
classical,xgboost,-,20,7,60,53,ok,,0.5094339622641509,0.3846801346801347,0.37330016583747927,0.5311273819581338,0.3726679533131146,0.3846801346801347,0.5614545839827442,"[[2, 2, 2], [4, 23, 9], [3, 6, 2]]"
classical,logistic_regression,-,20,8,60,53,ok,,0.6792452830188679,0.6658249158249158,0.6282051282051282,0.6959361393323658,0.6150874142760552,0.6658249158249158,0.7969518776777851,"[[4, 2, 0], [1, 25, 10], [2, 2, 7]]"
classical,svm_rbf,-,20,8,60,53,ok,,0.5849056603773585,0.44276094276094274,0.42769726247987117,0.6226961990702762,0.4377394636015326,0.44276094276094274,0.7805668581638544,"[[2, 1, 3], [4, 26, 6], [6, 2, 3]]"
classical,xgboost,-,20,8,60,53,ok,,0.5660377358490566,0.563973063973064,0.4980193519059679,0.5984363111057199,0.502818035426731,0.563973063973064,0.7722962385039982,"[[3, 1, 2], [7, 20, 9], [2, 2, 7]]"
classical,logistic_regression,-,20,9,60,53,ok,,0.6981132075471698,0.5867003367003367,0.5645069622051719,0.7146889929064324,0.569023569023569,0.5867003367003367,0.7667292147892898,"[[3, 1, 2], [5, 29, 2], [3, 3, 5]]"
classical,svm_rbf,-,20,9,60,53,ok,,0.6037735849056604,0.4941077441077441,0.47551964149504194,0.6447314451016796,0.48778998778998783,0.4941077441077441,0.7123507258050438,"[[2, 1, 3], [7, 25, 4], [4, 2, 5]]"
classical,xgboost,-,20,9,60,53,ok,,0.5283018867924528,0.41498316498316495,0.4078306878306878,0.5832524707996406,0.46189547943933906,0.41498316498316495,0.6758482675253639,"[[2, 2, 2], [11, 23, 2], [6, 2, 3]]"
classical,logistic_regression,-,20,10,60,53,ok,,0.660377358490566,0.6607744107744108,0.5788777499303815,0.6851444649359246,0.5650522317188984,0.6607744107744108,0.7719559562488222,"[[5, 0, 1], [4, 25, 7], [4, 2, 5]]"
classical,svm_rbf,-,20,10,60,53,ok,,0.41509433962264153,0.46885521885521886,0.39749874308697836,0.4525954068129429,0.4603174603174603,0.46885521885521886,0.7156348032443152,"[[3, 0, 3], [4, 13, 19], [3, 2, 6]]"
classical,xgboost,-,20,10,60,53,ok,,0.6415094339622641,0.6094276094276094,0.5456939899433315,0.6503718919277088,0.5219941348973607,0.6094276094276094,0.7547473964870711,"[[5, 1, 0], [2, 26, 8], [4, 4, 3]]"
classical,logistic_regression,-,24,1,72,41,ok,,0.7317073170731707,0.8110119047619048,0.618036103330221,0.7632256154494318,0.5813492063492064,0.8110119047619048,0.9258772953625894,"[[2, 0, 0], [4, 23, 5], [1, 1, 5]]"
classical,svm_rbf,-,24,1,72,41,ok,,0.5365853658536586,0.6532738095238095,0.4872727272727273,0.642039911308204,0.6814814814814815,0.6532738095238095,0.7680509169479758,"[[2, 0, 0], [15, 17, 0], [3, 1, 3]]"
classical,xgboost,-,24,1,72,41,ok,,0.5365853658536586,0.7276785714285715,0.4744729907773386,0.5797744143449339,0.49074074074074076,0.7276785714285715,0.8850590449855155,"[[2, 0, 0], [6, 15, 11], [1, 1, 5]]"
classical,logistic_regression,-,24,2,72,41,ok,,0.7073170731707317,0.8005952380952381,0.6087719298245614,0.7386392811296534,0.5688405797101449,0.8005952380952381,0.8790288551317963,"[[2, 0, 0], [3, 22, 7], [1, 1, 5]]"
classical,svm_rbf,-,24,2,72,41,ok,,0.6341463414634146,0.46428571428571425,0.38775018085362917,0.6810565380792463,0.4002849002849003,0.46428571428571425,0.8575348942996003,"[[1, 0, 1], [4, 24, 4], [4, 2, 1]]"
classical,xgboost,-,24,2,72,41,ok,,0.7560975609756098,0.7023809523809524,0.6023391812865496,0.7813436029097134,0.57,0.7023809523809524,0.7918604407574995,"[[1, 0, 1], [3, 24, 5], [0, 1, 6]]"
classical,logistic_regression,-,24,3,72,41,ok,,0.7560975609756098,0.6651785714285715,0.5728209412419939,0.7934266560710719,0.5515151515151515,0.6651785714285715,0.8214607424166248,"[[1, 0, 1], [2, 25, 5], [2, 0, 5]]"
classical,svm_rbf,-,24,3,72,41,ok,,0.7073170731707317,0.45089285714285715,0.4405458089668615,0.7605191841392097,0.4545454545454546,0.45089285714285715,0.9113786540257128,"[[0, 0, 2], [2, 25, 5], [3, 0, 4]]"
classical,xgboost,-,24,3,72,41,ok,,0.7073170731707317,0.8377976190476191,0.6122990915443746,0.7426190110957713,0.5824175824175825,0.8377976190476191,0.9284315221815221,"[[2, 0, 0], [4, 21, 7], [1, 0, 6]]"
classical,logistic_regression,-,24,4,72,41,ok,,0.7804878048780488,0.6755952380952381,0.5973567393058918,0.808532156144806,0.5728395061728395,0.6755952380952381,0.8931339629869042,"[[1, 0, 1], [3, 26, 3], [1, 1, 5]]"
classical,svm_rbf,-,24,4,72,41,ok,,0.6585365853658537,0.5119047619047619,0.4365459102301208,0.7149025557241218,0.4522751322751322,0.5119047619047619,0.7504571272953626,"[[1, 0, 1], [4, 24, 4], [4, 1, 2]]"
classical,xgboost,-,24,4,72,41,ok,,0.7073170731707317,0.6071428571428571,0.5208978328173375,0.7497923431246696,0.508888888888889,0.6071428571428571,0.7854015537839069,"[[1, 0, 1], [3, 24, 5], [2, 1, 4]]"
classical,logistic_regression,-,24,5,72,41,ok,,0.7560975609756098,0.8586309523809524,0.788961038961039,0.7830218561925879,0.7861111111111111,0.8586309523809524,0.9397661842514783,"[[2, 0, 0], [0, 23, 9], [0, 1, 6]]"
classical,svm_rbf,-,24,5,72,41,ok,,0.6585365853658537,0.5119047619047619,0.4390322321356804,0.7073229545895652,0.45584045584045585,0.5119047619047619,0.8364269853240441,"[[1, 0, 1], [5, 24, 3], [3, 2, 2]]"
classical,xgboost,-,24,5,72,41,ok,,0.6341463414634146,0.6502976190476191,0.5213675213675214,0.6719824890556598,0.5176470588235295,0.6502976190476191,0.8763960712490125,"[[1, 0, 1], [3, 19, 10], [0, 1, 6]]"
classical,logistic_regression,-,24,6,72,41,ok,,0.5609756097560976,0.5818452380952381,0.4671895424836601,0.6376661884265902,0.5071225071225071,0.5818452380952381,0.6823863092245445,"[[1, 0, 1], [11, 17, 4], [1, 1, 5]]"
classical,svm_rbf,-,24,6,72,41,ok,,0.4878048780487805,0.4761904761904762,0.3912231559290383,0.5686274509803921,0.44578111946533,0.4761904761904762,0.7146410914793268,"[[1, 0, 1], [13, 16, 3], [1, 3, 3]]"
