corpus_row,acqu_SW,proc_OFFSET,source
5024,20.0306217466538,14.7056981963738,plasma
5025,20.0236144338963,14.8236823949438,plasma
5026,20.0236144338963,14.8264776253561,plasma
5027,20.0236144338963,14.8219708808128,plasma
5028,20.0276176822063,,workbench
5029,20.0306217466538,,workbench
5030,20.0236144338963,14.8271400226089,plasma
5031,20.0236144338963,14.8248126491762,plasma
5032,20.0236144338963,14.8224447003577,plasma
5033,20.0236144338963,14.8232025842343,plasma
5034,20.0236144338963,14.8267091639746,plasma
5035,20.0236144338963,14.825390317072,plasma
5036,20.0306217466538,14.6911077498373,serum
5037,20.0236144338963,14.8245858802687,plasma
5038,20.0236144338963,14.8234830732247,plasma
5039,20.0236144338963,14.8276878576119,plasma
5040,20.0236144338963,14.827123317733,plasma
5041,20.0236144338963,14.8253712281934,plasma
5042,20.0236144338963,14.8255812770732,plasma
5043,20.0236144338963,14.8213442775105,plasma
5044,20.0236144338963,14.8243674713753,plasma
5045,20.0236144338963,14.8206759059588,plasma
5046,20.0236144338963,14.8218706242844,plasma
5047,20.0236144338963,14.8160056486576,plasma
5048,20.0169443623628,14.7122318251376,plasma
5049,20.0306217466538,14.6906805037592,serum
5050,20.0236144338963,14.8247386638383,plasma
5051,20.0236144338963,14.8231297919397,plasma
5052,20.0236144338963,14.8253199070752,plasma
5053,20.0236144338963,14.8241920218816,plasma
5054,20.0236144338963,14.8132080176338,plasma
5055,20.0236144338963,14.822509149495,plasma
5056,20.0236144338963,14.8257018302974,plasma
5057,20.0236144338963,14.8245262159933,plasma
5058,20.0236144338963,14.8237647401061,plasma
5059,20.0236144338963,14.8229591104518,plasma
5060,20.0236144338963,14.8224220211753,plasma
5061,20.0236144338963,14.824564407198,plasma
5062,20.0236144338963,14.8199764952117,plasma
5063,20.0236144338963,14.8195253398887,plasma
5064,20.0236144338963,14.8244808557343,plasma
5065,20.0236144338963,14.8225378046887,plasma
5066,20.0236144338963,14.8276520487051,plasma
5067,20.0236144338963,14.8231500721567,plasma
5068,20.0236144338963,14.8252256115946,plasma
5069,20.0236144338963,14.8232992654219,plasma
5070,20.0236144338963,14.8253628681794,plasma
5071,20.0236144338963,14.8228373660792,plasma
5072,20.0236144338963,14.8231345599451,plasma
5073,20.0236144338963,14.8274205116015,plasma
5074,20.0306217466538,14.6915159219614,serum
5075,20.0306217466538,14.6893825529221,serum
5076,20.0236144338963,14.8200158794591,plasma
5077,20.0236144338963,14.8236346506821,plasma
5078,20.0236144338963,14.8254273173171,plasma
5079,20.0306217466538,14.7016274545251,plasma
5080,20.0236144338963,14.8237671241088,plasma
5081,20.0236144338963,14.8210721485353,plasma
5082,20.0236144338963,14.8191279061644,plasma
5083,20.0236144338963,14.8206520339228,plasma
5084,20.0236144338963,14.8213562143808,plasma
5085,20.0236144338963,14.8247589457599,plasma
5086,20.0236144338963,14.823264649369,plasma
5087,20.0236144338963,14.8273226392641,plasma
5088,20.0236144338963,14.823552290557,plasma
5089,20.0236144338963,14.8197270454195,plasma
5090,20.0236144338963,14.8199156231205,plasma
5091,20.0236144338963,14.8225330215311,plasma
5092,20.0236144338963,14.8231703688516,plasma
5093,20.0236144338963,14.82545716366,plasma
5094,20.0306217466538,14.7026357388082,plasma
5095,20.0236144338963,14.8222668668618,plasma
5096,20.0236144338963,14.8230760718562,plasma
5097,20.0306217466538,,workbench
5098,20.0236144338963,14.8216677276037,plasma
5099,20.0236144338963,14.8251683313219,plasma
5100,20.0306217466538,14.6918344504229,serum
5101,20.0236144338963,14.8244796628806,plasma
5102,20.0306217466538,14.7063500890552,plasma
5103,20.0169444273688,14.7046173967167,plasma
5104,20.0236144338963,14.8228707909829,plasma
5105,20.0236144338963,14.8257591257224,plasma
5106,20.0169443623628,14.7106855337844,plasma
5107,20.0236144338963,14.8257137656526,plasma
5108,20.0306217553101,14.6922826767927,plasma
5109,20.0306217466538,14.6901502612467,serum
5110,20.0236144338963,14.8205577384431,plasma
5111,20.0236144338963,14.8267509322252,plasma
5112,20.0236144338963,14.8206090578562,plasma
5113,20.0236144338963,14.8264561390272,plasma
5114,20.0236144338963,14.8209635471452,plasma
5115,20.0236144338963,14.8218109450466,plasma
5116,20.0236144338963,14.8200815197452,plasma
5117,20.0236144338963,14.8261207520605,plasma
5118,20.0236144338963,14.8244271508029,plasma
5119,20.0236144338963,14.8202820324225,plasma
5120,20.0236144338963,14.8225222775144,plasma
5121,20.0236144338963,14.8238029315001,plasma
5122,20.0236144338963,14.8236895469519,plasma
5123,20.0236144338963,14.8278692664509,plasma
5124,20.0236144338963,14.8250095867037,plasma
5125,20.0236144338963,14.8221296102779,plasma
5126,20.0236144338963,14.8225485337426,plasma
5127,20.0236144338963,14.8235105223066,plasma
5128,20.0236144338963,14.8252244204455,plasma
5129,20.0169443806978,14.7136686239574,plasma
5130,20.0236144338963,14.8259620241093,plasma
5131,20.0236144338963,14.8226559572421,plasma
5132,20.0236144338963,14.8237038680144,plasma
5133,20.0236144338963,14.8234926260923,plasma
5134,20.0306217466538,14.7074676176901,plasma
5135,20.0236144338963,14.8221188662612,plasma
5136,20.0236144338963,14.8256039579604,plasma
5137,20.0236144338963,14.8255144456374,plasma
5138,20.0236144338963,14.8244617668557,plasma
5139,20.0236144338963,14.8267378042057,plasma
5140,20.0169443623628,14.7128528468983,plasma
5141,20.0236144338963,14.8270278293984,plasma
5142,20.0236144338963,14.8286008941072,plasma
5143,20.0236144338963,14.8221928665615,plasma
5144,20.0236144338963,14.8237730984155,plasma
5145,20.0236144338963,14.8231405359564,plasma
5146,20.0306217466538,14.7077863994808,plasma
5147,20.0306217466538,14.6903762812852,serum
5148,20.0236144338963,14.8219780345256,plasma
5149,20.0236144338963,14.8248090740244,plasma
5150,20.0236144338963,14.8273309843154,plasma
5151,20.0236144338963,14.8223349078183,plasma
5152,20.0236144338963,14.8232634565154,plasma
5153,20.0276176822063,,workbench
5154,20.0236144338963,14.8241239975922,plasma
5155,20.0236144338963,14.8241562144902,plasma
5156,20.0236144338963,14.8205887776393,plasma
5157,20.0236144338963,14.8239103567045,plasma
5158,20.0236144338963,14.8233493936862,plasma
5159,20.0236144338963,14.8226810221318,plasma
5160,20.0306217466538,14.709210175451,plasma
5161,20.0236144338963,14.8256922791343,plasma
5162,20.0236144338963,14.8266829079355,plasma
5163,20.0236144338963,14.8257412145453,plasma
5164,20.0236144338963,14.8224996117795,plasma
5165,20.0236144338963,14.8253879330693,plasma
5166,20.0236144338963,14.8255860619354,plasma
5167,20.0236144338963,14.824412831445,plasma
5168,20.0236144338963,14.8250453940951,plasma
5169,20.0236144338963,14.8215937273035,plasma
5170,20.0236144338963,14.8218061768518,plasma
5171,20.0306217466538,14.7049943679921,plasma
5172,20.0306217466538,14.7088090113628,plasma
5173,20.0236144338963,14.8214170864722,plasma
5174,20.0236144338963,14.8251146112382,plasma
5175,20.0236144338963,14.8201483678477,plasma
5176,20.0236144338963,14.8258605749158,plasma
5177,20.0236144338963,14.8238136755169,plasma
5178,20.0236144338963,14.8214934707751,plasma
5179,20.0236144338963,14.8250418187539,plasma
5180,20.0236144338963,14.82721402291,plasma
5181,20.0236144338963,14.8212762380694,plasma
5182,20.0236144338963,14.8240595484547,plasma
5183,20.0236144338963,14.8212141746395,plasma
5184,20.0236144338963,14.8228684067908,plasma
5185,20.0236144338963,14.8206186107238,plasma
5186,20.0236144338963,14.8246694317324,plasma
5187,20.0236144338963,14.8227824698095,plasma
5188,20.0236144338963,14.8211795735496,plasma
5189,20.0236144338963,14.8240022530299,plasma
5190,20.0236144338963,14.8247804320888,plasma
5191,20.0236144338963,14.8259059200228,plasma
5192,20.0236144338963,14.8215173430006,plasma
5193,20.0236144338963,14.8250692661313,plasma
5194,20.0236144338963,14.8244080467721,plasma
5195,20.0236144338963,14.8205589295921,plasma
5196,20.0236144338963,14.8226583412448,plasma
5197,20.0236144338963,14.8211258534664,plasma
5198,20.0236144338963,14.8279014985013,plasma
5199,20.0236144338963,14.8220210088876,plasma
5200,20.0169443623628,14.705783574755,plasma
5201,20.0236144338963,14.8243424064855,plasma
5202,20.0236144338963,14.8255836762281,plasma
5203,20.0236144338963,14.8233744568714,plasma
5204,20.0236144338963,14.8253807793565,plasma
5205,20.0236144338963,14.8251014832187,plasma
5206,20.0236144338963,14.8249940746815,plasma
5207,12.9813884182382,11.1702175140734,plasma
5208,20.0236144338963,14.8249117143668,plasma
5209,20.0236144338963,14.8231930482235,plasma
5210,20.0236144338963,14.8231763281955,plasma
5211,20.0236144338963,14.8217035198427,plasma
5212,20.0236144338963,14.8212320858165,plasma
5213,20.0236144338963,14.8233279056528,plasma
5214,20.0236144338963,14.8261314960772,plasma
5215,20.0236144338963,14.8249343935493,plasma
5216,20.0236144338963,14.8227597904376,plasma
5217,20.0236144338963,14.8252077155697,plasma
5218,20.0236144338963,14.8212702772103,plasma
5219,20.0236144338963,14.8228684067908,plasma
5220,20.0236144338963,14.824300638235,plasma
5221,20.0236144338963,14.8214373666891,plasma
5222,20.0236144338963,14.8234424980174,plasma
5223,20.0236144338963,14.8278382422169,plasma
5224,20.0236144338963,14.8200278146248,plasma
5225,20.0236144338963,14.8203536487198,plasma
5226,20.0236144338963,14.8258283428656,plasma
5227,20.0236144338963,14.8252494838202,plasma
5228,20.0236144338963,14.824664663727,plasma
5229,20.0236144338963,14.8263224577833,plasma
5230,20.0236144338963,14.8271268945894,plasma
5231,20.0236144338963,14.8260861509702,plasma
5232,20.0169443623628,14.7045880622195,plasma
5233,20.0236144338963,14.8208895468451,plasma
5234,20.0236144338963,14.820839418581,plasma
5235,20.0236144338963,14.8213108543115,plasma
5236,20.0236144338963,14.8240714703623,plasma
5237,20.0306217466538,14.7060366786895,plasma
5238,20.0236144338963,14.8210972134249,plasma
5239,20.0236144338963,14.8225974689638,plasma
5240,20.0236144338963,14.8253222910779,plasma
5241,20.0236144338963,14.8257698547763,plasma
5242,20.0236144338963,14.8263964580842,plasma
5243,20.0306217466538,14.7042403955219,plasma
5244,20.0236144338963,14.823542739394,plasma
5245,20.0236144338963,14.8243949187527,plasma
5246,20.0236144338963,14.8201853680924,plasma
5247,20.0236144338963,14.82365373975,plasma
5248,20.0236144338963,14.8239175087127,plasma
5249,20.0236144338963,14.8211974697638,plasma
5250,20.0236144338963,14.826810611653,plasma
5251,20.0236144338963,14.8220233930798,plasma
5252,20.0236144338963,14.8232765845348,plasma
5253,20.0306217466538,14.7068354255334,plasma
5254,20.0236144338963,14.8243555345049,plasma
5255,20.0236144338963,14.823058175642,plasma
5256,20.0236144338963,14.8259727666109,plasma
5257,20.0236144338963,14.8269801002886,plasma
5258,20.0236144338963,14.8252840998732,plasma
5259,20.0236144338963,14.8221224582698,plasma
5260,20.0236144338963,14.8219434184729,plasma
5261,12.9813884182382,11.1708002093611,plasma
5262,20.0236144338963,14.8219768416719,plasma
5263,20.0236144338963,14.8244748948752,plasma
5264,20.0236144338963,14.8236764189325,plasma
5265,20.0236144338963,14.82459185628,plasma
5266,20.0236144338963,14.8211425734942,plasma
5267,20.0236144338963,14.8224351491947,plasma
5268,20.0236144338963,14.8209289326078,plasma
5269,20.0236144338963,14.8224900606165,plasma
5270,20.0236144338963,14.8234794831102,plasma
5271,20.0306217466538,14.7027664737712,plasma
5272,20.0236144338963,14.8247088174954,plasma
5273,20.0236144338963,14.8240261250661,plasma
5274,20.0236144338963,14.8229805984852,plasma
5275,20.0236144338963,14.822185714364,plasma
5276,20.0236144338963,14.8235403552018,plasma
5277,20.0236144338963,14.8217047126964,plasma
5278,20.0306217466538,14.7030942117214,plasma
5279,20.0236144338963,14.8234663550907,plasma
5280,20.0306217107083,14.7115720797492,plasma
5281,20.0236144338963,14.8209325079489,plasma
5282,20.0236144338963,14.8235964577729,plasma
5283,20.0236144338963,14.8253210999288,plasma
5284,20.0236144338963,14.8288539192451,plasma
5285,20.0236144338963,14.823462778045,plasma
5286,20.0306217466538,14.7007767721783,plasma
5287,20.0236144338963,14.8203966247864,plasma
5288,20.0236144338963,14.8238960358314,plasma
5289,20.0236144338963,14.8235069454502,plasma
5290,20.0236144338963,14.8233637128547,plasma
5291,20.0306216932426,14.6949567789659,serum
5292,20.0236144338963,14.8228194698649,plasma
5293,20.0236144338963,14.8210924452301,plasma
5294,20.0236144338963,14.8238793158034,plasma
5295,20.0236144338963,14.8215447901883,plasma
5296,20.0236144338963,14.8240881884963,plasma
5297,20.0236144338963,14.8220198027758,plasma
5298,20.0236144338963,14.8197807655026,plasma
5299,20.0236144338963,14.8277356016846,plasma
5300,20.0236144338963,14.8229244961036,plasma
5301,20.0236144338963,14.8245202399821,plasma
5302,20.0236144338963,14.8280590351146,plasma
5303,20.0236144338963,14.8224769324077,plasma
5304,20.0236144338963,14.8266411396849,plasma
5305,20.0169443806978,14.7147209618872,plasma
5306,20.0236144338963,14.8235546745597,plasma
5307,20.0236144338963,14.8200194712782,plasma
5308,20.0306217466538,14.7073995629803,plasma
5309,20.0236144338963,14.8206818668178,plasma
5310,20.0236144338963,14.8271388297552,plasma
5311,20.0236144338963,14.8232861374024,plasma
5312,20.0236144338963,14.8193606359285,plasma
5313,20.0236144338963,14.8250943310211,plasma
5314,20.0236144338963,14.8251253552549,plasma
5315,20.0236144338963,14.8231297919397,plasma
5316,20.0236144338963,14.824336445437,plasma
5317,20.0236144338963,14.821074532538,plasma
5318,20.0236144338963,14.8220496491185,plasma
5319,20.0169443806978,14.7184649906859,plasma
5320,20.0236144338963,14.8239497407628,plasma
5321,20.0236144338963,14.8260658557904,plasma
5322,20.0236144338963,14.822367123201,plasma
5323,20.0236144338963,14.827603113294,plasma
5324,20.0236144338963,14.8259107031804,plasma
5325,20.0236144338963,14.82382799639,plasma
5326,20.0236144338963,14.8204658419289,plasma
5327,20.0236144338963,14.826244880626,plasma
5328,20.0306217553101,14.6914262765003,plasma
5329,20.0236144338963,14.8224542532253,plasma
5330,20.0236144338963,14.8212523809961,plasma
5331,20.0236144338963,14.8275147921197,plasma
5332,20.0236144338963,14.8242325987936,plasma
5333,20.0236144338963,14.826398842087,plasma
5334,20.0236144338963,14.8239795721428,plasma
5335,20.0236144338963,14.8237647401061,plasma
5336,20.0236144338963,14.8232706253803,plasma
5337,20.0236144338963,14.8224554443743,plasma
5338,20.0236144338963,14.8242314059399,plasma
5339,20.0236144338963,14.8310941643754,plasma
5340,20.0236144338963,14.818115789345,plasma
5341,20.0236144338963,14.8259047271692,plasma
5342,20.0236144338963,14.8219135853883,plasma
5343,20.0236144338963,14.8217524567684,plasma
5344,20.0236144338963,14.8226523803857,plasma
5345,20.0236144338963,14.8247911761055,plasma
5346,20.0236144338963,14.8236370348742,plasma
5347,20.0236144338963,14.8213466615132,plasma
5348,20.0236144338963,14.8228170858622,plasma
5349,20.0236144338963,14.8233482008325,plasma
5350,20.0236144338963,14.8258748940844,plasma
5351,20.0236144338963,14.8215614952535,plasma
5352,20.0236144338963,14.8242433428103,plasma
5353,20.0236144338963,14.8233995219506,plasma
5354,20.0236144338963,14.8256051491094,plasma
5355,20.0236144338963,14.8237146120311,plasma
5356,20.0236144338963,14.8234066889215,plasma
5357,20.0236144338963,14.8257054073432,plasma
5358,20.0236144338963,14.8263928810384,plasma
5359,20.0236144338963,14.8207678022836,plasma
5360,20.0236144338963,14.8201555200452,plasma
5361,20.0306216932426,14.6945743553805,serum
5362,20.0236144338963,14.822965086463,plasma
5363,20.0236144338963,14.8216880076312,plasma
5364,20.0236144338963,14.8251205872495,plasma
5365,20.0169444273688,14.7086960975735,plasma
5366,20.0236144338963,14.8179427388189,plasma
5367,20.0236144338963,14.8267545242338,plasma
5368,20.0236144338963,14.8239473567601,plasma
5369,20.0236144338963,14.8222083802883,plasma
5370,20.0236144338963,14.8270194843471,plasma
5371,20.0236144338963,14.8235869066098,plasma
5372,20.0236144338963,14.8268273165289,plasma
5373,20.0236144338963,14.8209766751646,plasma
5374,20.0236144338963,14.8238769318007,plasma
5375,20.0236144338963,14.8210470851608,plasma
5376,20.0236144338963,14.8191756352735,plasma
5377,20.0236144338963,14.8262902406958,plasma
5378,20.0236144338963,14.8243817905438,plasma
5379,20.0236144338963,14.8241395096144,plasma
5380,20.0236144338963,14.8239640601207,plasma
5381,20.0236144338963,14.8231261999312,plasma
5382,20.0236144338963,14.8269335488803,plasma
5383,20.0306217466538,14.700585143837,plasma
5384,20.0236144338963,14.8220890348813,plasma
5385,20.0236144338963,14.8249797538083,plasma
5386,20.0236144338963,14.8246753925916,plasma
5387,20.0236144338963,14.825662446239,plasma
5388,20.0236144338963,14.8204658419289,plasma
5389,20.0236144338963,14.8234448820201,plasma
5390,20.0236144338963,14.8214230475207,plasma
5391,20.0236144338963,14.8236000346293,plasma
5392,20.0169443806978,14.7102521076607,plasma
5393,20.0236144338963,14.8273858955484,plasma
5394,20.0236144338963,14.824945137566,plasma
5395,20.0306217466538,14.7051609226799,plasma
5396,20.0236144338963,14.8251396761281,plasma
5397,20.0236144338963,14.8235081383039,plasma
5398,20.0236144338963,14.8232324322817,plasma
5399,20.0236144338963,14.8200922637618,plasma
5400,20.0236144338963,14.820971892007,plasma
5401,20.0236144338963,14.8225545080492,plasma
5402,20.0236144338963,14.8255932139436,plasma
5403,20.0236144338963,14.8224709565859,plasma
5404,20.0236144338963,14.8236907398056,plasma
5405,20.0236144338963,14.827174638662,plasma
5406,20.0236144338963,14.8266172676486,plasma
5407,20.0236144338963,14.8219696745116,plasma
5408,20.0236144338963,14.8246813686028,plasma
5409,20.0236144338963,14.8230032793722,plasma
5410,20.0236144338963,14.8195205716939,plasma
5411,20.0236144338963,14.8254667015649,plasma
5412,20.0169443806978,14.7114100362604,plasma
5413,20.0236144338963,14.825833110871,plasma
5414,20.0236144338963,14.8249332024002,plasma
5415,20.0481691172997,,workbench
5416,20.0236144338963,14.8214731755955,plasma
5417,20.0236144338963,14.8262424964339,plasma
5418,20.0236144338963,14.8231703688516,plasma
5419,20.0236144338963,14.8212702772103,plasma
5420,20.0236144338963,14.8231464968155,plasma
5421,20.0236144338963,14.8225485337426,plasma
5422,20.0236144338963,14.8261398560913,plasma
5423,20.0236144338963,14.8191099949876,plasma
5424,20.0236144338963,14.8239342287406,plasma
5425,20.0236144338963,14.8281390114271,plasma
5426,20.0236144338963,14.8227108535118,plasma
5427,20.0236144338963,14.8216605604434,plasma
5428,20.0236144338963,14.8232897125542,plasma
5429,20.0306217466538,14.708520674651,plasma
5430,20.0236144338963,14.8241741256673,plasma
5431,20.0236144338963,14.8236979069659,plasma
5432,20.0306217466538,14.7063232254936,plasma
5433,20.0236144338963,14.8264394341513,plasma
5434,20.0236144338963,14.8241335336031,plasma
5435,20.0236144338963,14.8219386487628,plasma
5436,20.0236144338963,14.8235797394495,plasma
5437,20.0306216932426,14.6973323819961,serum
5438,20.0236144338963,14.8262114723894,plasma
5439,20.0236144338963,14.8265289464745,plasma
5440,20.0236144338963,14.8266781399301,plasma
5441,20.0306217553101,14.6913051610307,plasma
5442,20.0236144338963,14.8234329451497,plasma
5443,20.0236144338963,14.8231739441928,plasma
5444,20.0236144338963,14.8240881884963,plasma
5445,20.0236144338963,14.8193630199312,plasma
5446,20.0306217553101,14.6929626465617,plasma
5447,20.0236144338963,14.8247470088895,plasma
5448,20.0306217466538,14.7040416024387,plasma
5449,20.0236144338963,14.8228278298789,plasma
5450,20.0306217466538,14.7006317079242,plasma
5451,20.0236144338963,14.8243316624688,plasma
5452,20.0236144338963,14.8180525330619,plasma
5453,20.0236144338963,14.8242707901876,plasma
5454,20.0236144338963,14.8234293548458,plasma
5455,20.0236144338963,14.8262043052291,plasma
5456,20.0236144338963,14.8260527277709,plasma
5457,20.0236144338963,14.8243424064855,plasma
5458,20.0306217553101,14.6919851306089,plasma
5459,20.0236144338963,14.8262818823864,plasma
5460,20.0236144338963,14.822176163201,plasma
5461,20.0236144338963,14.8265922027587,plasma
5462,20.0236144338963,14.8253557159818,plasma
5463,20.0236144338963,14.8259190480423,plasma
5464,20.0236144338963,14.823515290312,plasma
5465,20.0236144338963,14.8255025087669,plasma
5466,20.0236144338963,14.8216020721653,plasma
5467,20.0306217466538,14.7051662956195,plasma
5468,20.0276176822063,,workbench
5469,20.0236144338963,14.8250680749822,plasma
5470,20.0236144338963,14.8237719072664,plasma
5471,20.0236144338963,14.8238232266799,plasma
5472,20.0236144338963,14.8239151247099,plasma
5473,20.0236144338963,14.8251742906658,plasma
5474,20.0236144338963,14.8219672905089,plasma
5475,20.0236144338963,14.8244796628806,plasma
5476,20.0236144338963,14.8269609979624,plasma
5477,20.0236144338963,14.8202474313327,plasma
5478,20.0236144338963,14.8231512650103,plasma
5479,20.0236144338963,14.8267676522533,plasma
5480,20.0236144338963,14.8255383176736,plasma
5481,20.0236144338963,14.8213359174965,plasma
5482,20.0236144338963,14.82426363799,plasma
5483,20.0236144338963,14.8242994453814,plasma
5484,20.0306217466538,14.7051430152809,plasma
5485,20.0306216932426,14.6942930218017,serum
5486,20.0306217553101,14.6925163263382,plasma
5487,20.0236144338963,14.8204968661624,plasma
5488,20.0306217466538,14.6904802324504,serum
5489,20.0236144338963,14.8244199836425,plasma
5490,12.9813884182382,11.1683473588798,plasma
5491,20.0236144338963,14.8254034452809,plasma
5492,20.0236144338963,14.8265599707084,plasma
5493,20.0236144338963,14.8232288554253,plasma
5494,20.0236144338963,14.8233649057083,plasma
5495,20.0306217466538,14.6912136076212,serum
5496,20.0306217466538,14.6915655143182,serum
5497,20.0306217466538,14.6903743746666,serum
5498,20.0236144338963,14.8277356016846,plasma
5499,20.0236144338963,14.8218777781866,plasma
5500,20.0236144338963,14.8203405207005,plasma
5501,20.0236144338963,14.8224936374729,plasma
5502,20.0236144338963,14.8244677277149,plasma
5503,20.0236144338963,14.8220711371519,plasma
5504,20.0236144338963,14.8206615867904,plasma
5505,20.0236144338963,14.8252709718537,plasma
5506,20.0236144338963,14.8215674710753,plasma
5507,20.0236144338963,14.8219314816025,plasma
5508,20.0236144338963,14.825600381104,plasma
5509,20.0169443806978,14.7080991123596,plasma
5510,20.0306217466538,14.7002538243708,plasma
5511,20.0236144338963,14.8238793158034,plasma
5512,20.0236144338963,14.824097741364,plasma
5513,20.0236144338963,14.8225413798404,plasma
5514,20.0306217466538,14.6902370450763,serum
5515,20.0236144338963,14.8242493171169,plasma
5516,20.0236144338963,14.8167957496115,plasma
5517,20.0306217466538,14.7017761001077,plasma
5518,20.0236144338963,14.8229316630745,plasma
5519,20.0236144338963,14.8223551880352,plasma
5520,20.0236144338963,14.8254010610887,plasma
5521,20.0236144338963,14.8227442784155,plasma
5522,20.0236144338963,14.8236346506821,plasma
5523,20.0236144338963,14.8253521241626,plasma
5524,20.0236144338963,14.8251611624569,plasma
5525,20.0306217466538,14.7053794145845,plasma
5526,20.0236144338963,14.8204324170253,plasma
5527,20.0236144338963,14.8222549316961,plasma
5528,20.0236144338963,14.8211413806406,plasma
5529,20.0236144338963,14.8219016502226,plasma
5530,20.0306217466538,14.6893577575964,serum
5531,20.0236144338963,14.8222191227897,plasma
5532,20.0236144338963,14.824097741364,plasma
5533,20.0236144338963,14.8193367638925,plasma
5534,20.0236144338963,14.8247279198215,plasma
5535,20.0236144338963,14.8239568929604,plasma
5536,20.0236144338963,14.8263725858586,plasma
5537,20.0306217466538,14.6899709707004,serum
5538,20.0236144338963,14.8324893955975,plasma
5539,20.0306217466538,14.7065972346177,plasma
5540,20.0236144338963,14.8258355100259,plasma
5541,20.0236144338963,14.8256158931262,plasma
5542,20.0236144338963,14.822965086463,plasma
5543,20.0169444273688,14.6998872479619,plasma
5544,20.0236144338963,14.8239401880845,plasma
5545,20.0236144338963,14.8248341372097,plasma
5546,20.0236144338963,14.8242898942183,plasma
5547,20.0236144338963,14.8229221119115,plasma
5548,20.0236144338963,14.8254165733003,plasma
5549,20.0236144338963,14.8159626725915,plasma
5550,20.0306217466538,14.7043138233605,plasma
5551,20.0236144338963,14.8252721630027,plasma
5552,20.0236144338963,14.8212786372243,plasma
5553,20.0236144338963,14.8229782144825,plasma
5554,20.0236144338963,14.8234914182759,plasma
5555,20.0236144338963,14.8244569836981,plasma
5556,20.0306217466538,14.7021754727682,plasma
5557,20.0236144338963,14.8219983297053,plasma
5558,20.0236144338963,14.8219517784868,plasma
5559,20.0236144338963,14.8203572255762,plasma
5560,20.0236144338963,14.819395251981,plasma
5561,20.0236144338963,14.8245214328357,plasma
5562,20.0276176822063,,workbench
5563,20.0236144338963,14.8206699316521,plasma
5564,20.0236144338963,14.8251683313219,plasma
5565,20.0236144338963,14.8259644083015,plasma
5566,20.0236144338963,14.8254547646945,plasma
5567,20.0236144338963,14.8251814593413,plasma
5568,20.0236144338963,14.8235308174863,plasma
5569,20.0236144338963,14.8195885976872,plasma
5570,20.0236144338963,14.8204574821043,plasma
5571,20.0306217466538,14.706142343219,plasma
5572,20.0236144338963,14.8164555963504,plasma
5573,20.0236144338963,14.8260837520047,plasma
5574,20.0236144338963,14.8247207528506,plasma
5575,20.0236144338963,14.8244653437121,plasma
5576,20.0236144338963,14.8253294449801,plasma
5577,20.0236144338963,14.8210602131802,plasma
5578,20.0236144338963,14.8211103414443,plasma
5579,20.0236144338963,14.8278549453883,plasma
5580,20.0236144338963,14.8252900607323,plasma
5581,20.0306217466538,14.6897039412153,serum
5582,20.0236144338963,14.8214182778107,plasma
5583,20.0236144338963,14.8259166640396,plasma
5584,20.0236144338963,14.826330817608,plasma
5585,20.0236144338963,14.823829187539,plasma
5586,20.0236144338963,14.8216939836424,plasma
5587,20.0236144338963,14.8215519440905,plasma
5588,20.0236144338963,14.8231775210492,plasma
5589,20.0236144338963,14.8214421498467,plasma
5590,20.0169443623628,14.7083213539118,plasma
5591,20.0236144338963,14.8175309692601,plasma
5592,20.0236144338963,14.8231226247794,plasma
5593,20.0236144338963,14.8264465861595,plasma
5594,20.0236144338963,14.8232992654219,plasma
5595,20.0236144338963,14.8208477636322,plasma
5596,20.0236144338963,14.8228887019705,plasma
5597,20.0236144338963,14.8231429199591,plasma
5598,20.0236144338963,14.8216295195425,plasma
5599,20.0236144338963,14.8249522897636,plasma
5600,20.0236144338963,14.8217858801569,plasma
5601,20.0236144338963,14.8211533175109,plasma
5602,20.0236144338963,14.8253127399148,plasma
5603,20.0236144338963,14.8249057535076,plasma
5604,20.0236144338963,14.8258534077555,plasma
5605,20.0236144338963,14.8235463295085,plasma
5606,20.0236144338963,14.8226750612727,plasma
5607,20.0236144338963,14.8229483681397,plasma
5608,20.0236144338963,14.8222143545949,plasma
5609,20.0236144338963,14.8225509327081,plasma
5610,20.0236144338963,14.8206198018728,plasma
5611,20.0236144338963,14.8205601374085,plasma
5612,20.0236144338963,14.8257746377446,plasma
5613,20.0236144338963,14.8261243438796,plasma
5614,20.0306217466538,14.6910343170745,serum
5615,20.0236144338963,14.8208990845606,plasma
5616,20.0236144338963,14.8231381368015,plasma
5617,20.0236144338963,14.8249976498333,plasma
5618,20.0236144338963,14.8232372004765,plasma
5619,20.0236144338963,14.823384009739,plasma
5620,20.0169443806978,14.7084570493048,plasma
5621,20.0306217466538,14.7077040187,plasma
5622,20.0306217466538,,workbench
5623,20.0236144338963,14.8234090731136,plasma
5624,20.0236144338963,14.8239998690272,plasma
5625,20.0236144338963,14.8244307276592,plasma
5626,20.0236144338963,14.8251826504904,plasma
5627,20.0306217466538,14.6890621178436,serum
5628,20.0236144338963,14.8227478535673,plasma
5629,20.0236144338963,14.8286916144367,plasma
5630,20.0236144338963,14.8222835717376,plasma
5631,20.0236144338963,14.8227323415452,plasma
5632,20.0236144338963,14.8262246004089,plasma
5633,20.0236144338963,14.8221045470928,plasma
5634,20.0236144338963,14.8245608170835,plasma
5635,20.0236144338963,14.823029535411,plasma
5636,20.0236144338963,14.8249510986145,plasma
