family,model,fine_tune_mode,support_per_class,repeat,n_train,n_query,status,error,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,macro_roc_auc_ovr,confusion_matrix
classical,logistic_regression,-,2,10,6,107,ok,,0.5046728971962616,0.4820668369518944,0.47676767676767673,0.5247238742565845,0.4913449429578462,0.4820668369518944,0.6578963536108969,"[[11, 3, 10], [8, 31, 15], [12, 5, 12]]"
classical,svm_rbf,-,2,10,6,107,ok,,0.5046728971962616,0.43656875266070666,0.39728959728959734,0.46409543979637446,0.40608465608465605,0.43656875266070666,0.36173403573942614,"[[12, 9, 3], [11, 40, 3], [13, 14, 2]]"
classical,xgboost,-,2,10,6,107,ok,,0.45794392523364486,0.45891868880374626,0.44884203616283896,0.48039553911475746,0.48035801564027375,0.45891868880374626,0.6521354446511484,"[[12, 3, 9], [6, 25, 23], [13, 4, 12]]"
classical,logistic_regression,-,3,1,9,104,ok,,0.5192307692307693,0.5145318176491269,0.49636483807005954,0.5297930753978342,0.5071428571428571,0.5145318176491269,0.7130006728387648,"[[9, 4, 10], [14, 27, 12], [5, 5, 18]]"
classical,svm_rbf,-,3,1,9,104,ok,,0.3173076923076923,0.3302082112582523,0.3072138698324656,0.3338425702405413,0.4297435897435897,0.3302082112582523,0.5103092446547067,"[[4, 0, 19], [25, 13, 15], [10, 2, 16]]"
classical,xgboost,-,3,1,9,104,ok,,0.4807692307692308,0.4552423922809485,0.44987922705314004,0.49757873467112596,0.4844961240310077,0.4552423922809485,0.6554597267615695,"[[11, 8, 4], [18, 30, 5], [14, 5, 9]]"
classical,logistic_regression,-,3,2,9,104,ok,,0.4230769230769231,0.373461853978671,0.37671809256661987,0.4376469953608803,0.402224646905498,0.373461853978671,0.5934770318973621,"[[7, 8, 8], [20, 30, 3], [12, 9, 7]]"
classical,svm_rbf,-,3,2,9,104,ok,,0.23076923076923078,0.32194616977225676,0.2172894314958688,0.16230541563504938,0.19240506329113924,0.32194616977225676,0.48801151753674277,"[[14, 0, 9], [47, 0, 6], [18, 0, 10]]"
classical,xgboost,-,3,2,9,104,ok,,0.40384615384615385,0.3664986913551311,0.3662536294115242,0.41513075318743337,0.37539073600454675,0.3664986913551311,0.5025013605443457,"[[7, 5, 11], [21, 27, 5], [6, 14, 8]]"
classical,logistic_regression,-,3,3,9,104,ok,,0.3942307692307692,0.4271553576311575,0.40158119927452507,0.3922784427605755,0.4429392446633826,0.4271553576311575,0.5805142427501281,"[[9, 7, 7], [4, 15, 34], [5, 6, 17]]"
classical,svm_rbf,-,3,3,9,104,ok,,0.33653846153846156,0.35401773506777606,0.3110576494698387,0.3224225320255793,0.3416949152542373,0.35401773506777606,0.5644531419461237,"[[4, 5, 14], [13, 13, 27], [3, 7, 18]]"
classical,xgboost,-,3,3,9,104,ok,,0.40384615384615385,0.43647212781749284,0.39541357370095437,0.3927943245778612,0.4184111647879764,0.43647212781749284,0.5963739605907121,"[[8, 6, 9], [12, 15, 26], [3, 6, 19]]"
classical,logistic_regression,-,3,4,9,104,ok,,0.4326923076923077,0.423356381108637,0.40471693914016643,0.4471749064159548,0.42081736909323114,0.423356381108637,0.6553297789272811,"[[13, 4, 6], [10, 26, 17], [16, 6, 6]]"
classical,svm_rbf,-,3,4,9,104,ok,,0.38461538461538464,0.40528926911207463,0.35653235653235654,0.3943364327979712,0.4663101604278075,0.40528926911207463,0.39470608467198626,"[[16, 3, 4], [30, 20, 3], [22, 2, 4]]"
classical,xgboost,-,3,4,9,104,ok,,0.40384615384615385,0.4152798937458495,0.37525952715826133,0.4107529249934313,0.42388406975693504,0.4152798937458495,0.6239045404587078,"[[15, 4, 4], [23, 22, 8], [18, 5, 5]]"
classical,logistic_regression,-,3,5,9,104,ok,,0.6153846153846154,0.5847494042736044,0.5739387684898521,0.6226415019449075,0.580671491538336,0.5847494042736044,0.6942912659970549,"[[14, 4, 5], [9, 38, 6], [11, 5, 12]]"
classical,svm_rbf,-,3,5,9,104,ok,,0.28846153846153844,0.3341927419039806,0.2726761795418512,0.2833211793946581,0.3960402342755284,0.3341927419039806,0.35281244728743594,"[[15, 3, 5], [29, 11, 13], [24, 0, 4]]"
classical,xgboost,-,3,5,9,104,ok,,0.47115384615384615,0.45110160553146605,0.42476872225155976,0.4825966221187133,0.507925407925408,0.45110160553146605,0.6549813822544062,"[[14, 6, 3], [21, 30, 2], [20, 3, 5]]"
classical,logistic_regression,-,3,6,9,104,ok,,0.47115384615384615,0.4355736552209071,0.43734595287390315,0.4977987850658657,0.4622652671433159,0.4355736552209071,0.6074451839688745,"[[8, 2, 13], [6, 30, 17], [12, 5, 11]]"
classical,svm_rbf,-,3,6,9,104,ok,,0.34615384615384615,0.3810109769912888,0.3474306008552584,0.3545043236824058,0.4090909090909091,0.3810109769912888,0.5213354238537221,"[[12, 2, 9], [14, 14, 25], [14, 4, 10]]"
classical,xgboost,-,3,6,9,104,ok,,0.3557692307692308,0.33202468846439315,0.33425252469170075,0.39079145365581436,0.3810744810744811,0.33202468846439315,0.5515871634287132,"[[8, 1, 14], [15, 23, 15], [16, 6, 6]]"
classical,logistic_regression,-,3,7,9,104,ok,,0.5288461538461539,0.4633970076956131,0.4385148357751098,0.5206908511703032,0.4402116402116403,0.4633970076956131,0.6329956754601817,"[[2, 4, 17], [8, 35, 10], [4, 6, 18]]"
classical,svm_rbf,-,3,7,9,104,ok,,0.4807692307692308,0.4505058791359038,0.44437793618835136,0.49261095600269567,0.4538882997525627,0.4505058791359038,0.2861232696641372,"[[7, 3, 13], [11, 29, 13], [5, 9, 14]]"
classical,xgboost,-,3,7,9,104,ok,,0.4423076923076923,0.44522246962771983,0.4212121212121212,0.46083916083916077,0.4861111111111111,0.44522246962771983,0.6245596091641891,"[[6, 1, 16], [19, 21, 13], [7, 2, 19]]"
classical,logistic_regression,-,3,8,9,104,ok,,0.4230769230769231,0.38859916402984496,0.3672111480251015,0.43177336229661817,0.39658733079785713,0.38859916402984496,0.5413229488153443,"[[2, 2, 19], [12, 25, 16], [5, 6, 17]]"
