family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
jigsaw,jigsaw_multibin,unfreeze_last_1,2,0.3822429906542056,0.0791117799813371,0.37177522349936143,0.06723167799456385,0.35866147913522317,0.07126127361724525,0.39245203261318745,0.07937004454179927,0.38759508060151016,0.06524282895160789,0.37177522349936143,0.06723167799456385,0.5400095430723146,0.05685123372485169,10
jigsaw,jigsaw_multibin,unfreeze_last_1,4,0.403960396039604,0.04868406314082053,0.39498834498834495,0.04282042026830869,0.3731046407156008,0.04284775832508342,0.4100609968740242,0.05130999475509397,0.4015385965735122,0.032707019377940155,0.39498834498834495,0.04282042026830869,0.5802965487715337,0.025398007178684526,10
jigsaw,jigsaw_multibin,unfreeze_last_1,6,0.40736842105263155,0.07410905093987917,0.39799999999999996,0.06440995245541362,0.38320675564310963,0.06383237745282631,0.4197473956426996,0.07485972465749273,0.40919537186043736,0.06561476368324515,0.39799999999999996,0.06440995245541362,0.6006973544973545,0.05240733293739721,10
jigsaw,jigsaw_multibin,unfreeze_last_1,8,0.43258426966292135,0.06808861034718292,0.41505636070853463,0.041316942225244284,0.39650181295801223,0.044735259481489015,0.4425010647576123,0.06134428034726137,0.41685447268982967,0.038793697725662574,0.41505636070853463,0.041316942225244284,0.6181601794283451,0.02899124488830932,10
jigsaw,jigsaw_multibin,unfreeze_last_1,10,0.45060240963855425,0.04990272953255925,0.412663906142167,0.05488752461185722,0.40597160170736313,0.05261843678448451,0.4688815585835296,0.046967512718153706,0.4197741268844436,0.045310626607749455,0.412663906142167,0.05488752461185722,0.5996898733416443,0.0415675417556287,10
jigsaw,jigsaw_multibin,unfreeze_last_1,12,0.4415584415584416,0.05372153093502535,0.42837206652996124,0.05262765574029353,0.4044674054380003,0.050170730703961684,0.46104546488525644,0.05325651951554703,0.4242818551643138,0.047446378450249155,0.42837206652996124,0.05262765574029353,0.611528955549862,0.03994265985066822,10
jigsaw,jigsaw_multibin,unfreeze_last_1,14,0.4605633802816901,0.06707209919433571,0.4277077497665733,0.06392483566160949,0.4075967310282097,0.06359518099061258,0.48196005779041745,0.06273459342115136,0.4341745184293314,0.051335253818121276,0.4277077497665733,0.06392483566160949,0.6326345902995265,0.04442380128929327,10
jigsaw,jigsaw_multibin,unfreeze_last_1,16,0.4492307692307692,0.07061298247408616,0.42361111111111116,0.04694453575854951,0.39180989904723273,0.03922614749637474,0.47649783229509957,0.061782609206854716,0.429455532417511,0.03738486479871168,0.42361111111111116,0.04694453575854951,0.6365030303030303,0.04399629912942434,10
jigsaw,jigsaw_multibin,unfreeze_last_1,18,0.4491525423728813,0.044664938702943205,0.395748987854251,0.035987843705146016,0.3722023947414044,0.031762036254511614,0.48827031884974464,0.04523121835583362,0.4041695791696333,0.03354293980695462,0.395748987854251,0.035987843705146016,0.6354101715203478,0.03830695718207163,10
jigsaw,jigsaw_multibin,unfreeze_last_1,20,0.48113207547169806,0.069039303144969,0.46001683501683505,0.07424631583303504,0.4084789538176391,0.06077637078765086,0.5181855553899375,0.06509145341377966,0.4303746816001718,0.05526649773926074,0.46001683501683505,0.07424631583303504,0.6756941848306054,0.034468744211175385,10
jigsaw,jigsaw_multibin,unfreeze_last_1,22,0.5297872340425532,0.05534641990106863,0.5020152505446622,0.06945722325360519,0.4244133991241986,0.05874789408212904,0.5739703921352778,0.05342490021847735,0.44136365918500003,0.05363885712402991,0.5020152505446622,0.06945722325360519,0.6968563533543014,0.038576179832373304,10
jigsaw,jigsaw_multibin,unfreeze_last_1,24,0.4975609756097561,0.07012636960275716,0.46101190476190473,0.1367137642838906,0.3638839863326332,0.05947186432027028,0.5659506677772793,0.05647313258007716,0.40661744788292775,0.04681434314052349,0.46101190476190473,0.1367137642838906,0.6857908975556034,0.0823392725848916,10
jigsaw,jigsaw_multibin,unfreeze_last_2,2,0.38691588785046727,0.07920373125019664,0.3720679012345679,0.06670119164754326,0.36048421890833493,0.07004046960939726,0.3970642774667142,0.0785899932035687,0.387597989971061,0.05896582006859194,0.3720679012345679,0.06670119164754326,0.5411419888199159,0.05468437347676711,10
jigsaw,jigsaw_multibin,unfreeze_last_2,4,0.40792079207920795,0.048684063140820515,0.3922429422429422,0.04382471879062801,0.3725609848220627,0.04688206979970036,0.41313993566912544,0.05386821928166303,0.39549621618051906,0.03385369827123457,0.3922429422429422,0.04382471879062801,0.5815298210114365,0.027912865526228296,10
