mask_ratio,row,predictor,r_masked,r_whole,r_masked_peak,r_masked_baseline,nn_row_gap
0.25,2959,pca50_from_visible,0.9102473258972168,0.9323056936264038,0.8969095945358276,0.8725676536560059,
0.25,2959,nn_copy,0.8470959067344666,0.8891102075576782,0.80479896068573,0.937095046043396,1115.0
0.25,3157,dnn,0.9170675277709961,0.9918031692504883,0.7129321694374084,0.9334459900856018,
0.25,3157,corpus_mean,0.680948793888092,0.5681107044219971,0.509239673614502,0.7005559206008911,
0.25,3157,linear_interp,0.6117107019697738,0.9682547085877324,0.21923596367594436,0.7645958509550146,
0.25,3157,pca50_from_visible,0.9226533770561218,0.9741715788841248,0.910935640335083,0.7489673495292664,
0.25,3157,nn_copy,0.9450476765632629,0.957561731338501,0.8282527327537537,0.9340605735778809,2459.0
0.25,3354,dnn,0.9685750007629395,0.9775298833847046,0.9618724584579468,0.7714619636535645,
0.25,3354,corpus_mean,0.7838947176933289,0.5574214458465576,0.8111307621002197,0.5036957859992981,
0.25,3354,linear_interp,0.5600933889779516,0.712434364630244,0.2934512623057503,0.7135140465201161,
0.25,3354,pca50_from_visible,0.6370427012443542,0.7149609327316284,0.5560075044631958,0.4296130836009979,
0.25,3354,nn_copy,0.96419358253479,0.9669739007949829,0.9517220854759216,0.9637207388877869,879.0
0.25,3551,dnn,0.9778328537940979,0.9988977909088135,0.9656797051429749,0.8927912712097168,
0.25,3551,corpus_mean,0.6174605488777161,0.542916476726532,0.10844749212265015,0.6529271006584167,
0.25,3551,linear_interp,0.667080320102506,0.987821935235239,0.2891104598053751,0.5571525695338059,
0.25,3551,pca50_from_visible,0.9674006700515747,0.9946075081825256,0.9795170426368713,0.7363885641098022,
0.25,3551,nn_copy,0.983958899974823,0.990925133228302,0.9581233263015747,0.980125367641449,972.0
0.25,3749,dnn,0.9821673035621643,0.9854942560195923,0.9766126871109009,0.9067177176475525,
0.25,3749,corpus_mean,0.6537150740623474,0.5101921558380127,0.6393779516220093,0.6334133148193359,
0.25,3749,linear_interp,0.4396556370947451,0.500149073959141,0.31710936208980595,0.679078642333447,
0.25,3749,pca50_from_visible,0.9607072472572327,0.9651668667793274,0.9534367918968201,0.9803511500358582,
0.25,3749,nn_copy,0.9044724702835083,0.9163193702697754,0.8753467798233032,0.9887341260910034,2801.0
0.25,3946,dnn,0.9687355160713196,0.9986855387687683,0.9128186106681824,0.8850238919258118,
0.25,3946,corpus_mean,0.46671855449676514,0.5854732990264893,-0.12946197390556335,0.6214112639427185,
0.25,3946,linear_interp,0.6613281563404144,0.99153504971616,0.04172221736520205,0.7907475917074367,
0.25,3946,pca50_from_visible,0.9721196889877319,0.9825885891914368,0.9789312481880188,0.7559975385665894,
0.25,3946,nn_copy,0.9854145646095276,0.96204674243927,0.9492097496986389,0.9766057133674622,1283.0
0.25,4143,dnn,0.9566472768783569,0.9967997670173645,0.9279604554176331,0.8494569659233093,
0.25,4143,corpus_mean,0.5661743879318237,0.4794560968875885,0.1968517154455185,0.6517321467399597,
0.25,4143,linear_interp,0.361144954443671,0.975682445923379,-0.3445437934857242,0.800754750642359,
0.25,4143,pca50_from_visible,0.9858831167221069,0.9827182292938232,0.9771578907966614,0.9176669716835022,
0.25,4143,nn_copy,0.9911434650421143,0.9924399852752686,0.9840801954269409,0.9861692786216736,143.0
0.25,4341,dnn,0.9766335487365723,0.996789276599884,0.934775710105896,0.9364824295043945,
0.25,4341,corpus_mean,0.7980272769927979,0.5812013745307922,0.5984954237937927,0.6368476748466492,
0.25,4341,linear_interp,0.5868293577752766,0.9562735699492978,0.13390353035166216,0.674081211840618,
0.25,4341,pca50_from_visible,0.5139697790145874,0.8358871340751648,0.3433142900466919,0.6973822712898254,
0.25,4341,nn_copy,0.7895429134368896,0.9165177941322327,0.4814981520175934,0.944503903388977,2725.0
0.25,4538,dnn,0.9755801558494568,0.9949597120285034,0.9196931719779968,0.957935094833374,
0.25,4538,corpus_mean,0.8289662599563599,0.4943198263645172,0.673534631729126,0.6373559236526489,
0.25,4538,linear_interp,0.5855318685810799,0.8951335927051375,0.28217000927112856,0.5809164102788281,
0.25,4538,pca50_from_visible,0.7944775819778442,0.9272423982620239,0.58524489402771,0.9661167860031128,
0.25,4538,nn_copy,0.9540928602218628,0.9770967364311218,0.828498363494873,0.965825617313385,1236.0
0.25,4735,dnn,0.9860548377037048,0.987549364566803,0.9840226173400879,0.9232910871505737,
0.25,4735,corpus_mean,0.6417664885520935,0.5151781439781189,0.7731392979621887,0.7293576002120972,
0.25,4735,linear_interp,0.540872045667483,0.6270641091722793,0.49046430057326557,0.7241749175438138,
0.25,4735,pca50_from_visible,0.7693166732788086,0.8037976026535034,0.7220770120620728,0.875624418258667,
0.25,4735,nn_copy,0.9783644676208496,0.9807051420211792,0.9742794632911682,0.9549416899681091,661.0
0.25,4933,dnn,0.9829570055007935,0.9857985973358154,0.9732362031936646,0.9367401599884033,
0.25,4933,corpus_mean,0.4943425953388214,0.5372560024261475,0.6750628352165222,0.46034902334213257,
0.25,4933,linear_interp,0.3182715208301308,0.39891326251331377,0.36278086998670533,0.260274714196209,
0.25,4933,pca50_from_visible,0.9627158045768738,0.9692990183830261,0.9451555609703064,0.8673301339149475,
0.25,4933,nn_copy,0.9057630896568298,0.918716549873352,0.8454757332801819,0.9553954601287842,682.0
0.25,5130,dnn,0.9102147817611694,0.9956375956535339,0.8117660284042358,0.892055869102478,
0.25,5130,corpus_mean,0.6227509379386902,0.5797551870346069,0.31176692247390747,0.52386075258255,
0.25,5130,linear_interp,0.7469013104559148,0.9832871077590649,0.5172649660018696,0.6999496989760822,
