row,r2_full,r2_metabolites_only,r2_envelope_only,n_metabolites_used,r2_unconstrained_upper_bound,metabolite_signal_frac
6103,0.3433736490284066,0.18664543845440273,0.3004420531308384,42,0.38215865297996576,0.3495371688847066
6263,0.2815020111550577,0.16744200061021752,0.23819713906095374,37,0.32576296635541135,0.3831264545387686
6276,0.3497907908151361,0.18721945295373232,0.3085239580256812,37,0.38744083194063816,0.36023197031476306
6422,0.3547054525228611,0.19599186479256903,0.3131312714061355,41,0.3979504025098357,0.33710928602671886
6794,0.5717768881825991,0.21596897987953567,0.5434629871097783,37,0.6089918994842083,0.296740750399048
6806,0.29130848612148996,0.18019121357160883,0.23238357756878447,37,0.32016608169974625,0.39010097480779304
7127,0.4654654966490481,0.2213825438820345,0.408561806592764,41,0.49518872167447314,0.32131288999968804
7137,0.3430074615644664,0.21296802773402312,0.2586297925744352,42,0.3862792774291921,0.3942977367260748
7514,0.6274908518891928,0.2483692116968621,0.611535658495589,40,0.6603423682295584,0.18548139925887971
7553,0.5153013059744291,0.2029831819891792,0.494450700371991,37,0.5533105891193065,0.2259661381572678
7587,0.3870054674360801,0.23830347697786003,0.3148517441300527,35,0.43938576763764314,0.33153937907837
7879,0.38771289542469356,0.19311172127683018,0.3558257004588655,42,0.4658333056489765,0.25394353591846497
7891,0.621538947356369,0.2062611086889261,0.6070809679782991,40,0.6688926437718306,0.19330914077550282
7978,0.6353507322502663,0.1950073853358676,0.6221533929343359,38,0.6827725215958773,0.19678065606228715
8041,0.37982391601812737,0.2363584008522448,0.31412463997298223,41,0.41791067256667547,0.32928520588227345
8503,0.4865705051016508,0.2078820868055974,0.45383413031424746,40,0.5457004093754565,0.19694705391150727
8727,0.33127361995239146,0.2320869133623945,0.293589921072112,24,0.3808074149349505,0.25469917336432746
8917,0.5635404719332587,0.20693124038292365,0.539753550983699,39,0.6046822510566561,0.2120707624087622
9082,0.6216379015529288,0.20130204978314947,0.6095568147219435,38,0.6708711104578635,0.18578728815258655
9258,0.4287860181810089,0.25480178573688805,0.4038214890791719,36,0.46009225038722734,0.22222801992462007
9556,0.6199696187432928,0.25689685645883165,0.591391265977893,40,0.6810106873303267,0.2391511202524111
