mask_ratio,row,predictor,r_masked,r_whole,r_masked_peak,r_masked_baseline,nn_row_gap
0.6,6881,linear_interp,0.5066364580571409,0.5272135026674121,0.6747200863295545,0.1312466987896194,
0.6,6881,pca50_from_visible,0.9603732824325562,0.9612125158309937,0.9597803354263306,0.5082449316978455,
0.6,6881,nn_copy,0.9773966670036316,0.9776705503463745,0.9656195044517517,0.9599618315696716,418.0
0.6,7078,corpus_mean,0.8059787154197693,0.8074323534965515,0.8446295857429504,0.6536257863044739,
0.6,7078,linear_interp,0.08395063541855412,0.3835933594054173,-0.17931430056996128,0.3141761729710928,
0.6,7078,pca50_from_visible,0.8510589599609375,0.8618468046188354,0.8559521436691284,0.290833055973053,
0.6,7078,nn_copy,0.9177378416061401,0.9233535528182983,0.8875575661659241,0.9623991250991821,4732.0
0.6,7274,corpus_mean,0.5315262675285339,0.4576720595359802,0.15100598335266113,0.7636130452156067,
0.6,7274,linear_interp,0.30542056633013753,0.8933796932454262,0.2367991210775388,0.29709307918871164,
0.6,7274,pca50_from_visible,0.48221510648727417,0.8456670045852661,0.4916362762451172,0.18915684521198273,
0.6,7274,nn_copy,0.9621668457984924,0.9844507575035095,0.9409950375556946,0.9747312068939209,966.0
0.6,7471,corpus_mean,0.8015204071998596,0.7582136988639832,0.6663651466369629,0.6352449059486389,
0.6,7471,linear_interp,0.44521144153048897,0.9171320085375836,0.2949705476813267,0.4268289867357265,
0.6,7471,pca50_from_visible,0.871634304523468,0.9872723817825317,0.903511106967926,0.3252955973148346,
0.6,7471,nn_copy,0.9796281456947327,0.9878200888633728,0.9570232629776001,0.9798770546913147,2801.0
0.6,7667,corpus_mean,0.5711930394172668,0.631870448589325,0.6893939971923828,0.4979242980480194,
0.6,7667,linear_interp,0.6531754766576662,0.7299642203412435,0.737499008684993,0.2934875775292179,
0.6,7667,pca50_from_visible,0.9079092741012573,0.9289547204971313,0.9522302150726318,0.3271762728691101,
0.6,7667,nn_copy,0.9609972834587097,0.9620703458786011,0.9480674266815186,0.942742109298706,936.0
0.6,7864,corpus_mean,0.4958111345767975,0.49879691004753113,0.5245863199234009,0.433181494474411,
0.6,7864,linear_interp,0.7355220256338685,0.7590086138342889,0.7922926344970149,0.2665535533710293,
0.6,7864,pca50_from_visible,0.8590356707572937,0.8602375984191895,0.9032261371612549,0.05078672245144844,
0.6,7864,nn_copy,0.6930335164070129,0.711211085319519,0.6525214314460754,0.45456016063690186,1556.0
0.6,8061,corpus_mean,0.4831032156944275,0.6424717307090759,0.5305995941162109,0.24218401312828064,
0.6,8061,linear_interp,0.47442046072640176,0.9052295196581149,0.2028626486239804,0.627141848590927,
0.6,8061,pca50_from_visible,0.3748483955860138,0.7464825510978699,0.6090911030769348,0.12100324034690857,
0.6,8061,nn_copy,0.8744977116584778,0.9535343050956726,0.5900707840919495,0.8857687711715698,1072.0
0.6,8257,corpus_mean,0.552249550819397,0.665961742401123,0.7354385852813721,0.3798525929450989,
0.6,8257,linear_interp,0.22622061716918176,0.7061332330713592,-0.1384826192506315,0.6754187323396402,
0.6,8257,pca50_from_visible,0.4694175720214844,0.4844609200954437,0.4572376310825348,0.17476394772529602,
0.6,8257,nn_copy,0.8508020639419556,0.7644395232200623,0.8293449282646179,0.9181675314903259,507.0
0.6,8454,corpus_mean,0.44400665163993835,0.48746541142463684,0.2365548014640808,0.7518740892410278,
0.6,8454,linear_interp,0.7656090220512664,0.8759681358122648,0.7232553261250874,0.6363808929959579,
0.6,8454,pca50_from_visible,0.9599155187606812,0.9930158853530884,0.9725713729858398,0.5486559867858887,
0.6,8454,nn_copy,0.9937679171562195,0.9874394536018372,0.9930323362350464,0.9703803062438965,116.0
0.6,8650,corpus_mean,0.7017560005187988,0.6087124943733215,0.20123334228992462,0.6168432235717773,
0.6,8650,linear_interp,0.4351185821390979,0.7771904714347819,0.07670671112605969,0.4275455921236982,
0.6,8650,pca50_from_visible,0.7654390931129456,0.8654650449752808,0.5388067364692688,0.5393190979957581,
0.6,8650,nn_copy,0.8586373329162598,0.874899685382843,0.6132107377052307,0.710238516330719,822.0
0.6,8847,corpus_mean,0.719928503036499,0.6561422944068909,0.5989961624145508,0.7520772218704224,
0.6,8847,linear_interp,0.30604611570677553,0.49031897505996463,0.4457357401551651,0.20408058723935948,
0.6,8847,pca50_from_visible,0.962898850440979,0.9844133853912354,0.9550011157989502,0.7015672326087952,
0.6,8847,nn_copy,0.977847695350647,0.976015567779541,0.9677740931510925,0.962902307510376,7627.0
0.6,9044,corpus_mean,0.5507619380950928,0.6933376789093018,0.7295150756835938,0.23099911212921143,
0.6,9044,linear_interp,0.5962933012485422,0.8785806511903151,0.39888668357787266,0.4947598522043427,
0.6,9044,pca50_from_visible,0.6575583219528198,0.8238958716392517,0.8765572309494019,0.13869105279445648,
0.6,9044,nn_copy,0.9594267010688782,0.9783230423927307,0.9057649374008179,0.9811444282531738,245.0
0.6,9240,corpus_mean,0.6352038383483887,0.4759911894798279,0.4695506691932678,0.5271504521369934,
0.6,9240,linear_interp,0.43861445122836756,0.7951593425517436,0.1337788824997088,0.6560973037951278,
0.6,9240,pca50_from_visible,0.817408561706543,0.8892492055892944,0.6665892004966736,0.6658449769020081,
0.6,9240,nn_copy,1.0,1.0,1.0,1.0,0.0
0.6,9437,corpus_mean,0.24275778234004974,0.2604948878288269,0.47244760394096375,0.20374739170074463,
0.6,9437,linear_interp,0.4385727987432593,0.6407944764805531,0.1471196858751704,0.615959371491786,
0.6,9437,pca50_from_visible,0.24621620774269104,0.24817167222499847,0.6250313520431519,0.058297187089920044,
0.6,9437,nn_copy,0.9750130772590637,0.9634782075881958,0.9602059125900269,0.9544764757156372,129.0
0.6,9634,corpus_mean,0.34388071298599243,0.21700595319271088,-0.1458485722541809,0.16993732750415802,
0.6,9634,linear_interp,0.3660329163146694,0.6211105315084674,-0.38304162785802687,0.7440187353643087,
0.6,9634,pca50_from_visible,0.9999957084655762,0.9999964833259583,0.9999054074287415,0.9999926686286926,
0.6,9634,nn_copy,1.0,1.0,1.0,1.0,1.0
