row_index,status,peak_index,peak_value,baseline,noise_sd,prominence,prominence_snr,dominance_ratio,left_index,right_index,suppression_width,cutoff
3454,suppressed,73190,1.0,0.004717459997574457,0.004003724998678057,0.9981716216130786,249.31073486382135,29.797942492036118,73134,73250,116,0.03674725998699892
3455,suppressed,73181,1.0,0.007001107656492632,0.0047979326871331225,0.9968038465023653,207.75694689830652,24.40940292425284,73126,73237,111,0.04538456915355761
3456,suppressed,73177,1.0,0.005130494973340742,0.003631306921623027,0.9970310245652426,274.56534137291146,29.467217728666792,73116,73243,127,0.034180950346324956
3457,suppressed,73166,1.0,0.006053239281844088,0.004191566434067869,0.996187841646193,237.66481035573224,32.94245431287812,73106,73226,120,0.039585770754387045
3458,suppressed,73210,1.0,0.007532636388356427,0.006846537863870418,0.9974869684587747,145.69217147290925,16.01582268743952,73165,73259,94,0.06230493929931977
3459,suppressed,73168,1.0,0.005242307586727434,0.004174412933856316,0.9968980590800223,238.8115586253441,35.08255394932706,73109,73233,124,0.03863761105757796
3460,suppressed,73166,1.0,0.007640223667994597,0.005232097210364561,0.996012171106242,190.36576177009565,26.06918662099999,73112,73224,112,0.049497001350911084
3461,suppressed,73192,1.0,0.00835884959408064,0.007118781912721385,0.9969989225544474,140.05189859416726,15.933637573428221,73147,73242,95,0.06530910489585172
3462,suppressed,73168,1.0,0.0065679982143957896,0.0047775505475671325,0.9966620004087925,208.61359612748038,24.734110048777037,73113,73227,114,0.04478840259493285
3463,suppressed,72563,0.91380174409603,0.01839409795991029,0.007834495654654923,0.9057208858339576,115.60678896998519,4.223051658942899,72518,72615,97,0.08107006319714967
3464,suppressed,73135,1.0,0.009356250269403284,0.007471978864990605,0.995843189572753,133.27703511565073,14.345757969002499,73087,73185,98,0.06913208118932812
3465,suppressed,72463,1.0,0.03219829359902239,0.013431580505950618,0.9761873732256174,72.67851856995797,14.87537676212815,72429,72502,73,0.13965093764662734
3466,suppressed,73145,1.0,0.01488889287725274,0.013084741151979861,0.9947694027729737,76.02514954011562,7.4416548320178375,73110,73184,74,0.11956682209309163
3467,suppressed,73179,1.0,0.006044840836771426,0.004750199247519676,0.9961708849845083,209.71138958111294,24.249368313011164,73122,73240,118,0.04404643481692883
3468,suppressed,73197,1.0,0.006802722119948668,0.004868375667573657,0.9964223338246244,204.67244145956178,26.088354694743646,73140,73257,117,0.045749727460537924
3469,suppressed,72457,1.0,0.011354108589741771,0.0030166753541782535,0.9922003501874452,328.9052462384445,17.507390603879795,72387,72534,147,0.0354875114231678
3470,suppressed,73196,1.0,0.005826578802304645,0.004566698080252153,0.9972963597379435,218.38456193339525,24.900670374329607,73140,73257,117,0.04236016344432187
3471,suppressed,73138,1.0,0.0057622633808040395,0.004468448070415702,0.997269888233552,223.18036878087196,28.313627456880123,73081,73197,116,0.04150984794412965
3472,suppressed,73132,1.0,0.007671479991876166,0.005814603808670091,0.9964905100206758,171.37719831139998,17.90476713832165,73078,73189,111,0.05418831046123689
3473,suppressed,73131,1.0,0.006359340152327498,0.005005810168448663,0.9971055454842639,199.18964401985585,29.14911642216106,73075,73194,119,0.0464058214999168
3474,suppressed,73168,1.0,0.005974370976207401,0.004342590802922621,0.9971921752859257,229.6307021639714,30.362098367197856,73112,73231,119,0.04071509739958837
3475,skipped_low_snr,73459,0.03343819861273028,0.00392375474522782,0.0033028909089045906,0.02895150761982736,8.765505255342864,1.9074179052920526,,,,
3476,suppressed,73207,1.0,0.005145855683670373,0.0035106572350858236,0.997223041116897,284.0559400532072,33.41775990243674,73144,73271,127,0.033231113564356964
3477,suppressed,73172,1.0,0.0060169507572872104,0.004516078489755213,0.9961249529705152,220.5729938552305,29.82958796944344,73115,73232,117,0.042145578675328914
3478,suppressed,73185,1.0,0.006887072111227414,0.005548286213856231,0.9969635538521469,179.6885588494589,19.326560105811776,73134,73238,104,0.05127336182207726
3479,suppressed,73193,1.0,0.005868773649393267,0.004185859436066717,0.997012515926599,238.18585672897117,26.69250205312896,73135,73253,118,0.039355649137927
3480,suppressed,73160,1.0,0.007170762111854457,0.005694283375903472,0.9963935708982785,174.98138134725122,20.48722929527527,73107,73212,105,0.05272502911908224
3481,suppressed,73133,1.0,0.008681057028175978,0.00669133182255343,0.9959893568563651,148.84770076703398,13.65450500583854,73085,73185,100,0.06221171160860342
3482,suppressed,73178,1.0,0.006272626673099085,0.003914154107309501,0.9962747812007857,254.5313122291963,27.50468987026274,73118,73238,120,0.037585859531575096
3483,suppressed,73204,1.0,0.00641780078962139,0.004312626234337597,0.9965085063121025,231.06767249565797,26.538566629361476,73145,73265,120,0.04091881066432217
3484,suppressed,73168,1.0,0.007069941819386448,0.005345106892805966,0.9965355809955049,186.43884977057283,21.453872491044873,73114,73226,112,0.04983079696183418
3485,suppressed,73158,1.0,0.004018438165917285,0.002855757384795002,0.9979451426775824,349.4502537193716,33.27773213803356,73094,73229,135,0.0268644972442773
3486,suppressed,73173,1.0,0.004392563160758374,0.0034659276924616693,0.9975179014876666,287.80689904675455,37.756893848156,73108,73237,129,0.03211998470045173
3487,suppressed,73177,1.0,0.0036934978105959953,0.0029515426105455153,0.9983046529218185,338.2314893083343,41.9279700554686,73111,73250,139,0.027305838694960116
3488,suppressed,73183,1.0,0.004835538548864336,0.0037630114142167435,0.9977712666718176,265.1523359462092,35.63577221450688,73123,73247,124,0.034939629862598284
3489,suppressed,73193,1.0,0.005467562265436866,0.003917121440182939,0.9971179117448604,254.55373977333025,33.05068873493502,73132,73257,125,0.03680453378690038
3490,suppressed,73181,1.0,0.005647948600256053,0.004293427380987018,0.9971957550421136,232.26100421730385,27.46252519838392,73124,73245,121,0.039995367648152196
3491,suppressed,73138,1.0,0.004472901337684921,0.0032706587735851556,0.9977787013848353,305.0696420681981,36.44524851956611,73076,73208,132,0.030638171526366165
3492,suppressed,73186,1.0,0.005860141030583628,0.0045078305390683976,0.997065250681065,221.1851670198591,24.217912890749123,73130,73246,116,0.041922785343130806
3493,suppressed,73171,1.0,0.006475861180171203,0.004612562216978875,0.9965372878795786,216.04853029652753,26.0834937995389,73114,73232,118,0.0433763589160022
3494,suppressed,73179,1.0,0.005009490455402549,0.004076625662712253,0.9976396851186435,244.72192633328413,27.937433966031406,73122,73240,118,0.03762249575710057
3495,suppressed,72434,0.5659726074083957,0.01049454137966099,0.002728827162795615,0.5587486980807048,204.75781892623817,14.482691309275031,72372,72497,125,0.032325158682025915
3496,suppressed,73140,1.0,0.005500637374668429,0.004118711893000142,0.9973789958706042,242.15799060033203,34.85796525838664,73080,73203,123,0.03845033251866957
3497,suppressed,73163,1.0,0.011499832398333281,0.009573021560631882,0.9951748707699798,103.95619235441184,12.312772263028908,73121,73208,87,0.08808400488338834
3498,suppressed,73151,1.0,0.0064636266031771914,0.005351400673365076,0.995417534096103,186.01065307079,27.903035088474798,73097,73207,110,0.049274831990097794
3499,suppressed,73203,1.0,0.005783330062099094,0.004206295825561491,0.9970635645400697,237.0407612514922,28.61834862517854,73146,73261,115,0.03943369666659102
3500,suppressed,73148,1.0,0.004646778726913603,0.003466716822937694,0.9970190870273035,287.5974987141955,45.628944672189114,73083,73222,139,0.03238051331041515
3501,suppressed,73165,1.0,0.004012452962642814,0.0027093432648896028,0.9977869385736916,368.2763094304141,36.663137241431286,73095,73240,145,0.025687199081759635
3502,suppressed,73175,1.0,0.005081178404422462,0.0028550581021668906,0.9964381722717152,349.00801896656776,53.98856014039985,73105,73247,142,0.027921643221757587
3503,suppressed,73230,1.0,0.0057905776620194045,0.0037498812544505622,0.9968420255321938,265.8329578700893,30.567295656754382,73165,73301,136,0.0357896276976239
3504,suppressed,73172,1.0,0.016579478797202875,0.014557481947743945,0.9951435090185926,68.35959079947996,7.333718942851065,73137,73208,71,0.13303933437915444
3505,suppressed,73147,1.0,0.004316466151630944,0.003145578343643037,0.9978198374260857,317.2134750490637,40.95862506458262,73083,73216,133,0.02948109290077524
3506,suppressed,73116,1.0,0.006023596703523593,0.004437496517739911,0.9973005305023125,224.74395788602305,23.94573496374432,73057,73176,119,0.04152356884544288
3507,suppressed,73167,1.0,0.005365138221004189,0.004156259754761279,0.9973675376467389,239.96756615228063,31.59385472636035,73110,73231,121,0.03861521625909442
3508,suppressed,73190,1.0,0.005923687088664066,0.004758271795725667,0.9973214839734933,209.59741830413773,25.578431712470145,73136,73245,109,0.043989861454469405
3509,suppressed,73196,1.0,0.004662108252206875,0.0035979417314735214,0.9978826011828558,277.3481828384634,36.402090714342926,73134,73258,124,0.033445642103995046
3510,suppressed,73179,1.0,0.009169253980660307,0.008402600008651508,0.9965780078755405,118.603528294747,11.502911918673027,73136,73223,87,0.07639005404987237
3511,suppressed,73140,1.0,0.004225911536028996,0.003013304334721011,0.9978096966048863,331.1347231368415,40.039298005836685,73075,73209,134,0.028332346213797086
3512,suppressed,73178,1.0,0.005598182676097587,0.003749719375187511,0.9964481398884971,265.7393901213389,34.769581494002956,73114,73238,124,0.035595937677597674
3513,suppressed,73177,1.0,0.005857165817921926,0.004654481319472925,0.9975551117098383,214.3214341706289,25.559170782812533,73124,73236,112,0.04309301637370533
3514,suppressed,72453,0.9944496500848455,0.029110324749488083,0.01086207246314853,0.9714211904941833,89.43239826376583,11.699688753615806,72415,72495,80,0.11600690445467632
3515,suppressed,73179,1.0,0.007213522183308983,0.005478557907233735,0.9968188991693623,181.94913991019249,23.800325425983118,73123,73247,124,0.05104198544117887
3516,suppressed,73215,1.0,0.008734613767747767,0.006771730454244964,0.9962157425713388,147.11390970189098,15.189161152421592,73168,73267,99,0.06290845740170747
3517,suppressed,72461,0.8078247279621931,0.027360824918001833,0.01262150074820916,0.7893630083136274,62.541137069268764,12.19934831100081,72428,72498,70,0.12833283090367512
3518,suppressed,73181,1.0,0.006160165407816774,0.005702585465701799,0.9979360526349544,174.99712343410565,18.560144296742983,73134,73231,97,0.051780849133431166
3519,suppressed,73193,1.0,0.004344041422271838,0.003641417159788839,0.9983240091726516,274.1580998180783,37.24146967111094,73134,73257,123,0.03347537870058255
3520,suppressed,73122,1.0,0.004350323813995503,0.0031085034051630046,0.9972388332152786,320.8099536127049,49.526756973627165,73058,73193,135,0.02921835105529954
3521,suppressed,73123,1.0,0.005373871972635117,0.003900741007770349,0.996697848254892,255.51500247503006,44.642466553096604,73062,73189,127,0.03657980003479791
3522,suppressed,72420,1.0,0.009576608457796797,0.0034803864770283043,0.9935556639157423,285.4727974819856,16.64629615236852,72351,72488,137,0.037419700274023235
3523,suppressed,73135,1.0,0.005151509636143029,0.003571267486440139,0.9974406942369581,279.2959916959939,36.27606113574185,73073,73205,132,0.03372164952766414
3524,suppressed,72511,1.0,0.01381940939972811,0.004358894996772142,0.9911105689883628,227.37656440962724,14.854687616932836,72448,72575,127,0.04869056937390524
3525,suppressed,73158,1.0,0.009440188963200938,0.007339341326000256,0.9954312616056159,135.6295091603403,17.41815765705732,73110,73208,98,0.06815491957120298
3526,suppressed,73179,1.0,0.004934806777566782,0.004038928983500773,0.9977949394616509,247.04443765604526,29.331442066368428,73120,73242,122,0.037246238645572964
3527,suppressed,73144,1.0,0.008015982259587426,0.005742449687841276,0.9959807038560987,173.44178146914015,17.461729267333034,73093,73198,105,0.053955579762317636
3528,suppressed,72428,0.8685531491135019,0.00868774349224865,0.0027342423524453797,0.8630350737689726,315.6395675742181,12.806859779859808,72351,72495,144,0.030561682311811687
3529,suppressed,73185,1.0,0.00562515175800487,0.004181700043646682,0.9972240883711877,238.47336680360058,27.232073635539642,73127,73245,118,0.03907875210717832
3530,suppressed,73139,1.0,0.006254967068553281,0.004586391807159472,0.99554023234327,217.0639304712709,30.55473450892108,73083,73198,115,0.042946101525829054
3531,suppressed,73197,1.0,0.005574505522517376,0.004612720450234751,0.9976982471370047,216.29280549317264,27.736397732373117,73143,73258,115,0.04247626912439539
3532,suppressed,73185,1.0,0.00509047989198878,0.004328187801984477,0.9979982095056623,230.5810780780075,30.493742856802264,73130,73245,115,0.03971598230786459
3533,suppressed,73131,1.0,0.01275977549891428,0.010223219729326194,0.9948149198936697,97.3093551965783,8.937025318661773,73089,73176,87,0.09454553333352383
3534,suppressed,73175,1.0,0.005221315934656094,0.004168008909285992,0.9974734181429232,239.31652735209656,28.478832652696614,73117,73238,121,0.03856538720894403
3535,suppressed,73128,1.0,0.007444183355259201,0.005360107923417711,0.9965774767809769,185.92489013645445,17.80323606547124,73074,73186,112,0.05032504674260088
3536,suppressed,73127,1.0,0.008944887556643718,0.006628318024155357,0.9953780514512373,150.17053313130336,14.960143772415988,73079,73177,98,0.06197143174988657
3537,suppressed,73147,1.0,0.007114149745989654,0.005655295834996391,0.9969028312908523,176.27775104562474,19.569497054016175,73095,73201,106,0.05235651642596078
3538,suppressed,73155,1.0,0.004724257975435996,0.0031181996748711922,0.9973863725747933,319.8596871818331,35.48123163613782,73084,73234,150,0.029669855374405533
3539,suppressed,73203,1.0,0.007670052590920945,0.0054249293972400215,0.9951516721440303,183.4404836034036,20.47470803589317,73148,73260,112,0.05106948776884112
3540,suppressed,72603,0.926091730119862,0.00794095690401728,0.0033223279653042097,0.9218474139620106,277.4703230954508,11.906341425924483,72528,72680,152,0.034519580626450955
3541,suppressed,73121,1.0,0.00968277603792895,0.006103553021441013,0.9925789367648199,162.62313660224055,23.105927757281524,73059,73185,126,0.058511200209457055
3542,suppressed,73166,1.0,0.008944064638339601,0.006726875497691901,0.9957969943349417,148.03261851309952,16.279998863285634,73119,73219,100,0.0627590686198748
3543,suppressed,73186,1.0,0.00594178520979375,0.004433522580281405,0.9969055299238962,224.85631050076225,27.458851664729504,73128,73245,117,0.04140996585204499
3544,suppressed,73164,1.0,0.006713290527036736,0.005494486783893958,0.9972167870670523,181.494073293652,25.833539591766232,73114,73220,106,0.0506691847981884
3545,suppressed,73154,1.0,0.007377044421064382,0.005569152029977516,0.9956096654188124,178.772218833256,21.334946757691,73104,73210,106,0.05193026066088451
3546,suppressed,73199,1.0,0.006032589816605396,0.004485856819310256,0.9970334835127114,222.26154861224816,26.85386417470601,73143,73258,115,0.04191944437108744
3547,suppressed,73172,1.0,0.00850839391935847,0.006708515633854428,0.9961968008536913,148.49735101255462,14.715637884954921,73125,73223,98,0.0621765189901939
3548,suppressed,73158,1.0,0.0063820189554781945,0.004761150690047667,0.9966357188821932,209.3266489055853,25.600214628504343,73102,73218,116,0.04447122447585953
3549,suppressed,73195,1.0,0.004685462074635149,0.0038394271433518047,0.9980316953245537,259.94286596965503,32.691687768369576,73137,73260,123,0.035400879221449584
3550,suppressed,73194,1.0,0.005786361091031093,0.00439280989835319,0.9971973211280288,227.00670964656717,27.708125804901893,73137,73254,117,0.04092884027785661
3551,suppressed,73157,1.0,0.006967215401031165,0.005261265977669908,0.9965359963941831,189.40992541029559,26.703887133757693,73104,73214,110,0.04905734322239043
3552,suppressed,73186,1.0,0.006476088488428056,0.005158037381896714,0.9970378583930634,193.2979124758558,20.11677450578704,73133,73240,107,0.04774038754360177
3553,suppressed,73152,1.0,0.00536270104034711,0.004014831277466605,0.9974411164158926,248.4391117539781,32.05333098120256,73091,73223,132,0.037481351260079954
3554,suppressed,73189,1.0,0.008635838234262998,0.006371654797313706,0.9959575641320533,156.3106596032085,16.911181002674248,73140,73241,101,0.05960907661277265
3555,suppressed,73187,1.0,0.015342967924961558,0.013266166742428318,0.9950331527681127,75.00532535790937,8.064715975984035,73151,73225,74,0.1214723018643881
3556,suppressed,73151,1.0,0.005039302607843117,0.003217809465593667,0.9969786312472736,309.831468241808,33.08983249114266,73088,73222,134,0.030781778332592456
3557,suppressed,72428,1.0,0.0076747373659656875,0.002941061461414155,0.9954693851594121,338.4728262974685,10.762817685502679,72358,72501,143,0.03120322905727893
3558,suppressed,73136,1.0,0.009670790488472834,0.00833058881036092,0.9961981740314325,119.5831647328987,13.77803812532246,73092,73184,92,0.0763155009713602
3559,suppressed,73184,1.0,0.004961414527254399,0.0037847816921594496,0.9972440985400426,263.48787847022527,33.63993572455095,73123,73245,122,0.035239668064529994
3560,suppressed,73088,1.0,0.00597806575205349,0.0037691281416018063,0.9968757294356287,264.4844356530622,31.98685041724005,73022,73157,135,0.03613109088486794
3561,suppressed,73132,1.0,0.00609855947330558,0.004405205126805065,0.9969292866799545,226.3071203231326,24.67810861452009,73071,73198,127,0.0413402004877461
3562,suppressed,73198,1.0,0.004093693218661371,0.0028791688419797516,0.9975539806986948,346.472900843413,42.61769231769102,73132,73269,137,0.027127043954499386
3563,suppressed,73166,1.0,0.0078058049008404885,0.005989356807442564,0.9962698036940202,166.3400321143038,17.902330057421413,73114,73222,108,0.055720659360380995
3564,suppressed,73180,1.0,0.011389195473683073,0.009532932559395028,0.9954612132872859,104.42339826543986,10.571479961625283,73141,73224,83,0.08765265594884329
3565,suppressed,73169,1.0,0.004629920267468761,0.0034137959404225695,0.9976841251463079,292.2506624759802,30.34862409334445,73109,73238,129,0.031940287790849314
3566,suppressed,73181,1.0,0.005184250925105398,0.0042638340573083935,0.9976932359891922,233.9896962638833,31.177844302347545,73122,73243,121,0.039294923383572544
3567,suppressed,73174,1.0,0.01678736029861455,0.013474743113068286,0.9926523908440951,73.66763006274942,7.6191723098379605,73139,73212,73,0.12458530520316084
3568,suppressed,73106,1.0,0.00642162763877506,0.004824724837240368,0.9964198671797965,206.52366731648178,27.135759212804754,73048,73167,119,0.045019426336698004
3569,suppressed,73207,1.0,0.008214191210504592,0.00579106119286984,0.9958317392430736,171.96014790331984,18.365891340202396,73155,73265,110,0.054542680753463316
3570,suppressed,73188,1.0,0.005439017540413622,0.00420538719277509,0.997445311785182,237.1827529933049,27.33626454318362,73130,73248,118,0.03908211508261434
3571,suppressed,73194,1.0,0.008991517318496924,0.007991093850254156,0.9966669424784858,124.7222171526351,13.34728039237511,73151,73242,91,0.07292026812053018
3572,suppressed,73196,1.0,0.00792648546067875,0.007102997096809497,0.9972279706797936,140.39537917419753,15.66987828437802,73152,73245,93,0.06475046223515472
3573,suppressed,73177,1.0,0.010377767900688244,0.007637957318873083,0.9948161033929749,130.24635538808585,12.24435665140158,73132,73225,93,0.07148142645167291
3574,suppressed,73178,1.0,0.006054801889152637,0.004381263464801035,0.9970348692718795,227.5678870449206,27.073376921834836,73122,73242,120,0.04110490960756092
3575,suppressed,73161,1.0,0.005375793802444867,0.003578549055799621,0.9962846138280358,278.40462664984136,31.700929440933937,73099,73226,127,0.034004186248841835
3576,suppressed,73107,1.0,0.013017270386657804,0.008949113435399045,0.9945010528202274,111.12844417485944,10.380902466318824,73063,73154,91,0.08461017786985016
3577,suppressed,73183,1.0,0.01215784712901954,0.008602516595004934,0.9945417013965435,115.610553076297,15.219747860321116,73125,73276,151,0.08097797988905901
3578,suppressed,72629,1.0,0.009558692233251008,0.003031026488409925,0.9951964347620913,328.3364360448631,14.472982304623486,72559,72713,154,0.033806904140530405
3579,suppressed,73197,1.0,0.005727339547167634,0.004786340709691836,0.9983306039582532,208.57909298783076,30.05527261557323,73143,73253,110,0.04401806522470232
3580,suppressed,73186,1.0,0.0054963357776597385,0.00393876721479833,0.9971463735458084,253.16204770859085,29.457626479501034,73126,73247,121,0.03700647349604638
3581,suppressed,73136,1.0,0.003922643468913587,0.0028284112155503075,0.9979989439434718,352.8478951209706,47.3244910012808,73067,73210,143,0.02654993319331605
3582,suppressed,73148,1.0,0.006601244430154821,0.004845191685539989,0.9967347456991975,205.716266845305,24.59129094520972,73092,73211,119,0.04536277791447473
3583,suppressed,73130,1.0,0.003328209477182672,0.002433268504658365,0.9983382027878096,410.28690457980423,56.55034333603559,73059,73210,151,0.022794357514449592
3584,suppressed,73167,1.0,0.0051603897238898504,0.003766072221299135,0.9967415677152998,264.6634236269283,32.0224277374954,73105,73234,129,0.03528896749428293
3585,suppressed,73199,1.0,0.004886840629624382,0.0026050152560005363,0.9965542341385819,382.5521681084453,45.65993889506125,73125,73280,155,0.025726962677628674
3586,suppressed,73101,1.0,0.010622763599097584,0.007357816041662182,0.9953307092303533,135.27529141724793,11.10604423292427,73053,73154,101,0.06948529193239504
3587,suppressed,73210,1.0,0.007658998402479704,0.006373054011507064,0.9968273070458444,156.4128132675468,19.19569931578363,73161,73263,102,0.058643430494536214
3588,suppressed,73157,1.0,0.00449250858921692,0.003369061339822214,0.9976759661419284,296.12876273560994,33.36227431136137,73094,73224,130,0.03144499930779463
3589,suppressed,73189,1.0,0.004913575563236201,0.0034530204980508885,0.9974192777358867,288.85414329248715,38.960222737246795,73128,73256,128,0.03253773954764331
3590,suppressed,73177,1.0,0.0034889051913285143,0.0025290238628966886,0.9979465885089467,394.59753747278626,54.45271774050439,73108,73255,147,0.02372109609450202
3591,suppressed,73164,1.0,0.0042996969169338695,0.0028130626468886198,0.9971836084177512,354.4832567169037,42.78038047285082,73098,73240,142,0.026804198092042826
3592,suppressed,73165,1.0,0.004084860516177203,0.0033948344897469346,0.9978240975083511,293.9242253258518,41.95253187887399,73102,73231,129,0.03124353643415268
3593,suppressed,73180,1.0,0.006552620101765848,0.004667604497118539,0.995830173822803,213.34930464600436,31.461212400295032,73123,73237,114,0.04389345607871416
3594,suppressed,73128,1.0,0.004550314801642407,0.0035103825867939748,0.9979142195756818,284.27505974130156,36.45403766972289,73066,73196,130,0.0326333754959942
3595,suppressed,73186,1.0,0.004066757224095718,0.003205254291189083,0.9978029071486362,311.3022607571245,42.88573230807865,73123,73254,131,0.029708791553608383
3596,suppressed,73164,1.0,0.004836131847060788,0.003643026955557132,0.996848427509423,273.63191095493113,44.28464057908665,73103,73231,128,0.03398034749151784
3597,suppressed,73170,1.0,0.006818172989659459,0.0049048761387597934,0.9958298027415389,203.0285321319727,27.455512701471072,73111,73229,118,0.0460571820997378
3598,suppressed,73190,1.0,0.011207564296935459,0.009933534097118469,0.9958729092704551,100.25363576889912,11.939456572358429,73148,73237,89,0.09067583707388321
3599,suppressed,73188,1.0,0.01008728594974908,0.008453806329165236,0.9957959697230255,117.79261683433367,12.366365888841246,73145,73236,91,0.07771773658307096
3600,suppressed,73184,1.0,0.008098272732112529,0.0057336055771479225,0.9955276752172857,173.63030327462684,18.61024546378451,73130,73249,119,0.05396711734929591
3601,suppressed,73142,1.0,0.007395573122920549,0.006469527865161316,0.9971209544089294,154.1257685554565,20.561151244298873,73091,73196,105,0.05915179604421108
3602,suppressed,73189,1.0,0.0051378275286643234,0.0033240555880246583,0.9974534303225449,300.0712244151392,41.941708488185604,73127,73252,125,0.03173027223286159
3603,suppressed,73125,1.0,0.006369653627244516,0.0053121123524344765,0.9964487311063865,187.5805075263,39.03762859187019,73070,73187,117,0.04886655244672033
3604,suppressed,73190,1.0,0.008320193021808243,0.006982367295239653,0.996616413310154,142.73331252419422,16.748192701501505,73143,73239,96,0.06417913138372547
3605,suppressed,73120,1.0,0.008180076380092004,0.006521072913490901,0.9964369973674716,152.8026155490497,16.453563384876443,73070,73173,103,0.06034865968801921
3606,suppressed,72468,0.24790927946869182,0.003880295914751449,0.0017724449792180705,0.2455573525651742,138.5415939249657,13.919195535995879,72407,72533,126,0.018059855748496015
3607,suppressed,73187,1.0,0.004833592968312121,0.003984793119928975,0.9974527614140696,250.31481720482597,32.39437875072271,73126,73248,122,0.03671193792774392
3608,suppressed,73176,1.0,0.007352603899126332,0.005890241934400629,0.9967308230911401,169.2172977259149,19.22319695683921,73126,73229,103,0.05447453937433136
3609,suppressed,73116,1.0,0.008804059414332509,0.006154523492448297,0.9940131412174504,161.5093585128274,24.953540654528837,73062,73172,110,0.05804024735391888
3610,suppressed,73185,1.0,0.010062371254535019,0.00817166571448615,0.9957845333788633,121.85820714785322,16.47227308646855,73133,73251,118,0.07543569697042422
3611,suppressed,73181,1.0,0.009024761826047467,0.00579431900383889,0.9949151534522384,171.705277668192,17.76251012656659,73131,73238,107,0.05537931385675859
3612,suppressed,73196,1.0,0.005758596770895718,0.004047485724579773,0.9969719311945996,246.31882581824533,27.342147519755123,73136,73261,125,0.0381384825675339
3613,suppressed,73178,1.0,0.005935181229675155,0.0047572245292723135,0.9972796316916225,209.63476194052393,23.303970154100206,73123,73240,117,0.043992977463853666
3614,suppressed,73195,1.0,0.004903517304856072,0.0036158557586015725,0.9977183018636698,275.9286787063475,32.91240004906281,73135,73259,124,0.033830363373668654
3615,suppressed,73176,1.0,0.005243150731200584,0.00401618746244494,0.9974775822297732,248.36429861830638,29.481301364656172,73118,73238,120,0.0373726504307601
3616,suppressed,73166,1.0,0.008703032543791327,0.006649793110538085,0.9958260827555745,149.75294211446447,14.464736568383003,73119,73216,97,0.06190137742809601
3617,suppressed,73154,1.0,0.0058256111551956025,0.004627220764926522,0.9967393037300936,215.40776945098304,28.59184156530117,73097,73212,115,0.042843377274607776
3618,suppressed,73133,1.0,0.004512104237205546,0.0031924807622158605,0.9977428925910654,312.5290226959879,40.54767072898225,73070,73202,132,0.03005195033493243
3619,suppressed,73174,1.0,0.005073159189230347,0.0038287331667957083,0.9975582803613829,260.5452605087771,29.48295041517796,73115,73238,123,0.035703024523596014
3620,suppressed,73150,1.0,0.005110020136234478,0.0034245944780282684,0.9967930910815329,291.06894187817613,37.06873013277022,73081,73223,142,0.03250677596046063
3621,suppressed,72439,1.0,0.008789675179402625,0.002657836183172379,0.9943005409227736,374.1015143137911,28.25513911569047,72366,72519,153,0.030052364644781657
3622,suppressed,73181,1.0,0.006210473222953629,0.004714048143887695,0.9960966936527736,211.30388643661337,28.25874333077586,73125,73241,116,0.04392285837405519
3623,suppressed,73175,1.0,0.005865265651214736,0.0042459271435629385,0.99698186543365,234.80899029205668,31.434607434507726,73115,73235,120,0.039832682799718244
3624,suppressed,73163,1.0,0.006686329373178911,0.00500125630810702,0.9966499774389899,199.27992409095762,21.177225406091196,73110,73222,112,0.04669637983803507
3625,suppressed,73132,1.0,0.005728355486312038,0.004368303812697653,0.9972667967966807,228.29611665238482,28.09559014668397,73072,73194,122,0.04067478598789326
3626,suppressed,73196,1.0,0.004016261910207379,0.003127356817768806,0.9978407006273887,319.06838866544564,40.51357226801802,73131,73261,130,0.029035116452357828
3627,suppressed,72470,1.0,0.012330738618572274,0.004551834641859138,0.992388755078439,218.01950931001102,11.974884914028031,72410,72535,125,0.048745415753445376
3628,suppressed,72513,1.0,0.01417741130800354,0.00750089638921392,0.9933688759316939,132.4333552134023,11.55372627136373,72465,72566,101,0.0741845824217149
3629,suppressed,73155,1.0,0.005958306571555945,0.004536976002883282,0.9968833397910151,219.72418173635663,25.888319930007256,73098,73217,119,0.0422541145946222
3630,suppressed,73172,1.0,0.004586570887650974,0.003428285137135634,0.9975353560920586,290.97210885017256,32.34166391192007,73109,73241,132,0.032012851984736045
3631,suppressed,72603,1.0,0.007480262120703169,0.00257305339752767,0.9956360887769601,386.94730926828856,21.571890423233093,72529,72689,160,0.028064689300924532
3632,suppressed,73178,1.0,0.006914178262720652,0.0050238992546736885,0.9964758186858225,198.3470941935808,23.574873115504165,73123,73239,116,0.04710537230011016
3633,suppressed,72461,0.9607176055607565,0.03982971292690736,0.017015383730087413,0.9319138580621747,54.76890047529873,11.729724101005404,72431,72496,65,0.17595278276760667
3634,suppressed,73135,1.0,0.0051451542203346644,0.003865541302625777,0.9975720256314529,258.06787394919934,31.19357275023017,73077,73198,121,0.03606948464134088
3635,suppressed,73190,1.0,0.0058318320113700545,0.004527865122189898,0.997167174543051,220.22899261203523,28.8643562750565,73131,73250,119,0.042054752988889235
3636,suppressed,73159,1.0,0.004855466811809107,0.003871508631002272,0.9974654222571367,257.64256710410814,38.3842084652455,73099,73225,126,0.035827535859827286
3637,suppressed,73201,1.0,0.005181027285907932,0.004123389492253101,0.9977245028624195,241.96707702168666,31.57102693672051,73144,73264,120,0.03816814322393274
