Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:1, num_workers=8, bin_sizes=[256, 512, 1024, 2048]
Model parameters: 2,802,624
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_jigsaw_spectra.py:437: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 171: train_loss=2.6819, train_acc=0.417, val_loss=2.6001, best=2.5966, patience=6/50
Epoch 172: train_loss=2.6794, train_acc=0.417, val_loss=2.6029, best=2.5966, patience=7/50
Epoch 173: train_loss=2.6787, train_acc=0.417, val_loss=2.5988, best=2.5966, patience=8/50
Epoch 174: train_loss=2.6782, train_acc=0.417, val_loss=2.5932, best=2.5932, patience=0/50
Epoch 175: train_loss=2.6780, train_acc=0.417, val_loss=2.5926, best=2.5926, patience=0/50
Epoch 176: train_loss=2.6777, train_acc=0.417, val_loss=2.6056, best=2.5926, patience=1/50
Epoch 177: train_loss=2.6763, train_acc=0.417, val_loss=2.5924, best=2.5924, patience=0/50
Epoch 178: train_loss=2.6756, train_acc=0.417, val_loss=2.6014, best=2.5924, patience=1/50
Epoch 179: train_loss=2.6762, train_acc=0.417, val_loss=2.5999, best=2.5924, patience=2/50
Epoch 180: train_loss=2.6752, train_acc=0.418, val_loss=2.5998, best=2.5924, patience=3/50
Epoch 181: train_loss=2.6745, train_acc=0.417, val_loss=2.5954, best=2.5924, patience=4/50
Epoch 182: train_loss=2.6757, train_acc=0.417, val_loss=2.5934, best=2.5924, patience=5/50
Epoch 183: train_loss=2.6720, train_acc=0.418, val_loss=2.6012, best=2.5924, patience=6/50
Epoch 184: train_loss=2.6725, train_acc=0.418, val_loss=2.5933, best=2.5924, patience=7/50
Epoch 185: train_loss=2.6716, train_acc=0.418, val_loss=2.5897, best=2.5897, patience=0/50
Epoch 186: train_loss=2.6716, train_acc=0.418, val_loss=2.5983, best=2.5897, patience=1/50
Epoch 187: train_loss=2.6700, train_acc=0.418, val_loss=2.5975, best=2.5897, patience=2/50
Epoch 188: train_loss=2.6699, train_acc=0.418, val_loss=2.5977, best=2.5897, patience=3/50
Epoch 189: train_loss=2.6691, train_acc=0.418, val_loss=2.5909, best=2.5897, patience=4/50
Epoch 190: train_loss=2.6692, train_acc=0.419, val_loss=2.5919, best=2.5897, patience=5/50
Epoch 191: train_loss=2.6684, train_acc=0.419, val_loss=2.5958, best=2.5897, patience=6/50
Epoch 192: train_loss=2.6669, train_acc=0.419, val_loss=2.6056, best=2.5897, patience=7/50
Epoch 193: train_loss=2.6661, train_acc=0.419, val_loss=2.5896, best=2.5896, patience=0/50
Epoch 194: train_loss=2.6666, train_acc=0.419, val_loss=2.5970, best=2.5896, patience=1/50
Epoch 195: train_loss=2.6651, train_acc=0.419, val_loss=2.5911, best=2.5896, patience=2/50
Epoch 196: train_loss=2.6648, train_acc=0.419, val_loss=2.5929, best=2.5896, patience=3/50
Epoch 197: train_loss=2.6643, train_acc=0.419, val_loss=2.5927, best=2.5896, patience=4/50
Epoch 198: train_loss=2.6650, train_acc=0.419, val_loss=2.5839, best=2.5839, patience=0/50
Epoch 199: train_loss=2.6636, train_acc=0.419, val_loss=2.5859, best=2.5839, patience=1/50
Epoch 200: train_loss=2.6625, train_acc=0.419, val_loss=2.5884, best=2.5839, patience=2/50
Epoch 201: train_loss=2.6618, train_acc=0.420, val_loss=2.5827, best=2.5827, patience=0/50
Epoch 202: train_loss=2.6619, train_acc=0.419, val_loss=2.5897, best=2.5827, patience=1/50
Epoch 203: train_loss=2.6606, train_acc=0.420, val_loss=2.5868, best=2.5827, patience=2/50
Epoch 204: train_loss=2.6602, train_acc=0.420, val_loss=2.5846, best=2.5827, patience=3/50
Epoch 205: train_loss=2.6589, train_acc=0.420, val_loss=2.5861, best=2.5827, patience=4/50
Epoch 206: train_loss=2.6591, train_acc=0.420, val_loss=2.5896, best=2.5827, patience=5/50
Epoch 207: train_loss=2.6586, train_acc=0.420, val_loss=2.5931, best=2.5827, patience=6/50
Epoch 208: train_loss=2.6588, train_acc=0.420, val_loss=2.5939, best=2.5827, patience=7/50
