Normalization auto-check: sampled range [0, 1] -> normalize=False
Samples: train=7736, val=1934, test=0; spectrum_length=131072
Using device=cuda:2, num_workers=8
Model parameters: 4,155,448
/home/nmrbox/0012/shasharma/Desktop/NMR_Metabolomics/code/training/train_joint_ssl.py:839: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  autocast_context = torch.cuda.amp.autocast() if device.type == "cuda" else nullcontext()
Epoch 76: train_balanced=2.0870, train_raw=3.9321, masked=0.0008, jigsaw_acc=0.226, val_balanced=2.0103, val_raw=3.7920, monitor=raw_loss, best=3.7920, patience=0/50
Epoch 77: train_balanced=2.1003, train_raw=3.9202, masked=0.0008, jigsaw_acc=0.228, val_balanced=1.9246, val_raw=3.8040, monitor=raw_loss, best=3.7920, patience=1/50
Epoch 78: train_balanced=2.0881, train_raw=3.9245, masked=0.0008, jigsaw_acc=0.227, val_balanced=1.9066, val_raw=3.7839, monitor=raw_loss, best=3.7839, patience=0/50
Epoch 79: train_balanced=2.0956, train_raw=3.9254, masked=0.0007, jigsaw_acc=0.227, val_balanced=1.9922, val_raw=3.8008, monitor=raw_loss, best=3.7839, patience=1/50
Epoch 80: train_balanced=2.1007, train_raw=3.9189, masked=0.0007, jigsaw_acc=0.228, val_balanced=2.1630, val_raw=3.7809, monitor=raw_loss, best=3.7809, patience=0/50
Epoch 81: train_balanced=2.0861, train_raw=3.9151, masked=0.0007, jigsaw_acc=0.229, val_balanced=1.9240, val_raw=3.7856, monitor=raw_loss, best=3.7809, patience=1/50
Epoch 82: train_balanced=2.0747, train_raw=3.9148, masked=0.0008, jigsaw_acc=0.229, val_balanced=1.9612, val_raw=3.7842, monitor=raw_loss, best=3.7809, patience=2/50
Epoch 83: train_balanced=2.1041, train_raw=3.9051, masked=0.0007, jigsaw_acc=0.231, val_balanced=2.4865, val_raw=3.7879, monitor=raw_loss, best=3.7809, patience=3/50
Epoch 84: train_balanced=2.1024, train_raw=3.9072, masked=0.0007, jigsaw_acc=0.231, val_balanced=2.7099, val_raw=3.8040, monitor=raw_loss, best=3.7809, patience=4/50
Epoch 85: train_balanced=2.0841, train_raw=3.9099, masked=0.0007, jigsaw_acc=0.230, val_balanced=1.9754, val_raw=3.7843, monitor=raw_loss, best=3.7809, patience=5/50
Epoch 86: train_balanced=2.0863, train_raw=3.9016, masked=0.0007, jigsaw_acc=0.232, val_balanced=1.9447, val_raw=3.7692, monitor=raw_loss, best=3.7692, patience=0/50
Epoch 87: train_balanced=2.0935, train_raw=3.9012, masked=0.0007, jigsaw_acc=0.232, val_balanced=1.9722, val_raw=3.7719, monitor=raw_loss, best=3.7692, patience=1/50
Epoch 88: train_balanced=2.0883, train_raw=3.9059, masked=0.0007, jigsaw_acc=0.231, val_balanced=2.0410, val_raw=3.7869, monitor=raw_loss, best=3.7692, patience=2/50
Epoch 89: train_balanced=2.1225, train_raw=3.8969, masked=0.0007, jigsaw_acc=0.232, val_balanced=1.8641, val_raw=3.7546, monitor=raw_loss, best=3.7546, patience=0/50
Epoch 90: train_balanced=2.0848, train_raw=3.8911, masked=0.0007, jigsaw_acc=0.233, val_balanced=1.9995, val_raw=3.7688, monitor=raw_loss, best=3.7546, patience=1/50
Epoch 91: train_balanced=2.0758, train_raw=3.8962, masked=0.0007, jigsaw_acc=0.233, val_balanced=1.9578, val_raw=3.7679, monitor=raw_loss, best=3.7546, patience=2/50
