family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_roc_auc_ovr_mean,macro_roc_auc_ovr_std,n_episodes
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,5,0.45612244897959187,0.06454524152862919,0.41745313510019394,0.040320120455016366,0.4105829882482846,0.042215217437543064,0.4636741614398058,0.05374579079208606,0.43113639741625337,0.03817449371269525,0.41745313510019394,0.040320120455016366,0.615752907115995,0.04050179796136635,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,10,0.47951807228915666,0.054417300195837175,0.45276483781918564,0.05393252752172213,0.43550830092316717,0.04992629447818213,0.4948840075509061,0.05164256958114083,0.45315086312931585,0.05305523099206512,0.45276483781918564,0.05393252752172213,0.6474576216257886,0.04130783482858628,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,15,0.5014705882352941,0.05941289716127723,0.4668837767923134,0.04919101552494537,0.4405376989400384,0.045899200960361104,0.5326715709182684,0.04827844243520824,0.47381748494119497,0.03517113932409118,0.4668837767923134,0.04919101552494537,0.6883158560108175,0.040222501375322704,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,20,0.5452830188679245,0.04744156519659397,0.49696969696969695,0.05311292917548215,0.4506719280182976,0.0412172947322351,0.5800202338915248,0.04189296794231272,0.4753917971590165,0.047876039149364565,0.49696969696969695,0.05311292917548215,0.7189693210187579,0.05986769017552741,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_1,24,0.5585365853658536,0.0930175104713078,0.5212797619047619,0.13891909039546674,0.41941355332284,0.09114321396785076,0.6194901983856058,0.07992447132855957,0.4426393231524811,0.06324170623163178,0.5212797619047619,0.13891909039546674,0.7365609064138476,0.07806792001677289,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,2,0.397196261682243,0.07202260449655384,0.3651021711366539,0.05906146109058762,0.3398575587074284,0.06272360097741696,0.3852803311080881,0.06823433578965131,0.3788352050485736,0.07238815999832222,0.3651021711366539,0.05906146109058762,0.5534753059471648,0.04954982630585616,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,5,0.4387755102040816,0.06141316355533259,0.4085505997270703,0.036876398117456785,0.4002894564687405,0.0437898606986625,0.4501202966236546,0.05722039192159584,0.4182939286347945,0.04460783942073545,0.4085505997270703,0.036876398117456785,0.6094773040603767,0.04284226809338166,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,10,0.4710843373493976,0.05577849174447121,0.4437456866804693,0.055768209132455816,0.4280726676328131,0.05160295639049705,0.4846303001673169,0.056344611961294755,0.4423173954935784,0.05249508869946076,0.4437456866804693,0.055768209132455816,0.6489664265955714,0.04451064111679765,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,15,0.5455882352941176,0.06445659048461368,0.5011363636363637,0.05712367489897504,0.4782182936783402,0.0537929742635779,0.5696714528396392,0.05732685821228025,0.5007146560808193,0.05314803737330707,0.5011363636363637,0.05712367489897504,0.6999329509027439,0.02992819532112063,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,20,0.5490566037735849,0.0702884707972252,0.5114478114478114,0.07560174353949106,0.4556030749788311,0.056778652272288115,0.580269841405894,0.06416426265490384,0.4721716358336132,0.04891325554343729,0.5114478114478114,0.07560174353949106,0.7174887771571126,0.06751740549091155,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_2,24,0.4902439024390244,0.11233054158041622,0.5025297619047618,0.1431772242274516,0.3817473887041638,0.08953263745961904,0.5459463247883815,0.11446378727745266,0.4375314946491417,0.05000188010036975,0.5025297619047618,0.1431772242274516,0.7311676273073331,0.06759628034502775,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,2,0.3878504672897196,0.05980172529735971,0.36765644955300125,0.05739825660064229,0.3459980121300699,0.05945732422694287,0.385362454535788,0.063473809185187,0.38474528988365897,0.07214009852008334,0.36765644955300125,0.05739825660064229,0.5561468022019401,0.05315287061754218,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,5,0.45714285714285713,0.06934105404528984,0.4218954248366013,0.03922749961643929,0.41287137762899506,0.04441497798505051,0.464372515608422,0.05848477517811051,0.4307122272230745,0.04091551297720471,0.4218954248366013,0.03922749961643929,0.6118771285771331,0.04510775238596878,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,10,0.4542168674698795,0.05537219139027841,0.429028640441684,0.0584309434144669,0.41170841065772923,0.06011910999358313,0.4709716467532955,0.060542336583418774,0.4302575048584242,0.06731975562351332,0.429028640441684,0.0584309434144669,0.6426372122233628,0.049061095022771416,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,15,0.5235294117647059,0.05243036061616054,0.4911816334072432,0.04793305504452056,0.4554565405519867,0.0521710917695,0.5435053275456863,0.04991270136782792,0.4826780830657794,0.05248315665127493,0.4911816334072432,0.04793305504452056,0.7051951969076622,0.027430584738165266,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,20,0.530188679245283,0.06800019079635475,0.4706228956228956,0.0962630407416673,0.4253681024705741,0.07677877178167862,0.5611128512268665,0.06154698605151953,0.4430592434424752,0.07153124192877341,0.4706228956228956,0.0962630407416673,0.7109517232639886,0.06676194009941176,10
joint_ssl,joint_ssl_metabolights,unfreeze_last_3,24,0.5609756097560975,0.07798100037906862,0.5513392857142858,0.09691107178376553,0.43809195489372443,0.06916802753464459,0.6083917270007484,0.07255634863672762,0.46459276379807407,0.058233872921483854,0.5513392857142858,0.09691107178376553,0.7605012838468721,0.0555242980409811,10
