row_index,shape_corr_excl_water_edta
848,0.3904307758427321
849,0.27281171764805345
850,0.33304687287472723
851,0.3322561489794671
852,0.3367875984195522
853,0.24510762530378333
854,0.09337776804657166
855,0.09337776804657193
856,0.28718894293517333
857,0.3695067921531313
858,0.317614711836227
859,0.2734448399810824
860,0.3122850208559631
861,0.27546443674905047
862,0.36726037172225906
863,0.39830909445568907
864,0.2595850152775289
865,0.332549764329329
866,0.24924561147407273
867,0.23023834271432714
868,0.28022095541703806
869,0.29157477260452563
870,0.3385780629271522
871,0.31706059380401364
872,0.250599979402786
873,0.2578428369090872
874,0.42285903282101844
875,0.29845486371573043
876,0.2317127157111106
877,0.3053877823843384
878,0.41690483887538804
879,0.32608779664165605
880,0.3384604231820358
881,0.3089985684923006
882,0.3086106707905665
883,0.2779914265975504
884,0.3149850263326788
885,0.38591369399666203
886,0.34248570916856724
887,0.29438745777911224
888,0.34802060323096784
889,0.28179987656771716
890,0.31826463722598747
891,0.2575481376536847
892,0.33791020135834104
893,0.20695346364460418
894,0.35454200860567187
895,0.30669464496813453
896,0.1398182198234429
897,0.1398182198234416
898,0.35994625869880864
899,0.32301151496163244
900,0.3250715025508742
901,0.3929842282881781
902,0.3020937346280091
903,0.2788392616524569
904,0.33651578708246366
905,0.2850527928843209
906,0.3300912836104902
907,0.32778430630800776
908,0.27779549931826547
909,0.40730839834210825
910,0.3059186600542758
911,0.326735722236986
912,0.35594638391064704
913,0.3026657588316952
914,0.21517178823503982
915,0.3059838237973352
916,0.28203234507498204
917,0.3647321221516337
918,0.3348955807210617
919,0.29524525585552924
920,0.2745419001344293
921,0.3133994045424313
922,0.28337390721737
923,0.3346257372983647
924,0.3259481767885009
925,0.32915695472720596
926,0.3662714860107603
927,0.3187574650266378
928,0.25300746895389253
929,0.3109128270612948
930,0.29270460426973727
931,0.1356677026223427
932,0.13566770262234037
933,0.3373130322887747
934,-0.019716904979086947
935,0.27608544930887363
936,0.2953301026252432
937,0.2913215024726909
938,0.3156580798093358
939,0.23147861975216685
940,0.3500400568662992
941,0.313884073538829
942,0.32715627966321764
943,0.2990371300737881
944,0.3726554098627799
945,0.265709401608433
946,0.31068624668814504
947,0.28802546814267044
948,0.29494653810862764
949,0.34924885546250956
950,0.35243563021176566
951,0.34812315095274615
952,0.028420270477341775
953,0.321630642630147
954,0.2730429517341113
955,0.29862628206137715
956,0.3644628378791662
957,0.3304409152322413
958,0.3045017944515319
959,0.3109832187900708
960,0.3002843078076745
961,0.265408278668318
962,0.30054650201181987
963,0.31114737469993803
964,0.2890950330419565
965,0.2978545297037365
966,0.3209753332967825
967,0.3038730330540693
968,0.304198869699313
969,0.3367713618162381
970,0.3336791292626313
971,0.37189809910562327
972,0.2989800266948185
973,0.3575270279941113
974,0.2616875866419881
975,0.25316729788801734
976,0.326532386337467
977,0.3459930360968266
978,0.2622226147969102
979,0.24073252304760456
980,0.2543515065773623
981,0.33180332852803307
982,0.3084511469821349
983,0.31878413366197506
984,0.3615726387756224
985,0.29233701300891013
986,0.2549998667036478
987,0.28610088346799245
988,0.33839373315911964
989,0.35393600988789414
990,0.31171854386138564
991,0.3046478518606353
992,0.2312975402202334
993,0.33644227519439396
994,0.2640993214675126
995,0.3531356807762527
996,0.29539383688371007
997,0.3362467154039988
998,0.35637039389117214
999,0.29843743696716113
1000,0.38386539297921696
1001,0.33719091505797816
1002,0.3858119501030297
1003,0.360809350568434
1004,0.26683479927361403
1005,0.3183901768166348
1006,0.2919862803078231
1007,0.3774266990020868
1008,0.2706376839899424
1009,0.32913021570542006
1010,0.23880348899148757
1011,0.8236460865761033
1012,0.2925733200752173
1013,0.3615700999891549
1014,0.33673492470411137
1015,0.3163360269935646
1016,0.8382975809419358
1017,0.20630134426973076
1018,0.2824937848596681
1019,0.31708648390755195
1020,0.3915060688518661
1021,0.2935814262585331
1022,0.18765896383324995
1023,0.3345496547137239
1024,0.10970764705876539
1025,0.1097076470587649
1026,0.3229922689761379
1027,0.3646595552682079
1028,0.35880102219524157
1029,0.35586117573841186
1030,0.31749683496050224
1031,0.2839738609972175
1032,0.3435498749819316
1033,0.3385054706501013
1034,0.3525836381500717
1035,0.3601521336194894
1036,0.3172596527124775
1037,0.29304240433580603
1038,0.32977147510973
1039,0.3113559523337727
1040,0.27922442366350736
1041,0.3219881469649898
1042,0.29931727199829283
1043,0.34212092746653344
1044,0.31762625336586275
1045,0.3471819596839623
1046,0.31091115536073427
1047,0.3107098389230108
1048,0.7431755433839534
1049,0.3475718572591478
1050,0.3017387279109055
1051,0.36007556169595245
1052,0.2601778434040333
1053,0.295389134589404
1054,0.27255653911056943
1055,0.13537900310313972
1056,0.13537900310314024
1057,0.32588201147047413
1058,0.3448213826489836
