row_index,n_missing_peaks,mahalanobis_dist,isolation_forest_score,lof_score,vote_count,shape_correlation_to_median
8038,11,644.9006336780694,0.047300769345562266,1.8249719038402332,1,0.1359898533985728
6713,3,26.896947909606382,-0.05875826119618377,2.0961541862400743,1,0.5899673351527859
6734,18,271.7404077448743,-0.13867669913455166,2.4058078859646153,1,0.8573111821047373
6792,25,2927.4581953821903,-0.04939599207112333,1.257760157204363,1,0.13707141429449868
6824,21,54.480006734492655,-0.0673136488480538,2.4070420877600913,1,0.34949436265602724
6855,7,149.65162958363587,-0.14177661175805162,2.086756623734952,1,0.9608751977156318
6879,17,757.3421281520745,0.004075155847356848,1.3221678602854288,1,0.13216140784583766
7525,25,805.2610934855854,0.024004266052669254,1.5238375917933262,1,0.13892588939674758
6894,27,703.405018293929,0.05417959571698594,1.360044817574404,1,0.12476548708401539
7387,2,12.198051154850445,0.015441571155269895,1.2555376037730386,1,0.8194615390908404
7774,3,14.826107057220096,-0.16587046906229874,1.9812942988497508,1,0.9105892911808211
7014,27,817.5820528326767,0.037930553603937045,1.6843866350314858,1,0.12669950178743836
7033,3,15.045035629079754,0.051846630698965446,1.4137757841382508,1,0.7630728475807674
7366,20,436.84353302799786,-0.04340873235443404,2.119839238483542,1,0.1096504214714189
7091,7,123.56498958457382,-0.11973514966166093,1.9685030373814354,1,0.9542378764226197
7106,3,16.29807241196417,-0.08348082669341933,2.0213048504860387,1,0.8987466482099401
7122,19,746.9875503912011,0.016036107820189716,1.3853824071622678,1,0.13481042461630874
7225,23,630.3965715041626,0.02548486843391984,1.2937858615451303,1,0.1353828490573342
7362,1,31.723585023470612,-0.08218506882816878,1.9898208569230498,1,0.8714853577200025
7234,23,867.9908875164177,0.04523878972770168,1.562625991573213,1,0.12421339143906347
7273,5,17.665990711507856,-0.09953084237916537,2.0660002157350013,1,0.7699624333508662
6928,2,10.000710141043871,0.0025384877089265068,1.079982568325136,1,0.8940080777933355
5291,25,696.15757867296,0.01998529160343232,1.5439635098820066,1,0.13180358937869732
5352,2,11.488457432985115,0.020954600206060325,1.3322148610390043,1,0.7394866109779761
5455,2,9.913885971128996,0.010007373850108525,1.2534082166768672,1,0.8150179559957457
7693,29,2939.938234231948,-0.0941585441793425,1.1939856142601937,1,0.12710307644656635
5498,2,13.288256635358175,0.026964435176471735,1.2984529248203334,1,0.7175263408418638
5538,2,15.756022000650406,-0.06541830495687889,2.0358552694089544,1,0.29552109047967484
